Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,season,league_name,league_id,team_name
Frickson Erazo,ec ECU,DF,27.0,20,19,1780.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Fábio Santos,br BRA,DF,30.0,20,19,1720.0,19.1,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Clayton,br BRA,"MF,FW",20.0,28,19,1556.0,17.3,4.0,3.0,7.0,4.0,0.0,0.0,5.0,0.0,0.23,0.17,0.4,0.23,0.4,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Gabriel,br BRA,DF,20.0,15,14,1280.0,14.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Marcos Rocha,br BRA,DF,27.0,15,14,1109.0,12.3,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.24,0.24,0.0,0.24,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Juan Cazares,ec ECU,MF,23.0,17,13,1090.0,12.1,6.0,4.0,10.0,5.0,1.0,1.0,1.0,1.0,0.5,0.33,0.83,0.41,0.74,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Lucas Cândido,br BRA,"MF,DF",22.0,14,12,1029.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Maicosuel,br BRA,MF,29.0,14,11,891.0,9.9,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.2,0.1,0.3,0.2,0.3,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Lucas Pratto,ar ARG,FW,27.0,18,10,1103.0,12.3,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.41,0.08,0.49,0.41,0.49,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Carlos,br BRA,"MF,FW",20.0,16,10,828.0,9.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Patric Cabral Lalau,br BRA,"MF,DF",26.0,18,9,968.0,10.8,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,0.19,0.37,0.56,0.19,0.56,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Douglas Santos,br BRA,DF,21.0,10,9,855.0,9.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Rómulo Otero,ve VEN,MF,23.0,13,8,802.0,8.9,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,0.22,0.34,0.56,0.22,0.56,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Edcarlos,br BRA,DF,30.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Hyuri,br BRA,"MF,FW",24.0,13,5,470.0,5.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.38,0.38,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Tiago Pagnussat,br BRA,DF,25.0,5,5,450.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Eduardo Henrique,br BRA,MF,20.0,6,5,426.0,4.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Carlos Eduardo,br BRA,MF,28.0,10,4,349.0,3.9,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0.52,0.0,0.52,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Ronaldo Conceição,br BRA,DF,28.0,4,3,278.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Giovanni Santos,br BRA,GK,28.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Leonan,br BRA,DF,20.0,3,3,244.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Luan,br BRA,"MF,FW",25.0,8,2,295.0,3.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.31,0.31,0.61,0.31,0.61,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Jesiel,br BRA,DF,21.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Uilson,br BRA,GK,21.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Pablo Diogo,br BRA,FW,23.0,5,1,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Jesús Dátolo,ar ARG,MF,31.0,6,0,182.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.0,0.49,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Capixaba,br BRA,"FW,MF",19.0,3,0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Yago,br BRA,MF,20.0,6,0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Thalis Cantanhede,br BRA,MF,19.0,2,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Alex Silva,br BRA,DF,21.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
João Figueiredo,br BRA,"FW,MF",19.0,3,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Clebinho,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Eron,br BRA,DF,24.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Filipinho,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Luiz Guilherme,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Lauro,br BRA,GK,35.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Adson Marques,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Daniel Penha,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Ralph,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Roldan,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Cleiton Schwengber,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Nathan Silva,br BRA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Thiago Valle,br BRA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Atlético Mineiro
Squad Total,,,28.1,37,407,3330.0,37.0,61.0,49.0,110.0,56.0,5.0,5.0,77.0,4.0,1.65,1.32,2.97,1.51,2.84,,2016,brasileirao,24,2016 Atlético Mineiro
Opponent Total,,,26.8,37,407,3330.0,37.0,50.0,37.0,87.0,47.0,3.0,3.0,94.0,9.0,1.35,1.0,2.35,1.27,2.27,,2016,brasileirao,24,2016 Atlético Mineiro
Sidão,br BRA,GK,33.0,32,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Bruno Silva,br BRA,MF,29.0,31,31,2697.0,30.0,4.0,2.0,6.0,4.0,0.0,0.0,14.0,0.0,0.13,0.07,0.2,0.13,0.2,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Neílton,br BRA,"MF,FW",21.0,35,29,2537.0,28.2,8.0,2.0,10.0,8.0,0.0,1.0,3.0,0.0,0.28,0.07,0.35,0.28,0.35,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Emerson Santos,br BRA,DF,20.0,30,28,2537.0,28.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Fernando Camilo Farias,br BRA,"MF,FW",29.0,28,28,2419.0,26.9,6.0,6.0,12.0,5.0,1.0,1.0,1.0,0.0,0.22,0.22,0.45,0.19,0.41,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Diogo Barbosa,br BRA,"DF,MF",23.0,26,25,2197.0,24.4,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.08,0.04,0.12,0.08,0.12,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Rodrigo Lindoso,br BRA,MF,26.0,25,22,1971.0,21.9,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Airton,br BRA,MF,25.0,21,21,1500.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Victor Luis,br BRA,DF,22.0,22,20,1836.0,20.4,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Emerson,br BRA,DF,32.0,21,20,1809.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Luis Ricardo,br BRA,DF,32.0,20,20,1791.0,19.9,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Renan Fonseca,br BRA,DF,25.0,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Joel Carli,ar ARG,DF,29.0,16,16,1410.0,15.7,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Sassá,br BRA,FW,22.0,26,13,1302.0,14.5,12.0,0.0,12.0,8.0,4.0,4.0,5.0,0.0,0.83,0.0,0.83,0.55,0.55,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Fernandes,br BRA,MF,20.0,19,13,1119.0,12.4,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.16,0.08,0.24,0.16,0.24,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Rodrigo Pimpão,br BRA,"MF,FW",28.0,23,11,1209.0,13.4,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.22,0.07,0.3,0.22,0.3,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Dudu Cearense,br BRA,MF,32.0,16,10,925.0,10.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.1,0.1,0.19,0.1,0.19,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Alemão,br BRA,"DF,MF",25.0,10,10,844.0,9.4,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Ribamar,br BRA,"FW,MF",18.0,12,9,731.0,8.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Leandrinho,br BRA,MF,19.0,18,7,796.0,8.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.11,0.0,0.11,0.11,0.11,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Gustavo Canales,cl CHI,FW,33.0,9,7,511.0,5.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Helton Leite,br BRA,GK,25.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Juan Manuel Salgueiro,uy URU,MF,32.0,11,4,404.0,4.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.22,0.22,0.45,0.22,0.45,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Anderson Aquino,br BRA,"FW,MF",29.0,6,4,332.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Gervasio Núñez,ar ARG,MF,28.0,20,3,476.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Vinicius Tanque,br BRA,FW,20.0,12,3,335.0,3.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.27,0.27,0.0,0.27,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Diego,br BRA,DF,19.0,3,3,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Gegê,br BRA,MF,22.0,4,3,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Dierson,br BRA,MF,21.0,3,2,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Marquinho,br BRA,MF,26.0,2,1,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Luís Henrique,br BRA,FW,17.0,5,0,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Octávio,br BRA,MF,22.0,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Pachu,br BRA,FW,19.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Marcelo,br BRA,DF,20.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Gustavo Bochecha,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Matheus Fernandes,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Renan Gorne,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Victor Lindemberg,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Damián Lizio,bo BOL,"FW,MF",26.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Geovane Maranhão,br BRA,FW,26.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Marcinho,br BRA,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Saulo,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Yuri,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Botafogo (RJ)
Squad Total,,,26.6,38,418,3420.0,38.0,43.0,31.0,74.0,38.0,5.0,6.0,95.0,2.0,1.13,0.82,1.95,1.0,1.82,,2016,brasileirao,24,2016 Botafogo (RJ)
Opponent Total,,,26.5,38,418,3420.0,38.0,38.0,31.0,69.0,38.0,0.0,2.0,86.0,2.0,1.0,0.82,1.82,1.0,1.82,,2016,brasileirao,24,2016 Botafogo (RJ)
Otávio,br BRA,MF,21.0,35,35,3128.0,34.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Thiago Heleno,br BRA,DF,27.0,33,33,2954.0,32.8,4.0,0.0,4.0,2.0,2.0,2.0,7.0,0.0,0.12,0.0,0.12,0.06,0.06,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Wéverton,br BRA,GK,28.0,30,30,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Pablo,br BRA,"MF,FW",23.0,33,30,2624.0,29.2,9.0,0.0,9.0,9.0,0.0,0.0,5.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Leonardo Morais,br BRA,DF,24.0,30,30,2537.0,28.2,1.0,2.0,3.0,1.0,0.0,0.0,12.0,1.0,0.04,0.07,0.11,0.04,0.11,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Hernani,br BRA,MF,21.0,30,28,2453.0,27.3,6.0,1.0,7.0,4.0,2.0,2.0,8.0,0.0,0.22,0.04,0.26,0.15,0.18,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Paulo André,br BRA,DF,32.0,26,26,2311.0,25.7,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.08,0.04,0.12,0.08,0.12,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Sidcley,br BRA,DF,22.0,26,22,1981.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2016,brasileirao,24,2016 Athletico Paranaense
André Lima,br BRA,FW,30.0,26,21,1820.0,20.2,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,0.25,0.05,0.3,0.25,0.3,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Lucas Fernandes,br BRA,MF,21.0,20,15,1203.0,13.4,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Nikão,br BRA,MF,23.0,19,13,1274.0,14.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.07,0.14,0.21,0.07,0.21,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Nicolas,br BRA,DF,18.0,15,13,1202.0,13.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Walter,br BRA,"FW,MF",26.0,19,12,1090.0,12.1,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.25,0.17,0.41,0.25,0.41,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Lucho González,ar ARG,MF,35.0,12,12,911.0,10.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Wanderson,br BRA,DF,24.0,13,11,1065.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Vinícius,br BRA,MF,24.0,15,11,957.0,10.6,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.09,0.19,0.28,0.09,0.28,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Matheus Rossetto,br BRA,MF,19.0,15,9,853.0,9.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Marcos Guilherme,br BRA,MF,20.0,20,8,804.0,8.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Santos,br BRA,GK,25.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Deivid,br BRA,MF,27.0,9,7,696.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Ewandro,br BRA,"MF,FW",19.0,9,7,563.0,6.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.16,0.16,0.32,0.16,0.32,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Luan,br BRA,"MF,FW",27.0,6,5,279.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Marcão,br BRA,"MF,DF",19.0,12,4,493.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Rafael Galhardo,br BRA,DF,24.0,6,4,406.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Eduardo,br BRA,DF,29.0,4,4,360.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Yago César,br BRA,MF,18.0,6,4,318.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Cleberson,br BRA,DF,23.0,4,4,314.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Giovanny,br BRA,MF,18.0,11,3,327.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.28,0.0,0.28,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Renan Lodi,br BRA,DF,17.0,3,3,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Luciano Cabral,cl CHI,MF,20.0,6,2,251.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Juninho,br BRA,MF,19.0,7,1,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Anderson Lopes,br BRA,MF,22.0,4,1,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Renan,br BRA,MF,20.0,3,1,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Jadson,br BRA,MF,22.0,1,1,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
João Pedro Heinen,br BRA,MF,19.0,9,0,165.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.55,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Guilherme Schettine,br BRA,FW,20.0,2,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Fernando Barrientos,ar ARG,MF,24.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Gustavo Cascardo,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Ikaro,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Zé Ivaldo,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Lucas Macanhan,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Rodolfo de Melo,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Mosquito,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Pará,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Léo Pereira,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Athletico Paranaense
