Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist
2014-04-27,18:30,Série A,Matchweek 2,Sun,Home,W,2,1,Atlético Mineiro,,9245.0,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-04-30,22:00,Libertadores,Round of 16,Wed,Home,W,1 (2),0 (4),ar San Lorenzo,,,,,,Roberto Silvera,Match Report,Leg 2 of 2; San Lorenzo won; San Lorenzo won on penalty kicks following extra time,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-05-03,18:30,Série A,Matchweek 3,Sat,Away,D,0,0,Santos,,7934.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-05-11,16:00,Série A,Matchweek 4,Sun,Away,W,2,1,Chapecoense,,19165.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-05-18,16:00,Série A,Matchweek 5,Sun,Home,W,1,0,Fluminense,,19328.0,,4-5-1,4-2-3-1,Sandro Ricci,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-05-21,22:00,Série A,Matchweek 6,Wed,Home,W,2,1,Botafogo (RJ),,7010.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-05-24,21:00,Série A,Matchweek 7,Sat,Away,L,0,1,São Paulo,,14971.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-05-28,19:30,Série A,Matchweek 8,Wed,Away,D,0,0,Sport Recife,,6893.0,,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-06-01,16:00,Série A,Matchweek 9,Sun,Home,D,0,0,Palmeiras,,15136.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-07-16,19:30,Série A,Matchweek 10,Wed,Home,D,0,0,Goiás,,24449.0,,4-2-3-1,4-5-1,Luiz Flávio de Oliveira,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-07-19,18:30,Série A,Matchweek 11,Sat,Away,W,1,0,Figueirense,,6461.0,,4-2-3-1,4-2-2-2,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-07-27,18:30,Série A,Matchweek 12,Sun,Home,L,2,3,Coritiba,,19944.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-08-02,21:00,Série A,Matchweek 13,Sat,Away,L,1,2,Vitória,,10637.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-08-10,16:00,Série A,Matchweek 14,Sun,Away,L,0,2,Internacional,,32643.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-08-17,16:00,Série A,Matchweek 15,Sun,Home,W,2,0,Criciúma,,27112.0,,4-3-2-1,4-2-3-1,Wilton Sampaio,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-08-21,20:30,Série A,Matchweek 16,Thu,Away,L,0,1,Cruzeiro,,32294.0,,4-3-2-1,4-2-3-1,Flavio Rodrigues Guerra,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-08-24,16:00,Série A,Matchweek 17,Sun,Home,W,2,1,Corinthians,,30117.0,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-08-31,18:30,Série A,Matchweek 18,Sun,Home,W,1,0,Bahia,,12607.0,,4-2-3-1,4-4-1-1,Péricles Bassols Pegado Cortez,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-09-06,18:30,Série A,Matchweek 19,Sat,Away,W,1,0,Flamengo,,59680.0,,4-1-4-1,4-2-2-2,André Luiz de Freitas Castro,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-09-10,19:30,Série A,Matchweek 20,Wed,Home,W,1,0,Ath Paranaense,,11584.0,,4-1-4-1,4-2-2-2,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-09-14,18:30,Série A,Matchweek 21,Sun,Away,D,0,0,Atlético Mineiro,,11873.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-09-18,20:30,Série A,Matchweek 22,Thu,Home,D,0,0,Santos,,18834.0,,4-3-2-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-09-21,18:30,Série A,Matchweek 23,Sun,Home,W,1,0,Chapecoense,,16759.0,,4-1-4-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-09-24,22:00,Série A,Matchweek 24,Wed,Away,D,0,0,Fluminense,,6840.0,,4-1-4-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-09-28,16:00,Série A,Matchweek 25,Sun,Away,W,2,0,Botafogo (RJ),,12498.0,,4-1-4-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-10-04,16:20,Série A,Matchweek 26,Sat,Home,L,0,1,São Paulo,,43653.0,,4-3-3,4-2-2-2,Felipe Gomes da Silva,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-10-08,22:00,Série A,Matchweek 27,Wed,Home,W,2,0,Sport Recife,,11659.0,,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-10-11,21:00,Série A,Matchweek 28,Sat,Away,L,1,2,Palmeiras,,26940.0,,4-2-3-1,4-3-2-1,Sandro Ricci,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-10-18,18:30,Série A,Matchweek 29,Sat,Away,D,0,0,Goiás,,3044.0,,4-2-3-1,4-4-1-1,Marielson Alves Silva,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-10-22,21:00,Série A,Matchweek 30,Wed,Home,W,1,0,Figueirense,,16979.0,,4-3-3,4-1-2-1-2,Vinicius Furlan,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-10-25,18:30,Série A,Matchweek 31,Sat,Away,D,1,1,Coritiba,,13039.0,,4-2-3-1,4-4-2,Dewson Fernando Freitas da Silva,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-11-01,19:30,Série A,Matchweek 32,Sat,Home,W,1,0,Vitória,,17447.0,,4-2-3-1,4-1-2-1-2,Thiago Duarte Peixoto,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-11-09,17:00,Série A,Matchweek 33,Sun,Home,W,4,1,Internacional,,43456.0,,4-3-2-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-11-15,19:30,Série A,Matchweek 34,Sat,Away,W,3,0,Criciúma,,8850.0,,4-1-4-1,4-1-2-1-2,Raphael Claus,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-11-20,21:50,Série A,Matchweek 35,Thu,Home,L,1,2,Cruzeiro,,40497.0,,4-1-4-1,4-2-3-1,Vinicius Furlan,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-11-23,19:30,Série A,Matchweek 36,Sun,Away,L,0,1,Corinthians,,36307.0,,4-1-4-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-11-30,18:30,Série A,Matchweek 37,Sun,Away,L,0,1,Bahia,,5539.0,,4-1-4-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-12-07,17:00,Série A,Matchweek 38,Sun,Home,D,1,1,Flamengo,,13713.0,,4-3-2-1,4-3-1-2,Luiz Flávio de Oliveira,Match Report,,2014,brasileirao,24,2014 Grêmio,,,,,,
2014-04-20,16:00,Série A,Matchweek 1,Sun,Home,W,1,0,Grêmio,,2495.0,,4-2-3-1,4-3-2-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-04-27,16:00,Série A,Matchweek 2,Sun,Away,D,2,2,Vitória,,4953.0,,4-3-2-1,4-3-3,Francisco Carlos do Nascimento,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-05-03,18:30,Série A,Matchweek 3,Sat,Home,L,2,3,Cruzeiro,,11877.0,,4-4-2,4-5-1,Elmo Alves Resende Cunha,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-05-10,18:30,Série A,Matchweek 4,Sat,Away,L,1,2,Internacional,,28426.0,,4-2-2-2,4-2-3-1,Sandro Ricci,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-05-18,16:15,Série A,Matchweek 5,Sun,Home,D,1,1,Chapecoense,,766.0,,4-4-2,4-2-3-1,Grazianni Maciel Rocha,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-05-21,22:00,Série A,Matchweek 6,Wed,Away,D,1,1,Corinthians,,13137.0,,4-3-2-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-05-25,16:00,Série A,Matchweek 7,Sun,Home,W,2,0,Coritiba,,1063.0,,4-1-2-1-2◆,3-4-3,Edivaldo Elias da Silva,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-05-28,22:00,Série A,Matchweek 8,Wed,Home,D,2,2,São Paulo,,2817.0,,4-2-2-2,4-2-3-1,Anderson Daronco,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-06-01,18:30,Série A,Matchweek 9,Sun,Away,W,3,1,Figueirense,,4608.0,,4-2-2-2,4-4-2,Raphael Claus,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-07-16,22:00,Série A,Matchweek 10,Wed,Away,W,2,1,Flamengo,,6692.0,,4-5-1,3-4-3,Paulo Henrique De Godoy Bezerra,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-07-20,18:30,Série A,Matchweek 11,Sun,Home,W,2,0,Criciúma,,,,4-3-3,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-07-27,16:00,Série A,Matchweek 12,Sun,Home,L,0,3,Fluminense,,,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-08-03,18:30,Série A,Matchweek 13,Sun,Away,L,1,3,Atlético Mineiro,,8663.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-08-10,16:00,Série A,Matchweek 14,Sun,Home,W,2,0,Botafogo (RJ),,,,4-2-3-1,4-2-2-2,Jean Pierre Goncalves Lima,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-08-17,18:30,Série A,Matchweek 15,Sun,Away,D,1,1,Sport Recife,,13223.0,,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-08-20,19:30,Série A,Matchweek 16,Wed,Away,L,0,2,Santos,,4612.0,,4-4-2,4-2-3-1,Igor Junior Benevenuto,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-08-24,18:30,Série A,Matchweek 17,Sun,Home,D,0,0,Bahia,,,,4-4-2,4-3-2-1,Sandro Ricci,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-08-31,18:30,Série A,Matchweek 18,Sun,Away,L,1,3,Goiás,,1544.0,,4-3-3,4-4-2,Wagner do Nascimento Magalhaes,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-09-07,18:30,Série A,Matchweek 19,Sun,Home,D,1,1,Palmeiras,,19559.0,,4-3-2-1,4-2-2-2,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-09-10,19:30,Série A,Matchweek 20,Wed,Away,L,0,1,Grêmio,,11584.0,,4-2-2-2,4-1-4-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-09-14,18:30,Série A,Matchweek 21,Sun,Home,W,2,0,Vitória,,15739.0,,4-2-3-1,4-3-2-1,Pablo Dos Santos Alves,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-09-17,19:30,Série A,Matchweek 22,Wed,Away,L,0,2,Cruzeiro,,17850.0,,3-4-3,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-09-20,18:30,Série A,Matchweek 23,Sat,Home,L,0,1,Internacional,,17305.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-09-24,21:00,Série A,Matchweek 24,Wed,Away,L,0,3,Chapecoense,,6610.0,,4-2-3-1,4-4-2,Charles Hebert Cavalcante Ferreira,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-09-28,16:00,Série A,Matchweek 25,Sun,Home,W,1,0,Corinthians,,19667.0,,4-2-3-1,4-1-2-1-2,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-10-04,16:20,Série A,Matchweek 26,Sat,Away,L,0,1,Coritiba,,9508.0,,4-3-3,4-2-2-2,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-10-08,19:30,Série A,Matchweek 27,Wed,Away,L,0,1,São Paulo,,9795.0,,4-2-3-1,4-2-2-2,Jailson Macêdo Freitas,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-10-12,18:30,Série A,Matchweek 28,Sun,Home,W,3,0,Figueirense,,14185.0,,4-2-3-1,4-4-1-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-10-19,16:00,Série A,Matchweek 29,Sun,Home,W,2,1,Flamengo,,18908.0,,4-3-3,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-10-22,19:30,Série A,Matchweek 30,Wed,Away,W,1,0,Criciúma,,7641.0,,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-10-25,16:20,Série A,Matchweek 31,Sat,Away,L,1,2,Fluminense,,22537.0,,4-3-3,4-2-2-2,Marielson Alves Silva,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-11-02,19:30,Série A,Matchweek 32,Sun,Home,W,1,0,Atlético Mineiro,,17021.0,,4-4-2,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-11-08,21:00,Série A,Matchweek 33,Sat,Away,W,2,0,Botafogo (RJ),,3187.0,,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-11-16,17:00,Série A,Matchweek 34,Sun,Home,L,0,1,Sport Recife,,14488.0,,4-2-3-1,4-3-3,Guilherme Ceretta de Lima,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-11-19,19:30,Série A,Matchweek 35,Wed,Home,D,1,1,Santos,,14861.0,,4-2-3-1,4-3-2-1,Arnoldo Vasconcelos Figarela,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-11-22,20:00,Série A,Matchweek 36,Sat,Away,W,2,1,Bahia,,7742.0,,4-2-2-2,4-3-2-1,André Luiz de Freitas Castro,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-11-30,19:30,Série A,Matchweek 37,Sun,Home,W,1,0,Goiás,,12807.0,,4-2-3-1,4-4-2,Thiago Duarte Peixoto,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-12-07,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Palmeiras,,33151.0,,4-4-1-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Athletico Paranaense,,,,,,
2014-04-20,18:30,Série A,Matchweek 1,Sun,Home,D,1,1,Sport Recife,,7964.0,,4-2-3-1,4-2-3-1,Arilson Bispo da Anunciação,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-04-26,18:30,Série A,Matchweek 2,Sat,Away,D,0,0,Coritiba,,12354.0,,4-2-3-1,4-3-2-1,Emerson De Almeida Ferreira,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-05-03,18:30,Série A,Matchweek 3,Sat,Home,D,0,0,Grêmio,,7934.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-05-11,18:30,Série A,Matchweek 4,Sun,Away,W,2,0,Figueirense,,7806.0,,4-3-2-1,4-3-3,Francisco Carlos do Nascimento,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-05-18,17:30,Série A,Matchweek 5,Sun,Home,L,1,2,Atlético Mineiro,,15600.0,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-05-22,19:30,Série A,Matchweek 6,Thu,Away,D,2,2,Goiás,,6190.0,,4-2-3-1,4-4-2,Igor Junior Benevenuto,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-05-25,16:00,Série A,Matchweek 7,Sun,Home,D,0,0,Flamengo,,7182.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-05-29,21:00,Série A,Matchweek 8,Thu,Away,W,2,0,Bahia,,16089.0,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-06-01,18:30,Série A,Matchweek 9,Sun,Home,W,2,0,Criciúma,,5136.0,,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-07-17,19:30,Série A,Matchweek 10,Thu,Home,W,2,0,Palmeiras,,11774.0,,4-2-3-1,4-1-2-1-2,Raphael Claus,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-07-20,18:30,Série A,Matchweek 11,Sun,Away,L,0,1,Fluminense,,4789.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-07-26,21:00,Série A,Matchweek 12,Sat,Home,W,3,0,Chapecoense,,6962.0,,4-2-3-1,4-4-2,Péricles Bassols Pegado Cortez,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-08-03,18:30,Série A,Matchweek 13,Sun,Away,L,0,1,Internacional,,20258.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-08-10,16:00,Série A,Matchweek 14,Sun,Home,L,0,1,Corinthians,,12329.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-08-17,16:00,Série A,Matchweek 15,Sun,Away,L,0,3,Cruzeiro,,39215.0,,4-2-3-1,4-2-2-2,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-08-20,19:30,Série A,Matchweek 16,Wed,Home,W,2,0,Ath Paranaense,,4612.0,,4-2-3-1,4-4-2,Igor Junior Benevenuto,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-08-24,16:00,Série A,Matchweek 17,Sun,Away,L,1,2,São Paulo,,31159.0,,4-2-3-1,4-4-2,Vinicius Furlan,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-08-31,16:00,Série A,Matchweek 18,Sun,Away,L,0,1,Botafogo (RJ),,14285.0,,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-09-06,18:30,Série A,Matchweek 19,Sat,Home,W,3,1,Vitória,,14205.0,,4-2-3-1,4-2-3-1,Felipe Gomes da Silva,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-09-10,21:00,Série A,Matchweek 20,Wed,Away,L,1,3,Sport Recife,,13862.0,,4-3-2-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-09-13,21:00,Série A,Matchweek 21,Sat,Home,W,2,1,Coritiba,,7075.0,,4-2-3-1,4-3-2-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-09-18,20:30,Série A,Matchweek 22,Thu,Away,D,0,0,Grêmio,,18834.0,,4-2-3-1,4-3-2-1,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-09-21,18:30,Série A,Matchweek 23,Sun,Home,W,3,1,Figueirense,,5571.0,,4-2-3-1,4-3-3,Elmo Alves Resende Cunha,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-09-25,20:30,Série A,Matchweek 24,Thu,Away,L,2,3,Atlético Mineiro,,16772.0,,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-09-28,18:30,Série A,Matchweek 25,Sun,Home,W,2,0,Goiás,,9694.0,,4-2-3-1,4-3-3,Heber Roberto Lopes,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-10-04,16:20,Série A,Matchweek 26,Sat,Away,W,1,0,Flamengo,,43790.0,,4-3-2-1,4-3-2-1,Marielson Alves Silva,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-10-09,19:30,Série A,Matchweek 27,Thu,Home,W,1,0,Bahia,,6184.0,,4-2-3-1,4-5-1,Jean Pierre Goncalves Lima,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-10-12,18:30,Série A,Matchweek 28,Sun,Away,L,0,3,Criciúma,,9076.0,,4-2-2-2,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-10-19,16:00,Série A,Matchweek 29,Sun,Away,W,3,1,Palmeiras,,30695.0,,4-2-3-1,4-3-2-1,Flavio Rodrigues De Souza,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-10-22,22:00,Série A,Matchweek 30,Wed,Home,L,0,1,Fluminense,,6178.0,,4-2-3-1,4-2-2-2,Francisco Carlos do Nascimento,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-10-25,18:30,Série A,Matchweek 31,Sat,Away,D,1,1,Chapecoense,,10334.0,,4-2-3-1,4-3-2-1,Anderson Daronco,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-11-02,17:00,Série A,Matchweek 32,Sun,Home,L,1,2,Internacional,,5607.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-11-09,19:30,Série A,Matchweek 33,Sun,Away,L,0,1,Corinthians,,31089.0,,4-4-2,4-2-3-1,Vinicius Furlan,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-11-16,17:00,Série A,Matchweek 34,Sun,Home,L,0,1,Cruzeiro,,4094.0,,4-2-3-1,4-2-3-1,Alinor Silva da Paixao,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-11-19,19:30,Série A,Matchweek 35,Wed,Away,D,1,1,Ath Paranaense,,14861.0,,4-3-2-1,4-2-3-1,Arnoldo Vasconcelos Figarela,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-11-23,16:00,Série A,Matchweek 36,Sun,Home,L,0,1,São Paulo,,33247.0,,4-3-2-1,4-2-3-1,Flavio Rodrigues Guerra,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-11-30,17:00,Série A,Matchweek 37,Sun,Home,W,2,0,Botafogo (RJ),,4269.0,,4-2-3-1,4-4-2,Paulo Henrique De Godoy Bezerra,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-12-07,16:00,Série A,Matchweek 38,Sun,Away,W,1,0,Vitória,,8326.0,,4-2-3-1,4-1-2-1-2,Anderson Daronco,Match Report,,2014,brasileirao,24,2014 Santos,,,,,,
2014-04-20,18:30,Série A,Matchweek 1,Sun,Home,D,0,0,Goiás,,19012.0,,4-1-2-1-2◆,4-1-2-1-2,Anderson Daronco,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-04-27,16:00,Série A,Matchweek 2,Sun,Away,L,0,2,Corinthians,,36402.0,,4-2-2-2,4-2-2-2,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-05-04,16:00,Série A,Matchweek 3,Sun,Home,W,4,2,Palmeiras,,21082.0,,4-2-3-1,4-2-3-1,Paulo Henrique De Godoy Bezerra,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-05-11,16:00,Série A,Matchweek 4,Sun,Away,L,0,2,Fluminense,,30766.0,,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-05-18,16:00,Série A,Matchweek 5,Sun,Home,L,0,2,São Paulo,,25118.0,,4-2-2-2,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-05-21,19:30,Série A,Matchweek 6,Wed,Home,D,1,1,Bahia,,10924.0,,4-2-3-1,4-3-2-1,Gilberto Rodrigues Castro Junior,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-05-25,16:00,Série A,Matchweek 7,Sun,Away,D,0,0,Santos,,7182.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-05-29,19:30,Série A,Matchweek 8,Thu,Home,D,1,1,Figueirense,,4577.0,,4-2-3-1,4-1-2-1-2,Thiago Duarte Peixoto,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-06-01,16:00,Série A,Matchweek 9,Sun,Away,L,0,3,Cruzeiro,,10283.0,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-07-16,22:00,Série A,Matchweek 10,Wed,Home,L,1,2,Ath Paranaense,,6692.0,,3-4-3,4-5-1,Paulo Henrique De Godoy Bezerra,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
