Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,season,league_name,league_id,team_name
Reinaldo,br BRA,"DF,MF",25.0,23,17,1526.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 São Paulo
Wesley,br BRA,MF,27.0,25,14,1395.0,15.5,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.06,0.13,0.19,0.06,0.19,Matches,2015,brasileirao,24,2015 São Paulo
Rafael Tolói,it ITA,DF,24.0,13,12,1094.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 São Paulo
Ricardo Centurión,ar ARG,"FW,MF",22.0,25,10,1115.0,12.4,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.16,0.16,0.32,0.16,0.32,Matches,2015,brasileirao,24,2015 São Paulo
Dória,br BRA,DF,20.0,9,9,810.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,2015,brasileirao,24,2015 São Paulo
Renan Ribeiro,br BRA,GK,24.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 São Paulo
Josef de Souza,br BRA,MF,25.0,8,8,701.0,7.8,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.26,0.13,0.39,0.26,0.39,Matches,2015,brasileirao,24,2015 São Paulo
Rogério,br BRA,"FW,MF",24.0,14,8,698.0,7.8,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.52,0.13,0.64,0.52,0.64,Matches,2015,brasileirao,24,2015 São Paulo
Edson Silva,br BRA,DF,28.0,12,8,677.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 São Paulo
Matheus Reis,br BRA,"DF,MF",19.0,13,7,717.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.13,0.13,0.0,0.13,Matches,2015,brasileirao,24,2015 São Paulo
Denis,br BRA,GK,27.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 São Paulo
Luiz Eduardo,br BRA,DF,27.0,6,6,527.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.17,0.0,0.17,0.17,0.17,Matches,2015,brasileirao,24,2015 São Paulo
Paulo Miranda,br BRA,DF,26.0,5,4,429.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,2015,brasileirao,24,2015 São Paulo
Lyanco,br BRA,DF,17.0,9,4,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 São Paulo
Wilder Guisao,co COL,"FW,MF",23.0,6,4,340.0,3.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.26,0.26,0.53,0.26,0.53,Matches,2015,brasileirao,24,2015 São Paulo
Denílson,br BRA,MF,26.0,4,4,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 São Paulo
Breno Borges,br BRA,DF,25.0,5,4,266.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.34,0.0,0.34,0.34,0.34,Matches,2015,brasileirao,24,2015 São Paulo
Alan Kardec,br BRA,FW,26.0,8,3,383.0,4.3,4.0,1.0,5.0,4.0,0.0,1.0,2.0,0.0,0.94,0.23,1.17,0.94,1.17,Matches,2015,brasileirao,24,2015 São Paulo
Gabriel Boschilia,br BRA,MF,18.0,6,2,218.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.41,0.41,Matches,2015,brasileirao,24,2015 São Paulo
João Schmidt,br BRA,MF,21.0,4,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 São Paulo
Auro,br BRA,"DF,MF",19.0,10,1,299.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 São Paulo
João Paulo,br BRA,FW,18.0,4,1,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 São Paulo
Jonathan Cafu,br BRA,"FW,MF",23.0,2,1,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 São Paulo
Daniel,br BRA,MF,21.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 São Paulo
Ewandro,br BRA,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 São Paulo
Léo,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 São Paulo
Jeferson Lima,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 São Paulo
Murilo Oliveira,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 São Paulo
Squad Total,,,26.4,38,418,3420.0,38.0,53.0,37.0,90.0,49.0,4.0,5.0,81.0,5.0,1.39,0.97,2.37,1.29,2.26,,2015,brasileirao,24,2015 São Paulo
Opponent Total,,,26.6,38,418,3420.0,38.0,47.0,34.0,81.0,45.0,2.0,3.0,79.0,3.0,1.24,0.89,2.13,1.18,2.08,,2015,brasileirao,24,2015 São Paulo
Ernando,br BRA,DF,26.0,30,30,2663.0,29.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.1,0.03,0.14,0.1,0.14,Matches,2015,brasileirao,24,2015 Internacional
William,br BRA,"DF,MF",19.0,29,29,2572.0,28.6,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2015,brasileirao,24,2015 Internacional
Rodrigo Dourado,br BRA,MF,20.0,30,29,2570.0,28.6,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.04,0.11,0.14,0.04,0.14,Matches,2015,brasileirao,24,2015 Internacional
Alisson,br BRA,GK,22.0,26,26,2265.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Paulão,br BRA,DF,28.0,24,23,2115.0,23.5,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.09,0.04,0.13,0.09,0.13,Matches,2015,brasileirao,24,2015 Internacional
Anderson,br BRA,MF,26.0,30,22,1950.0,21.7,0.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.18,0.18,0.0,0.18,Matches,2015,brasileirao,24,2015 Internacional
Valdívia,br BRA,MF,20.0,26,22,1903.0,21.1,6.0,1.0,7.0,5.0,1.0,1.0,1.0,0.0,0.28,0.05,0.33,0.24,0.28,Matches,2015,brasileirao,24,2015 Internacional
Nílton,br BRA,MF,27.0,24,21,1835.0,20.4,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.1,0.05,0.15,0.1,0.15,Matches,2015,brasileirao,24,2015 Internacional
Vitinho,br BRA,"FW,MF",21.0,32,20,1804.0,20.0,11.0,2.0,13.0,10.0,1.0,1.0,9.0,0.0,0.55,0.1,0.65,0.5,0.6,Matches,2015,brasileirao,24,2015 Internacional
Lisandro López,ar ARG,"FW,MF",31.0,24,20,1742.0,19.4,4.0,2.0,6.0,4.0,0.0,0.0,6.0,1.0,0.21,0.1,0.31,0.21,0.31,Matches,2015,brasileirao,24,2015 Internacional
Alex,br BRA,MF,32.0,24,19,1594.0,17.7,1.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,0.06,0.11,0.17,0.0,0.11,Matches,2015,brasileirao,24,2015 Internacional
Réver,br BRA,DF,30.0,17,16,1306.0,14.5,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,2015,brasileirao,24,2015 Internacional
Nicolás Freitas,uy URU,MF,27.0,16,13,1157.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Muriel Becker,br BRA,GK,27.0,13,12,1155.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Andrés D'Alessandro,ar ARG,"FW,MF",33.0,15,12,1086.0,12.1,0.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,2015,brasileirao,24,2015 Internacional
Geferson,br BRA,"DF,MF",20.0,12,12,976.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Eduardo Sasha,br BRA,"FW,MF",22.0,14,11,979.0,10.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,2015,brasileirao,24,2015 Internacional
Wellington Martins,br BRA,MF,24.0,15,10,898.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Juan,br BRA,DF,35.0,10,10,826.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Artur,br BRA,"DF,MF",20.0,13,9,863.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Alan Costa,br BRA,DF,24.0,10,9,829.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Rafael Moura,br BRA,FW,31.0,21,8,898.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.1,0.2,Matches,2015,brasileirao,24,2015 Internacional
Nilmar,br BRA,FW,30.0,7,7,568.0,6.3,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.48,0.0,0.48,0.48,0.48,Matches,2015,brasileirao,24,2015 Internacional
Leonardo Morais,br BRA,DF,23.0,8,7,544.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Jorge Henrique,br BRA,"DF,FW",32.0,5,5,400.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Alan Ruschel,br BRA,"DF,MF",25.0,6,5,392.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.23,0.23,0.0,0.23,Matches,2015,brasileirao,24,2015 Internacional
Taiberson,br BRA,FW,21.0,13,4,572.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Alisson Farias,br BRA,"FW,MF",18.0,10,1,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Silva,br BRA,MF,19.0,6,1,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Eduardo Gabriel,br BRA,DF,18.0,4,1,163.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.55,0.0,0.55,0.55,0.55,Matches,2015,brasileirao,24,2015 Internacional
Zé Mário,br BRA,MF,22.0,3,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Lucas Marques,br BRA,MF,19.0,1,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Cláudio Winck,br BRA,"DF,MF",20.0,1,1,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Carlos Luque,ar ARG,"FW,MF",21.0,1,1,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Matheus Bertotto,br BRA,MF,21.0,5,0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Alex Santana,br BRA,MF,19.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Andrigo,br BRA,"FW,MF",19.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Bruno Baio,br BRA,FW,19.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Internacional
Dida,br BRA,GK,41.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Internacional
Bruno Gomes,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Internacional
Jacsson,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Internacional
Jair,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Internacional
Mila,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Internacional
Rodrigo Moledo,br BRA,DF,27.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Internacional
Matheus Oliveira,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Internacional
Gustavo Ramos,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Internacional
Ebert Cardoso da Silva,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Internacional
Silas Araújo da Silva,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Internacional
Eriks de Souza Santos Pereira,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Internacional
Squad Total,,,25.7,38,418,3420.0,38.0,39.0,24.0,63.0,36.0,3.0,4.0,107.0,6.0,1.03,0.63,1.66,0.95,1.58,,2015,brasileirao,24,2015 Internacional
Opponent Total,,,26.4,38,419,3420.0,38.0,36.0,20.0,56.0,29.0,7.0,8.0,100.0,7.0,0.95,0.53,1.47,0.76,1.29,,2015,brasileirao,24,2015 Internacional
Danilo Fernandes,br BRA,GK,26.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Sport Recife
Matheus Ferraz,br BRA,DF,29.0,36,36,3206.0,35.6,5.0,1.0,6.0,5.0,0.0,0.0,5.0,0.0,0.14,0.03,0.17,0.14,0.17,Matches,2015,brasileirao,24,2015 Sport Recife
Durval,br BRA,DF,34.0,36,36,3197.0,35.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2015,brasileirao,24,2015 Sport Recife
Francisco Rithely,br BRA,MF,24.0,35,35,3111.0,34.6,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.03,0.09,0.12,0.03,0.12,Matches,2015,brasileirao,24,2015 Sport Recife
Renê,br BRA,DF,22.0,35,34,3015.0,33.5,1.0,4.0,5.0,1.0,0.0,0.0,9.0,0.0,0.03,0.12,0.15,0.03,0.15,Matches,2015,brasileirao,24,2015 Sport Recife
Diego Souza,br BRA,"FW,MF",29.0,34,32,2825.0,31.4,9.0,8.0,17.0,6.0,3.0,3.0,8.0,1.0,0.29,0.25,0.54,0.19,0.45,Matches,2015,brasileirao,24,2015 Sport Recife
Samuel Xavier,br BRA,DF,24.0,30,29,2526.0,28.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.04,0.04,0.07,0.04,0.07,Matches,2015,brasileirao,24,2015 Sport Recife
Marlone,br BRA,MF,22.0,30,29,2299.0,25.5,3.0,7.0,10.0,3.0,0.0,0.0,3.0,0.0,0.12,0.27,0.39,0.12,0.39,Matches,2015,brasileirao,24,2015 Sport Recife
André,br BRA,FW,24.0,29,27,2342.0,26.0,13.0,6.0,19.0,10.0,3.0,3.0,5.0,0.0,0.5,0.23,0.73,0.38,0.61,Matches,2015,brasileirao,24,2015 Sport Recife
Wendel Geraldo,br BRA,MF,32.0,28,26,2069.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2015,brasileirao,24,2015 Sport Recife
Maikon Leite,br BRA,"FW,MF",26.0,25,18,1378.0,15.3,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.26,0.13,0.39,0.26,0.39,Matches,2015,brasileirao,24,2015 Sport Recife
Élber,br BRA,"FW,MF",22.0,25,15,1461.0,16.2,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,0.31,0.06,0.37,0.31,0.37,Matches,2015,brasileirao,24,2015 Sport Recife
Neto Moura,br BRA,MF,18.0,22,11,904.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,2015,brasileirao,24,2015 Sport Recife
Rodrigo Mancha,br BRA,"DF,MF",28.0,16,8,773.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Sport Recife
Ferrugem,br BRA,"DF,MF",26.0,10,7,741.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,2015,brasileirao,24,2015 Sport Recife
Danilo Barcelos,br BRA,"DF,MF",23.0,12,6,564.0,6.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.16,0.16,0.32,0.16,0.32,Matches,2015,brasileirao,24,2015 Sport Recife
Régis,br BRA,MF,22.0,26,5,861.0,9.6,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,0.31,0.21,0.52,0.31,0.52,Matches,2015,brasileirao,24,2015 Sport Recife
Samuel,br BRA,FW,23.0,17,5,606.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,2015,brasileirao,24,2015 Sport Recife
Hernane,br BRA,FW,28.0,14,5,552.0,6.1,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,2015,brasileirao,24,2015 Sport Recife
Ewerton Páscoa,br BRA,DF,25.0,7,4,442.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,2015,brasileirao,24,2015 Sport Recife
Joelinton,br BRA,"FW,MF",18.0,5,4,366.0,4.1,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.25,0.49,0.74,0.25,0.74,Matches,2015,brasileirao,24,2015 Sport Recife
Ronaldo Henrique,br BRA,MF,20.0,6,3,348.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Sport Recife
Mike,br BRA,"FW,MF",21.0,8,3,290.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31,0.31,0.0,0.31,Matches,2015,brasileirao,24,2015 Sport Recife
Oswaldo,br BRA,DF,22.0,3,2,187.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Sport Recife
Magrão,br BRA,GK,37.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Sport Recife
Wallace Lucas,br BRA,FW,17.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Sport Recife
Vítor,br BRA,DF,32.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Sport Recife
Matheus Galdezani,br BRA,MF,22.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Sport Recife
Adryelson,br BRA,DF,16.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Sport Recife
Alison Araçoiaba,br BRA,MF,16.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Sport Recife
Luiz Carlos Oliveira de Bitencourt,br BRA,GK,26.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Sport Recife
James Dean,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Sport Recife
Kelvenny,br BRA,FW,16.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Sport Recife
Fabio Matos,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Sport Recife
Henrique Mattos,br BRA,DF,24.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Sport Recife
Ítalo Pica-Pau,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Sport Recife
Willian,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Sport Recife
Squad Total,,,26.5,38,418,3420.0,38.0,52.0,42.0,94.0,46.0,6.0,6.0,73.0,2.0,1.37,1.11,2.47,1.21,2.32,,2015,brasileirao,24,2015 Sport Recife
Opponent Total,,,26.1,38,418,3420.0,38.0,34.0,24.0,58.0,31.0,3.0,3.0,94.0,7.0,0.89,0.63,1.53,0.82,1.45,,2015,brasileirao,24,2015 Sport Recife
Ricardo Oliveira,br BRA,FW,34.0,32,31,2737.0,30.4,20.0,2.0,22.0,18.0,2.0,6.0,6.0,0.0,0.66,0.07,0.72,0.59,0.66,Matches,2015,brasileirao,24,2015 Santos
Lucas Lima,br BRA,MF,24.0,31,31,2697.0,30.0,4.0,6.0,10.0,3.0,1.0,1.0,6.0,0.0,0.13,0.2,0.33,0.1,0.3,Matches,2015,brasileirao,24,2015 Santos
David Braz,br BRA,DF,27.0,29,29,2588.0,28.8,2.0,1.0,3.0,2.0,0.0,0.0,8.0,2.0,0.07,0.03,0.1,0.07,0.1,Matches,2015,brasileirao,24,2015 Santos
Victor Ferraz,br BRA,"DF,MF",27.0,29,29,2581.0,28.7,1.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,0.03,0.24,0.28,0.03,0.28,Matches,2015,brasileirao,24,2015 Santos
Vanderlei,br BRA,GK,30.0,28,27,2475.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Gabriel Barbosa,br BRA,"FW,MF",18.0,31,27,2059.0,22.9,10.0,5.0,15.0,9.0,1.0,1.0,4.0,1.0,0.44,0.22,0.66,0.39,0.61,Matches,2015,brasileirao,24,2015 Santos
Renato,br BRA,MF,35.0,25,25,2186.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Geuvânio,br BRA,"FW,MF",22.0,28,25,1969.0,21.9,6.0,2.0,8.0,6.0,0.0,0.0,5.0,1.0,0.27,0.09,0.37,0.27,0.37,Matches,2015,brasileirao,24,2015 Santos
Thiago Maia,br BRA,MF,17.0,28,23,2008.0,22.3,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,2015,brasileirao,24,2015 Santos
Zeca,br BRA,DF,20.0,22,22,1980.0,22.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,2015,brasileirao,24,2015 Santos
Werley,br BRA,DF,26.0,23,22,1952.0,21.7,2.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches,2015,brasileirao,24,2015 Santos
Gustavo Henrique,br BRA,DF,21.0,20,19,1725.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Marquinhos Gabriel,br BRA,"FW,MF",24.0,25,17,1582.0,17.6,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.17,0.17,0.34,0.17,0.34,Matches,2015,brasileirao,24,2015 Santos
Daniel Guedes,br BRA,DF,20.0,18,16,1316.0,14.6,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,2015,brasileirao,24,2015 Santos
Vladimir,br BRA,GK,25.0,11,11,945.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Lucas Otávio,br BRA,MF,20.0,14,10,938.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Paulo Ricardo,br BRA,DF,20.0,11,9,791.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Chiquinho,br BRA,"DF,MF",25.0,10,8,755.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
