Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,season,league_name,league_id,team_name
Lucas Barrios,py PAR,FW,32.0,17,16,1242.0,13.8,4.0,1.0,5.0,2.0,2.0,2.0,4.0,0.0,0.29,0.07,0.36,0.14,0.22,Matches,2017,brasileirao,24,2017 Grêmio
Pedro Rocha Neves,br BRA,MF,22.0,15,15,1158.0,12.9,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.23,0.16,0.39,0.23,0.39,Matches,2017,brasileirao,24,2017 Grêmio
Everton Soares,br BRA,"MF,FW",20.0,32,14,1582.0,17.6,8.0,4.0,12.0,8.0,0.0,0.0,1.0,0.0,0.46,0.23,0.68,0.46,0.68,Matches,2017,brasileirao,24,2017 Grêmio
Bressan,br BRA,DF,24.0,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Léo Moura,br BRA,"DF,MF",38.0,16,13,1142.0,12.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,2017,brasileirao,24,2017 Grêmio
Rafael Thyere,br BRA,DF,23.0,15,12,1114.0,12.4,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,2017,brasileirao,24,2017 Grêmio
Jailson Siqueira,br BRA,MF,21.0,18,10,998.0,11.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,2017,brasileirao,24,2017 Grêmio
Paulo Victor Vidotti,br BRA,GK,30.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Marcelo Oliveira,br BRA,DF,29.0,12,10,869.0,9.7,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Kaio Mendes,br BRA,MF,21.0,8,8,700.0,7.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,2017,brasileirao,24,2017 Grêmio
Leonardo Gomes,br BRA,DF,20.0,9,8,675.0,7.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,2017,brasileirao,24,2017 Grêmio
Jael Ferreira,br BRA,FW,28.0,12,8,657.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,2017,brasileirao,24,2017 Grêmio
Bruno Rodrigo,br BRA,DF,31.0,7,7,571.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Maicon Souza,br BRA,MF,31.0,11,6,529.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Cristian Baroni,br BRA,MF,33.0,5,5,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Patrick,br BRA,MF,18.0,13,4,434.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Conrado,it ITA,"DF,MF",19.0,5,4,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Léo Jardim,br BRA,GK,21.0,5,4,374.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Machado,br BRA,MF,21.0,5,4,371.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Michael Arroyo,ec ECU,MF,29.0,7,4,316.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Lincoln,br BRA,"MF,FW",18.0,8,3,320.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,Matches,2017,brasileirao,24,2017 Grêmio
Dionathã da Silva,br BRA,MF,19.0,7,3,313.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches,2017,brasileirao,24,2017 Grêmio
Jean Pyerre,br BRA,MF,18.0,6,2,225.0,2.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.4,0.8,Matches,2017,brasileirao,24,2017 Grêmio
Beto da Silva,pe PER,FW,20.0,12,1,289.0,3.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.31,0.62,0.93,0.31,0.93,Matches,2017,brasileirao,24,2017 Grêmio
Pepê,br BRA,MF,19.0,3,1,125.0,1.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.72,0.72,1.44,0.72,1.44,Matches,2017,brasileirao,24,2017 Grêmio
Matheus Batista,br BRA,FW,21.0,3,1,111.0,1.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.81,0.0,0.81,0.81,0.81,Matches,2017,brasileirao,24,2017 Grêmio
Lucas Poletto,br BRA,FW,21.0,3,1,107.0,1.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.84,0.84,1.68,0.84,1.68,Matches,2017,brasileirao,24,2017 Grêmio
Nicolas Careca,br BRA,FW,19.0,2,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Felipe Albuquerque,br BRA,DF,17.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Balbino,br BRA,MF,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Emanuel,br BRA,DF,17.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Bruno Grassi,br BRA,GK,29.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Miller Bolaños,ec ECU,MF,26.0,2,1,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Ruan,br BRA,DF,17.0,1,1,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Gastón Fernández,ar ARG,"FW,MF",33.0,4,0,37.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,2.43,0.0,2.43,Matches,2017,brasileirao,24,2017 Grêmio
Lima,br BRA,"FW,MF",20.0,2,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Ericson,br BRA,DF,17.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Matheus Henrique,br BRA,MF,19.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Vico,br BRA,MF,18.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Grêmio
Lucas Araujo,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Grêmio
Brenno,br BRA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Grêmio
Raul Cardoso,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Grêmio
Denilson,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Grêmio
Renan Dida,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Grêmio
Ezequiel Esperon,ar ARG,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Grêmio
Guilherme Guedes,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Grêmio
Jadson Negão,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Grêmio
Jeferson Negueba,br BRA,FW,23.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Grêmio
Squad Total,,,26.4,38,418,3420.0,38.0,55.0,33.0,88.0,51.0,4.0,7.0,72.0,2.0,1.45,0.87,2.32,1.34,2.21,,2017,brasileirao,24,2017 Grêmio
Opponent Total,,,26.8,38,418,3420.0,38.0,34.0,23.0,57.0,32.0,2.0,2.0,113.0,5.0,0.89,0.61,1.5,0.84,1.45,,2017,brasileirao,24,2017 Grêmio
Fábio,br BRA,GK,36.0,32,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Diogo Barbosa,br BRA,DF,24.0,31,31,2774.0,30.8,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,0.03,0.13,0.16,0.03,0.16,Matches,2017,brasileirao,24,2017 Cruzeiro
Thiago Neves,br BRA,"MF,FW",31.0,33,30,2598.0,28.9,11.0,7.0,18.0,11.0,0.0,1.0,7.0,0.0,0.38,0.24,0.62,0.38,0.62,Matches,2017,brasileirao,24,2017 Cruzeiro
Henrique Pacheco Lima,br BRA,MF,31.0,28,27,2308.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Léo,br BRA,DF,29.0,26,26,2340.0,26.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,2017,brasileirao,24,2017 Cruzeiro
Lucas Romero,ar ARG,"DF,MF",22.0,29,26,2253.0,25.0,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.08,0.08,0.16,0.08,0.16,Matches,2017,brasileirao,24,2017 Cruzeiro
Rafinha,br BRA,MF,33.0,28,24,1992.0,22.1,3.0,1.0,4.0,3.0,0.0,0.0,4.0,1.0,0.14,0.05,0.18,0.14,0.18,Matches,2017,brasileirao,24,2017 Cruzeiro
Murilo Cerqueira,br BRA,DF,19.0,24,22,1994.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Alisson,br BRA,MF,23.0,27,20,1860.0,20.7,2.0,5.0,7.0,2.0,0.0,0.0,2.0,0.0,0.1,0.24,0.34,0.1,0.34,Matches,2017,brasileirao,24,2017 Cruzeiro
Ezequiel,br BRA,DF,23.0,21,20,1808.0,20.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2017,brasileirao,24,2017 Cruzeiro
Rafael Sóbis,br BRA,"FW,MF",31.0,23,16,1412.0,15.7,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,0.25,0.06,0.32,0.25,0.32,Matches,2017,brasileirao,24,2017 Cruzeiro
Robinho,br BRA,MF,29.0,18,14,1252.0,13.9,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,0.22,0.14,0.36,0.22,0.36,Matches,2017,brasileirao,24,2017 Cruzeiro
Hudson,br BRA,MF,29.0,17,14,1183.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,2017,brasileirao,24,2017 Cruzeiro
Lucas Silva,br BRA,MF,23.0,20,13,1183.0,13.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.15,0.15,0.0,0.15,Matches,2017,brasileirao,24,2017 Cruzeiro
Ariel Cabral,ar ARG,MF,29.0,14,12,1076.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Giorgian De Arrascaeta,uy URU,"MF,FW",22.0,16,11,1075.0,11.9,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,0.25,0.17,0.42,0.25,0.42,Matches,2017,brasileirao,24,2017 Cruzeiro
Digão,br BRA,DF,28.0,10,9,828.0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.11,0.11,0.0,0.11,Matches,2017,brasileirao,24,2017 Cruzeiro
Manoel,br BRA,DF,26.0,9,9,759.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,2017,brasileirao,24,2017 Cruzeiro
Sassá,br BRA,FW,23.0,15,8,784.0,8.7,6.0,0.0,6.0,5.0,1.0,2.0,2.0,0.0,0.69,0.0,0.69,0.57,0.57,Matches,2017,brasileirao,24,2017 Cruzeiro
Élber,br BRA,MF,24.0,21,8,765.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,2017,brasileirao,24,2017 Cruzeiro
Bryan Silva Garcia,br BRA,DF,24.0,9,7,673.0,7.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,2017,brasileirao,24,2017 Cruzeiro
Rafael Marques,br BRA,"FW,MF",33.0,19,7,652.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,2017,brasileirao,24,2017 Cruzeiro
Rafael Pires,br BRA,GK,27.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Ramón Ábila,ar ARG,FW,27.0,10,6,536.0,6.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.5,0.17,0.67,0.34,0.5,Matches,2017,brasileirao,24,2017 Cruzeiro
Luis Caicedo Medina,ec ECU,DF,24.0,6,5,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Nonoca,br BRA,MF,18.0,6,3,282.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches,2017,brasileirao,24,2017 Cruzeiro
Dedé,br BRA,DF,28.0,3,3,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Raniel,br BRA,FW,20.0,10,2,270.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.67,0.33,1.0,0.67,1.0,Matches,2017,brasileirao,24,2017 Cruzeiro
John Lennon,br BRA,DF,25.0,4,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Jonata,br BRA,FW,19.0,5,2,141.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Rafael Galhardo,br BRA,DF,25.0,2,2,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Arthur,br BRA,DF,17.0,2,1,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Judivan,br BRA,"FW,MF",21.0,3,0,49.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.84,0.0,1.84,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Alexis Messidoro,ar ARG,MF,19.0,3,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Alex Apolinário,br BRA,DF,20.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Cruzeiro
Eduardo de Biasi,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Cruzeiro
Careca,br BRA,FW,21.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Cruzeiro
Fabrício,br BRA,"DF,MF",30.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Cruzeiro
Lucas França,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Cruzeiro
Lucas Leite,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Cruzeiro
Victor Luiz,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Cruzeiro
Vitinho,br BRA,"DF,MF",17.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Cruzeiro
Squad Total,,,27.6,38,418,3420.0,38.0,46.0,33.0,79.0,43.0,3.0,5.0,87.0,4.0,1.21,0.87,2.08,1.13,2.0,,2017,brasileirao,24,2017 Cruzeiro
Opponent Total,,,26.9,38,418,3420.0,38.0,38.0,24.0,62.0,30.0,8.0,8.0,92.0,3.0,1.0,0.63,1.63,0.79,1.42,,2017,brasileirao,24,2017 Cruzeiro
Pará,br BRA,DF,30.0,29,27,2463.0,27.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches,2017,brasileirao,24,2017 Flamengo
Willian Arão,br BRA,MF,24.0,30,26,2335.0,25.9,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,0.04,0.15,0.19,0.04,0.19,Matches,2017,brasileirao,24,2017 Flamengo
Everton Ribeiro,br BRA,MF,27.0,29,26,2324.0,25.8,4.0,4.0,8.0,3.0,1.0,2.0,2.0,0.0,0.15,0.15,0.31,0.12,0.27,Matches,2017,brasileirao,24,2017 Flamengo
Márcio Araújo,br BRA,MF,32.0,27,26,2162.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,2017,brasileirao,24,2017 Flamengo
Éverton,br BRA,MF,28.0,27,26,2161.0,24.0,4.0,7.0,11.0,4.0,0.0,0.0,6.0,0.0,0.17,0.29,0.46,0.17,0.46,Matches,2017,brasileirao,24,2017 Flamengo
Réver,br BRA,DF,32.0,25,25,2222.0,24.7,5.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,2017,brasileirao,24,2017 Flamengo
Diego,br BRA,MF,31.0,27,24,2147.0,23.9,10.0,2.0,12.0,7.0,3.0,4.0,6.0,0.0,0.42,0.08,0.5,0.29,0.38,Matches,2017,brasileirao,24,2017 Flamengo
Miguel Trauco,pe PER,DF,24.0,23,22,1900.0,21.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches,2017,brasileirao,24,2017 Flamengo
Gustavo Cuellar,co COL,MF,24.0,25,22,1860.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
Rafael Vaz,br BRA,DF,28.0,20,20,1755.0,19.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2017,brasileirao,24,2017 Flamengo
Diego Alves,br BRA,GK,31.0,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
Rhodolfo,br BRA,DF,30.0,19,18,1578.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
Paolo Guerrero,pe PER,FW,33.0,19,18,1536.0,17.1,6.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,0.35,0.12,0.47,0.35,0.47,Matches,2017,brasileirao,24,2017 Flamengo
Renê,br BRA,DF,24.0,17,13,1236.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
Rodinei,br BRA,DF,25.0,19,13,1222.0,13.6,2.0,3.0,5.0,2.0,0.0,0.0,4.0,1.0,0.15,0.22,0.37,0.15,0.37,Matches,2017,brasileirao,24,2017 Flamengo
Juan,br BRA,DF,37.0,13,13,1170.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,2017,brasileirao,24,2017 Flamengo
Mosquito,br BRA,GK,20.0,11,11,990.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,2017,brasileirao,24,2017 Flamengo
Lucas Paquetá,br BRA,"FW,MF",19.0,17,10,945.0,10.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.1,0.1,0.19,0.1,0.19,Matches,2017,brasileirao,24,2017 Flamengo
Felipe Vizeu,br BRA,FW,19.0,18,8,923.0,10.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.2,0.1,0.29,0.2,0.29,Matches,2017,brasileirao,24,2017 Flamengo
Orlando Berrío,co COL,MF,25.0,19,8,799.0,8.9,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.23,0.23,0.45,0.23,0.45,Matches,2017,brasileirao,24,2017 Flamengo
Geuvânio,br BRA,"MF,FW",24.0,16,8,636.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
Alex Muralha,br BRA,GK,27.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
Leandro Damião,br BRA,"FW,MF",27.0,7,5,481.0,5.3,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0.56,0.56,Matches,2017,brasileirao,24,2017 Flamengo
Matheus Sávio,br BRA,MF,19.0,7,5,332.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,Matches,2017,brasileirao,24,2017 Flamengo
Vinicius Júnior,br BRA,MF,16.0,25,4,720.0,8.0,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.37,0.12,0.5,0.37,0.5,Matches,2017,brasileirao,24,2017 Flamengo
Federico Mancuello,ar ARG,MF,27.0,8,3,315.0,3.5,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.57,0.0,0.57,0.57,0.57,Matches,2017,brasileirao,24,2017 Flamengo
Rômulo,br BRA,MF,26.0,8,3,267.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
Gabriel,br BRA,"MF,DF",27.0,6,3,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
Ederson,br BRA,FW,31.0,5,3,218.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
Léo Duarte,br BRA,DF,20.0,2,1,138.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
César,br BRA,GK,25.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
Lincoln,br BRA,FW,16.0,3,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
Darío Conca,ar ARG,MF,33.0,2,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Flamengo
Adryan,br BRA,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Flamengo
Gabriel Batista,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Flamengo
Cafu,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Flamengo
Klebinho,br BRA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Flamengo
Ronaldo,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Flamengo
Matheus Thuler,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2017,brasileirao,24,2017 Flamengo
Squad Total,,,27.8,38,418,3420.0,38.0,49.0,31.0,80.0,45.0,4.0,6.0,77.0,2.0,1.29,0.82,2.11,1.18,2.0,,2017,brasileirao,24,2017 Flamengo
Opponent Total,,,27.1,38,418,3420.0,38.0,37.0,20.0,57.0,33.0,4.0,5.0,95.0,6.0,0.97,0.53,1.5,0.87,1.39,,2017,brasileirao,24,2017 Flamengo
Martín Silva,uy URU,GK,33.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017,brasileirao,24,2017 Vasco da Gama
