Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90,Matches,season,league_name,league_id,team_name
Lucca Drummond,br BRA,FW,20-284,5,2,159.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,3.0,1.0,8.0,0.0,0.57,0.57,0.0,0.57,0.0,0.17,0.17,0.0,0.17,Matches,2024,brasileirao,24,Internacional
Matheus Dias,br BRA,"FW,MF",27-258,3,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Internacional
Ricardo Mathias,br BRA,"FW,MF",18-089,5,0,74.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,0.4,1.5,2.0,1.0,7.0,1.22,0.0,1.22,1.22,1.22,1.35,0.45,1.8,1.35,1.8,Matches,2024,brasileirao,24,Internacional
Nathan,br BRA,DF,23-047,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Internacional
Luis Otávio,br BRA,MF,17-193,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Internacional
Braian Aguirre,ar ARG,"DF,MF",24-086,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Internacional
Evertow,br BRA,DF,17-264,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Internacional
Victor Gabriel,br BRA,DF,20-177,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Internacional
Kauan,br BRA,GK,21-178,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Internacional
Yago,br BRA,FW,17-260,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Internacional
Squad Total,,,28.5,29,319,2610.0,29.0,37.0,23.0,60.0,35.0,2.0,6.0,81.0,1.0,45.5,40.7,30.9,71.5,487.0,1159.0,1150.0,1.28,0.79,2.07,1.21,2.0,1.57,1.06,2.63,1.4,2.47,,2024,brasileirao,24,Internacional
Opponent Total,,,28.3,29,319,2610.0,29.0,26.0,17.0,43.0,24.0,2.0,3.0,85.0,3.0,25.0,22.6,17.7,40.4,360.0,915.0,903.0,0.9,0.59,1.48,0.83,1.41,0.86,0.61,1.47,0.78,1.39,,2024,brasileirao,24,Internacional
Marcos Felipe,br BRA,GK,28-192,30,30,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Bahia
Jean Lucas,br BRA,MF,26-122,29,29,2442.0,27.1,3.0,5.0,8.0,3.0,0.0,0.0,5.0,0.0,4.7,4.7,2.4,7.1,43.0,101.0,134.0,0.11,0.18,0.29,0.11,0.29,0.17,0.09,0.26,0.17,0.26,Matches,2024,brasileirao,24,Bahia
Gabriel,br BRA,DF,23-169,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.1,1.0,14.0,91.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2024,brasileirao,24,Bahia
Cauly Oliveira Souza,br BRA,"MF,FW",29-037,30,28,2230.0,24.8,3.0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,2.7,2.7,3.9,6.7,57.0,120.0,152.0,0.12,0.2,0.32,0.12,0.32,0.11,0.16,0.27,0.11,0.27,Matches,2024,brasileirao,24,Bahia
Luciano Juba,br BRA,DF,25-054,29,27,2409.0,26.8,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.7,3.8,32.0,107.0,62.0,0.11,0.04,0.15,0.11,0.15,0.04,0.1,0.14,0.04,0.14,Matches,2024,brasileirao,24,Bahia
Caio Alexandre,br BRA,MF,25-241,28,27,2252.0,25.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.9,0.9,1.9,2.8,65.0,181.0,38.0,0.08,0.0,0.08,0.08,0.08,0.04,0.07,0.11,0.04,0.11,Matches,2024,brasileirao,24,Bahia
Thaciano,br BRA,"FW,MF",29-163,29,27,1977.0,22.0,6.0,2.0,8.0,6.0,0.0,0.0,5.0,0.0,4.9,4.9,2.1,7.0,18.0,39.0,106.0,0.27,0.09,0.36,0.27,0.36,0.22,0.1,0.32,0.22,0.32,Matches,2024,brasileirao,24,Bahia
Everton Ribeiro,br BRA,MF,35-195,29,26,2070.0,23.0,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,1.2,1.2,3.4,4.6,64.0,242.0,126.0,0.09,0.22,0.3,0.09,0.3,0.05,0.15,0.2,0.05,0.2,Matches,2024,brasileirao,24,Bahia
Everaldo Stum,br BRA,FW,33-109,29,26,1863.0,20.7,8.0,2.0,10.0,7.0,1.0,1.0,5.0,0.0,6.2,5.4,1.6,7.0,36.0,32.0,149.0,0.39,0.1,0.48,0.34,0.43,0.3,0.08,0.38,0.26,0.34,Matches,2024,brasileirao,24,Bahia
Kanu,br BRA,DF,27-229,23,23,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.1,0.1,0.0,0.1,13.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches,2024,brasileirao,24,Bahia
Santiago Arias,co COL,DF,32-283,18,17,1550.0,17.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,2.6,3.1,45.0,95.0,146.0,0.0,0.06,0.06,0.0,0.06,0.03,0.15,0.18,0.03,0.18,Matches,2024,brasileirao,24,Bahia
Gilberto,br BRA,DF,31-229,14,12,1019.0,11.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.8,2.0,45.0,53.0,103.0,0.09,0.0,0.09,0.09,0.09,0.11,0.07,0.18,0.11,0.18,Matches,2024,brasileirao,24,Bahia
Víctor Cuesta,ar ARG,DF,35-338,7,7,506.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2024,brasileirao,24,Bahia
Biel,br BRA,"FW,MF",23-204,21,4,750.0,8.3,4.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,3.9,3.9,3.2,7.0,33.0,33.0,83.0,0.48,0.48,0.96,0.48,0.96,0.46,0.38,0.85,0.46,0.85,Matches,2024,brasileirao,24,Bahia
Carlos de Pena,uy URU,MF,32-225,27,4,643.0,7.1,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,2.3,3.2,12.0,60.0,26.0,0.0,0.42,0.42,0.0,0.42,0.12,0.32,0.44,0.12,0.44,Matches,2024,brasileirao,24,Bahia
Ademir Santos,br BRA,"FW,MF",29-249,23,4,618.0,6.9,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1,3.1,37.0,14.0,78.0,0.15,0.29,0.44,0.15,0.44,0.15,0.31,0.46,0.15,0.46,Matches,2024,brasileirao,24,Bahia
Rezende,br BRA,"MF,DF",29-294,18,4,574.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.4,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,2024,brasileirao,24,Bahia
Iago,br BRA,"DF,MF",27-213,12,3,393.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.9,1.7,14.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.18,0.21,0.39,0.18,0.39,Matches,2024,brasileirao,24,Bahia
Luciano Rodríguez,uy URU,"FW,MF",21-098,11,1,261.0,2.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.7,2.7,0.5,3.2,9.0,15.0,18.0,0.69,0.0,0.69,0.69,0.69,0.93,0.17,1.09,0.93,1.09,Matches,2024,brasileirao,24,Bahia
Oscar Estupiñan,co COL,"FW,MF",27-298,11,1,252.0,2.8,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,3.4,3.4,0.1,3.5,1.0,6.0,17.0,1.07,0.36,1.43,1.07,1.43,1.22,0.05,1.26,1.22,1.26,Matches,2024,brasileirao,24,Bahia
Cicinho,bg BUL,"DF,FW",35-301,6,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,2024,brasileirao,24,Bahia
David Duarte,br BRA,DF,29-272,1,1,75.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,0.0,1.2,0.0,1.2,1.2,1.2,0.18,0.0,0.18,0.18,0.18,Matches,2024,brasileirao,24,Bahia
Rafael Ratão,br BRA,"FW,MF",28-327,16,0,350.0,3.9,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.7,2.7,14.0,18.0,53.0,0.26,0.51,0.77,0.26,0.77,0.52,0.17,0.69,0.52,0.69,Matches,2024,brasileirao,24,Bahia
Yago,br BRA,MF,29-262,7,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.11,0.06,0.11,Matches,2024,brasileirao,24,Bahia
Vitor Hugo,br BRA,DF,33-155,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Bahia
Tiago,br BRA,FW,19-197,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2.96,0.0,2.96,Matches,2024,brasileirao,24,Bahia
Ruan Pablo,br BRA,MF,16-091,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Bahia
Danilo Fernandes,br BRA,GK,36-202,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Bahia
Marcos Victor,br BRA,DF,22-301,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Bahia
Nicolás Acevedo,uy URU,MF,25-191,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Bahia
Adriel,br BRA,GK,23-282,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Bahia
Ryan Carlos,br BRA,DF,22-251,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Bahia
Roger,br BRA,MF,17-253,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Bahia
Sidney,br BRA,MF,18-224,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Bahia
Squad Total,,,28.7,30,330,2700.0,30.0,40.0,33.0,73.0,39.0,1.0,1.0,66.0,1.0,39.2,38.4,31.7,70.1,558.0,1336.0,1331.0,1.33,1.1,2.43,1.3,2.4,1.31,1.06,2.36,1.28,2.34,,2024,brasileirao,24,Bahia
Opponent Total,,,28.4,30,330,2700.0,30.0,34.0,25.0,59.0,33.0,1.0,2.0,95.0,6.0,32.5,30.7,24.1,54.8,508.0,1071.0,1062.0,1.13,0.83,1.97,1.1,1.93,1.08,0.8,1.88,1.02,1.83,,2024,brasileirao,24,Bahia
William,br BRA,DF,29-202,27,27,2378.0,26.4,5.0,5.0,10.0,2.0,3.0,3.0,6.0,0.0,4.2,1.9,3.2,5.1,65.0,111.0,160.0,0.19,0.19,0.38,0.08,0.26,0.16,0.12,0.28,0.07,0.19,Matches,2024,brasileirao,24,Cruzeiro
Matheus Pereira,br BRA,"FW,MF",28-170,27,25,2293.0,25.5,6.0,6.0,12.0,6.0,0.0,0.0,8.0,0.0,4.0,3.9,4.5,8.4,75.0,177.0,132.0,0.24,0.24,0.47,0.24,0.47,0.16,0.18,0.33,0.15,0.33,Matches,2024,brasileirao,24,Cruzeiro
Lucas Romero,ar ARG,MF,30-187,26,25,2039.0,22.7,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.5,0.5,0.7,1.2,13.0,123.0,23.0,0.0,0.09,0.09,0.0,0.09,0.02,0.03,0.05,0.02,0.05,Matches,2024,brasileirao,24,Cruzeiro
João Marcelo,br BRA,DF,24-131,25,24,2152.0,23.9,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,0.6,0.6,0.8,1.3,32.0,106.0,5.0,0.0,0.08,0.08,0.0,0.08,0.02,0.03,0.05,0.02,0.05,Matches,2024,brasileirao,24,Cruzeiro
Zé Ivaldo,br BRA,DF,27-244,24,23,2085.0,23.2,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.2,1.2,0.3,1.5,22.0,77.0,7.0,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.07,0.05,0.07,Matches,2024,brasileirao,24,Cruzeiro
Marlon,br BRA,DF,27-155,22,20,1715.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.4,0.4,1.3,1.7,35.0,84.0,77.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches,2024,brasileirao,24,Cruzeiro
Lucas Silva,br BRA,MF,31-249,23,18,1385.0,15.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.8,1.5,22.0,60.0,36.0,0.06,0.0,0.06,0.06,0.06,0.05,0.05,0.09,0.05,0.09,Matches,2024,brasileirao,24,Cruzeiro
Gabriel Veron,br BRA,"FW,MF",22-049,21,16,1146.0,12.7,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,3.0,3.0,0.8,3.8,16.0,25.0,77.0,0.39,0.08,0.47,0.39,0.47,0.23,0.06,0.3,0.23,0.3,Matches,2024,brasileirao,24,Cruzeiro
Anderson,br BRA,GK,26-231,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Cruzeiro
Cássio,br BRA,GK,37-138,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Cruzeiro
Arthur,br BRA,FW,26-111,21,14,1273.0,14.1,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.6,1.6,0.8,2.5,48.0,35.0,130.0,0.14,0.07,0.21,0.14,0.21,0.11,0.06,0.17,0.11,0.17,Matches,2024,brasileirao,24,Cruzeiro
Álvaro Barreal,ar ARG,"MF,FW",24-066,23,14,1261.0,14.0,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,2.1,2.1,1.6,3.7,17.0,54.0,93.0,0.14,0.29,0.43,0.14,0.43,0.15,0.11,0.26,0.15,0.26,Matches,2024,brasileirao,24,Cruzeiro
Ramiro Benetti,br BRA,MF,31-153,21,13,1081.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.6,1.2,7.0,40.0,27.0,0.08,0.0,0.08,0.08,0.08,0.04,0.05,0.1,0.04,0.1,Matches,2024,brasileirao,24,Cruzeiro
Kaio Jorge,br BRA,FW,22-272,14,11,988.0,11.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,4.0,3.2,0.8,3.9,17.0,15.0,44.0,0.09,0.09,0.18,0.09,0.18,0.36,0.07,0.43,0.29,0.36,Matches,2024,brasileirao,24,Cruzeiro
Matheus Henrique,br BRA,"MF,FW",26-308,13,11,982.0,10.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.9,0.9,0.2,1.2,20.0,43.0,40.0,0.18,0.0,0.18,0.18,0.18,0.09,0.02,0.11,0.09,0.11,Matches,2024,brasileirao,24,Cruzeiro
Lucas Villalba,ar ARG,DF,30-064,19,10,966.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,9.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2024,brasileirao,24,Cruzeiro
Kaiki,br BRA,DF,21-228,15,10,928.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.9,1.3,26.0,32.0,61.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.13,0.05,0.13,Matches,2024,brasileirao,24,Cruzeiro
Rafael Silva,br BRA,FW,32-201,8,8,527.0,5.9,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.7,1.7,0.1,1.8,6.0,10.0,27.0,0.51,0.0,0.51,0.51,0.51,0.29,0.02,0.31,0.29,0.31,Matches,2024,brasileirao,24,Cruzeiro
Lautaro Díaz,ar ARG,FW,26-154,11,7,592.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.5,1.1,13.0,15.0,43.0,0.15,0.0,0.15,0.15,0.15,0.1,0.07,0.17,0.1,0.17,Matches,2024,brasileirao,24,Cruzeiro
Walace,br BRA,MF,29-201,9,5,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,8.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2024,brasileirao,24,Cruzeiro
Neris,br BRA,DF,32-127,6,4,304.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2024,brasileirao,24,Cruzeiro
Robert,br BRA,"MF,FW",19-192,12,3,396.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,17.0,7.0,34.0,0.0,0.23,0.23,0.0,0.23,0.07,0.06,0.13,0.07,0.13,Matches,2024,brasileirao,24,Cruzeiro
Mateus Vital,br BRA,"FW,MF",26-253,14,2,337.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,9.0,17.0,21.0,0.27,0.0,0.27,0.27,0.27,0.14,0.07,0.22,0.14,0.22,Matches,2024,brasileirao,24,Cruzeiro
Juan Ignacio Dinenno,ar ARG,"FW,DF",30-055,7,2,239.0,2.7,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.2,0.4,0.0,0.4,0.0,0.0,6.0,1.13,0.0,1.13,0.75,0.75,0.44,0.0,0.44,0.15,0.15,Matches,2024,brasileirao,24,Cruzeiro
Machado,br BRA,MF,28-276,6,2,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,Matches,2024,brasileirao,24,Cruzeiro
Vitor Hugo Amorim,br BRA,"MF,FW",20-247,19,1,429.0,4.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,0.4,2.2,7.0,13.0,22.0,0.21,0.21,0.42,0.21,0.42,0.39,0.08,0.47,0.39,0.47,Matches,2024,brasileirao,24,Cruzeiro
João Wellington,br BRA,"MF,FW",20-294,7,1,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2024,brasileirao,24,Cruzeiro
Fabrizio Peralta,py PAR,"MF,FW",22-081,5,1,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.3,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.21,0.1,0.21,Matches,2024,brasileirao,24,Cruzeiro
Helibelton Palacios,co COL,DF,31-133,1,1,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2024,brasileirao,24,Cruzeiro
Jonathan,br BRA,DF,20-148,1,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Cruzeiro
José Cifuentes,ec ECU,MF,25-224,3,1,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2024,brasileirao,24,Cruzeiro
Rafael Elias,br BRA,FW,25-193,5,0,103.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.0,0.6,0.0,3.0,9.0,0.87,0.0,0.87,0.87,0.87,0.5,0.0,0.5,0.5,0.5,Matches,2024,brasileirao,24,Cruzeiro
Arthur Rodrigues,br BRA,"FW,MF",20-253,3,0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.21,0.09,0.21,Matches,2024,brasileirao,24,Cruzeiro
João Pedro,br BRA,"FW,MF",21-263,3,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,2024,brasileirao,24,Cruzeiro
Wesley Gasolina,br BRA,"DF,MF",24-223,2,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2024,brasileirao,24,Cruzeiro
Tevis Gabriel Alves Santos,br BRA,FW,18-268,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Cruzeiro
Jhosefer,br BRA,FW,20-227,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Cruzeiro
Léo Aragão,br BRA,GK,22-186,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Cruzeiro
Rafael Bilu,br BRA,MF,25-184,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Cruzeiro
Gabriel Chapecó,br BRA,GK,24-207,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Cruzeiro
Dorival,br BRA,MF,20-259,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Cruzeiro
Pedrão,br BRA,DF,20-290,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Cruzeiro
Weverton,br BRA,DF,21-248,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Cruzeiro
Squad Total,,,27.6,30,330,2700.0,30.0,36.0,24.0,60.0,32.0,4.0,5.0,75.0,4.0,31.3,27.4,19.4,46.8,499.0,1144.0,1132.0,1.2,0.8,2.0,1.07,1.87,1.04,0.65,1.69,0.91,1.56,,2024,brasileirao,24,Cruzeiro
Opponent Total,,,28.7,30,330,2700.0,30.0,29.0,20.0,49.0,27.0,2.0,2.0,73.0,7.0,34.1,32.7,24.7,57.5,410.0,1071.0,1063.0,0.97,0.67,1.63,0.9,1.57,1.14,0.82,1.96,1.09,1.92,,2024,brasileirao,24,Cruzeiro
Gustavo Scarpa,br BRA,"DF,MF",30-291,27,21,1876.0,20.8,4.0,4.0,8.0,2.0,2.0,2.0,3.0,0.0,3.9,2.3,3.6,5.9,68.0,121.0,200.0,0.19,0.19,0.38,0.1,0.29,0.19,0.17,0.36,0.11,0.28,Matches,2024,brasileirao,24,Atlético Mineiro
Rodrigo Battaglia,ar ARG,"DF,MF",33-102,21,21,1835.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.4,0.4,0.1,0.5,18.0,70.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2024,brasileirao,24,Atlético Mineiro
Paulinho,br BRA,"FW,MF",24-099,22,20,1791.0,19.9,6.0,1.0,7.0,5.0,1.0,1.0,3.0,1.0,4.4,3.7,1.4,5.1,47.0,72.0,145.0,0.3,0.05,0.35,0.25,0.3,0.22,0.07,0.29,0.18,0.26,Matches,2024,brasileirao,24,Atlético Mineiro
Bruno Fuchs,br BRA,DF,25-204,21,19,1670.0,18.6,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.6,0.6,1.8,2.3,19.0,116.0,5.0,0.0,0.05,0.05,0.0,0.05,0.03,0.1,0.13,0.03,0.13,Matches,2024,brasileirao,24,Atlético Mineiro
Éverson,br BRA,GK,34-092,18,18,1612.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Atlético Mineiro
