Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,season,league_name,league_id,team_name
Dudu,br BRA,MF,26.0,31,28,2466.0,27.4,7.0,14.0,21.0,7.0,0.0,1.0,9.0,1.0,0.26,0.51,0.77,0.26,0.77,Matches,2018,brasileirao,24,2018 Palmeiras
Bruno Henrique,br BRA,MF,28.0,33,27,2406.0,26.7,9.0,3.0,12.0,7.0,2.0,2.0,7.0,0.0,0.34,0.11,0.45,0.26,0.37,Matches,2018,brasileirao,24,2018 Palmeiras
Felipe Melo,br BRA,MF,34.0,29,26,2214.0,24.6,2.0,1.0,3.0,2.0,0.0,0.0,15.0,0.0,0.08,0.04,0.12,0.08,0.12,Matches,2018,brasileirao,24,2018 Palmeiras
Lucas Lima,br BRA,MF,27.0,34,26,2167.0,24.1,5.0,3.0,8.0,5.0,0.0,0.0,8.0,0.0,0.21,0.12,0.33,0.21,0.33,Matches,2018,brasileirao,24,2018 Palmeiras
Wéverton,br BRA,GK,30.0,23,23,2025.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Palmeiras
Willian,br BRA,"FW,MF",31.0,32,21,1967.0,21.9,10.0,4.0,14.0,10.0,0.0,0.0,2.0,0.0,0.46,0.18,0.64,0.46,0.64,Matches,2018,brasileirao,24,2018 Palmeiras
Antonio Carlos,br BRA,DF,24.0,22,21,1945.0,21.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.05,0.05,0.09,0.05,0.09,Matches,2018,brasileirao,24,2018 Palmeiras
Victor Luis,br BRA,DF,24.0,22,21,1837.0,20.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2018,brasileirao,24,2018 Palmeiras
Edu Dracena,br BRA,DF,36.0,20,20,1799.0,20.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,0.1,0.0,0.1,0.1,0.1,Matches,2018,brasileirao,24,2018 Palmeiras
Marcos Rocha,br BRA,DF,29.0,20,20,1656.0,18.4,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.05,0.11,0.16,0.05,0.16,Matches,2018,brasileirao,24,2018 Palmeiras
Diogo Barbosa,br BRA,DF,25.0,20,17,1601.0,17.8,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,2018,brasileirao,24,2018 Palmeiras
Moisés Magalhães,br BRA,MF,29.0,28,16,1509.0,16.8,2.0,0.0,2.0,1.0,1.0,1.0,6.0,0.0,0.12,0.0,0.12,0.06,0.06,Matches,2018,brasileirao,24,2018 Palmeiras
Thiago dos Santos,br BRA,MF,28.0,23,16,1445.0,16.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,2018,brasileirao,24,2018 Palmeiras
Luan Garcia,br BRA,DF,24.0,16,16,1374.0,15.3,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.13,0.0,0.13,0.13,0.13,Matches,2018,brasileirao,24,2018 Palmeiras
Hyoran,br BRA,MF,24.0,24,15,1431.0,15.9,3.0,4.0,7.0,3.0,0.0,0.0,5.0,0.0,0.19,0.25,0.44,0.19,0.44,Matches,2018,brasileirao,24,2018 Palmeiras
Miguel Borja,co COL,FW,25.0,16,15,1103.0,12.3,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,0.24,0.08,0.33,0.24,0.33,Matches,2018,brasileirao,24,2018 Palmeiras
Mayke,br BRA,DF,25.0,20,14,1444.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,2018,brasileirao,24,2018 Palmeiras
Gustavo Gómez,py PAR,DF,24.0,14,13,1181.0,13.1,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.15,0.0,0.15,0.08,0.08,Matches,2018,brasileirao,24,2018 Palmeiras
Jailson,br BRA,GK,36.0,13,12,1124.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Palmeiras
Deyverson,br BRA,FW,26.0,26,11,1225.0,13.6,9.0,2.0,11.0,9.0,0.0,0.0,5.0,1.0,0.66,0.15,0.81,0.66,0.81,Matches,2018,brasileirao,24,2018 Palmeiras
Jean,br BRA,"MF,DF",31.0,18,9,824.0,9.2,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Palmeiras
Keno,br BRA,MF,28.0,9,9,753.0,8.4,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.12,0.12,0.24,0.12,0.24,Matches,2018,brasileirao,24,2018 Palmeiras
Gustavo Scarpa,br BRA,MF,24.0,12,8,653.0,7.3,2.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.28,0.14,0.41,0.14,0.28,Matches,2018,brasileirao,24,2018 Palmeiras
Thiago Martins,br BRA,DF,22.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Palmeiras
Alejandro Guerra,ve VEN,"FW,MF",32.0,9,3,353.0,3.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.51,0.25,0.51,Matches,2018,brasileirao,24,2018 Palmeiras
Fernando Prass,br BRA,GK,39.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Palmeiras
Artur,,MF,19.0,5,1,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Palmeiras
Tyra Håkansson,se SWE,MF,,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Palmeiras
Tchê Tchê,br BRA,"DF,MF",25.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Palmeiras
Anderson,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Michel Bastos,br BRA,"DF,MF",34.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Luan Cândido,br BRA,DF,16.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Fernando,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Nicolás Freire,ar ARG,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Gabriel Furtado,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Daniel Fuzato,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Yan Matheus,br BRA,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Léo Passos,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Pedrão,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Emerson Santos,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Matheus Teixeira,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Vitinho,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Palmeiras
Squad Total,,,28.4,38,418,3420.0,38.0,64.0,42.0,106.0,59.0,5.0,8.0,114.0,5.0,1.68,1.11,2.79,1.55,2.66,,2018,brasileirao,24,2018 Palmeiras
Opponent Total,,,26.9,38,418,3420.0,38.0,26.0,15.0,41.0,24.0,2.0,2.0,116.0,9.0,0.68,0.39,1.08,0.63,1.03,,2018,brasileirao,24,2018 Palmeiras
Everton Ribeiro,br BRA,MF,28.0,35,34,2813.0,31.3,7.0,5.0,12.0,7.0,0.0,0.0,5.0,1.0,0.22,0.16,0.38,0.22,0.38,Matches,2018,brasileirao,24,2018 Flamengo
Renê,br BRA,DF,25.0,34,33,2977.0,33.1,2.0,5.0,7.0,2.0,0.0,0.0,7.0,0.0,0.06,0.15,0.21,0.06,0.21,Matches,2018,brasileirao,24,2018 Flamengo
Léo Duarte,br BRA,DF,21.0,33,33,2938.0,32.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2018,brasileirao,24,2018 Flamengo
Lucas Paquetá,br BRA,MF,20.0,32,31,2743.0,30.5,10.0,1.0,11.0,10.0,0.0,0.0,9.0,1.0,0.33,0.03,0.36,0.33,0.36,Matches,2018,brasileirao,24,2018 Flamengo
Gustavo Cuellar,co COL,MF,25.0,28,27,2309.0,25.7,0.0,2.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,0.08,0.08,0.0,0.08,Matches,2018,brasileirao,24,2018 Flamengo
Réver,br BRA,DF,33.0,26,26,2269.0,25.2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,2018,brasileirao,24,2018 Flamengo
Rodinei,br BRA,DF,26.0,28,23,2079.0,23.1,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches,2018,brasileirao,24,2018 Flamengo
Diego Alves,br BRA,GK,32.0,23,23,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Flamengo
Diego,br BRA,MF,32.0,26,22,2026.0,22.5,6.0,3.0,9.0,5.0,1.0,1.0,10.0,1.0,0.27,0.13,0.4,0.22,0.36,Matches,2018,brasileirao,24,2018 Flamengo
Vitinho,br BRA,MF,24.0,22,19,1616.0,18.0,3.0,5.0,8.0,3.0,0.0,0.0,2.0,0.0,0.17,0.28,0.45,0.17,0.45,Matches,2018,brasileirao,24,2018 Flamengo
Pará,br BRA,DF,31.0,20,16,1454.0,16.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2018,brasileirao,24,2018 Flamengo
Fernando Uribe,co COL,FW,30.0,20,16,1327.0,14.7,6.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,0.41,0.14,0.54,0.41,0.54,Matches,2018,brasileirao,24,2018 Flamengo
Henrique Dourado,br BRA,FW,28.0,20,16,1169.0,13.0,6.0,0.0,6.0,4.0,2.0,2.0,6.0,1.0,0.46,0.0,0.46,0.31,0.31,Matches,2018,brasileirao,24,2018 Flamengo
Willian Arão,br BRA,MF,25.0,23,15,1461.0,16.2,2.0,2.0,4.0,2.0,0.0,0.0,6.0,1.0,0.12,0.12,0.25,0.12,0.25,Matches,2018,brasileirao,24,2018 Flamengo
César,br BRA,GK,26.0,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Flamengo
Vinicius Júnior,br BRA,MF,17.0,12,11,973.0,10.8,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,0.37,0.28,0.65,0.37,0.65,Matches,2018,brasileirao,24,2018 Flamengo
Rhodolfo,br BRA,DF,31.0,12,9,868.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0,0.1,0.1,0.1,Matches,2018,brasileirao,24,2018 Flamengo
Marlos Moreno,co COL,"MF,FW",21.0,21,6,631.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.14,0.14,0.29,0.14,0.29,Matches,2018,brasileirao,24,2018 Flamengo
Robert Piris Da Motta,py PAR,MF,23.0,11,6,541.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Flamengo
Matheus Thuler,br BRA,DF,18.0,7,5,501.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,2018,brasileirao,24,2018 Flamengo
Jean Lucas,br BRA,MF,19.0,14,4,376.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Flamengo
Miguel Trauco,pe PER,DF,25.0,6,4,368.0,4.1,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.0,0.98,Matches,2018,brasileirao,24,2018 Flamengo
Juan,br BRA,DF,38.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Flamengo
Paolo Guerrero,pe PER,FW,34.0,6,4,359.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.25,0.5,Matches,2018,brasileirao,24,2018 Flamengo
Jonas,br BRA,MF,26.0,7,4,347.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Flamengo
Geuvânio,br BRA,MF,25.0,12,3,430.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,2018,brasileirao,24,2018 Flamengo
Rômulo,br BRA,MF,27.0,7,3,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Flamengo
Matheus Sávio,br BRA,"MF,FW",20.0,5,3,205.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,Matches,2018,brasileirao,24,2018 Flamengo
Lincoln,br BRA,FW,17.0,9,2,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Flamengo
Felipe Vizeu,br BRA,FW,20.0,5,1,159.0,1.8,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.7,0.0,1.7,1.7,1.7,Matches,2018,brasileirao,24,2018 Flamengo
Júlio César,br BRA,GK,38.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Flamengo
Orlando Berrío,co COL,"FW,MF",26.0,9,0,149.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,Matches,2018,brasileirao,24,2018 Flamengo
Gabriel Batista,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Flamengo
Dantas,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Flamengo
Ederson,br BRA,MF,32.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Flamengo
Klebinho,br BRA,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Flamengo
Michael,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Flamengo
Mosquito,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Flamengo
Yuri de Oliveira,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Flamengo
Ronaldo,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Flamengo
Rafael Santos,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Flamengo
Wendel,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Flamengo
Squad Total,,,26.6,38,418,3420.0,38.0,58.0,39.0,97.0,55.0,3.0,3.0,85.0,10.0,1.53,1.03,2.55,1.45,2.47,,2018,brasileirao,24,2018 Flamengo
Opponent Total,,,27.0,38,418,3420.0,38.0,29.0,22.0,51.0,27.0,2.0,4.0,96.0,10.0,0.76,0.58,1.34,0.71,1.29,,2018,brasileirao,24,2018 Flamengo
Iago,br BRA,DF,20.0,35,35,3113.0,34.6,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2018,brasileirao,24,2018 Internacional
Patrick,br BRA,MF,25.0,36,35,3072.0,34.1,5.0,3.0,8.0,5.0,0.0,0.0,7.0,0.0,0.15,0.09,0.23,0.15,0.23,Matches,2018,brasileirao,24,2018 Internacional
Víctor Cuesta,ar ARG,DF,29.0,34,34,3049.0,33.9,2.0,2.0,4.0,2.0,0.0,0.0,13.0,1.0,0.06,0.06,0.12,0.06,0.12,Matches,2018,brasileirao,24,2018 Internacional
Rodrigo Dourado,br BRA,MF,23.0,33,33,2962.0,32.9,1.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,2018,brasileirao,24,2018 Internacional
Edenílson,br BRA,MF,28.0,33,33,2901.0,32.2,3.0,5.0,8.0,3.0,0.0,0.0,9.0,1.0,0.09,0.16,0.25,0.09,0.25,Matches,2018,brasileirao,24,2018 Internacional
William Pottker,br BRA,"MF,FW",24.0,30,27,2210.0,24.6,5.0,0.0,5.0,5.0,0.0,0.0,4.0,1.0,0.2,0.0,0.2,0.2,0.2,Matches,2018,brasileirao,24,2018 Internacional
Rodrigo Moledo,br BRA,DF,30.0,26,26,2339.0,26.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.08,0.0,0.08,0.08,0.08,Matches,2018,brasileirao,24,2018 Internacional
Nicolás López,uy URU,"MF,FW",24.0,35,26,2337.0,26.0,11.0,6.0,17.0,9.0,2.0,2.0,5.0,0.0,0.42,0.23,0.65,0.35,0.58,Matches,2018,brasileirao,24,2018 Internacional
Marcelo Lomba,br BRA,GK,31.0,24,24,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Fabiano Leismann,br BRA,DF,26.0,25,20,1862.0,20.7,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2018,brasileirao,24,2018 Internacional
Leandro Damião,br BRA,FW,28.0,26,19,1717.0,19.1,10.0,1.0,11.0,9.0,1.0,2.0,3.0,0.0,0.52,0.05,0.58,0.47,0.52,Matches,2018,brasileirao,24,2018 Internacional
Zeca,br BRA,"DF,MF",23.0,19,17,1351.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,2018,brasileirao,24,2018 Internacional
Danilo Fernandes,br BRA,GK,29.0,14,14,1215.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Andrés D'Alessandro,ar ARG,MF,36.0,24,12,1265.0,14.1,3.0,2.0,5.0,0.0,3.0,3.0,5.0,1.0,0.21,0.14,0.36,0.0,0.14,Matches,2018,brasileirao,24,2018 Internacional
Lucca,br BRA,"MF,FW",27.0,15,10,826.0,9.2,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.11,0.33,0.44,0.11,0.44,Matches,2018,brasileirao,24,2018 Internacional
Jonatan Álvez,uy URU,FW,29.0,17,10,798.0,8.9,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.45,0.0,0.45,0.45,0.45,Matches,2018,brasileirao,24,2018 Internacional
Rossi,br BRA,"MF,FW",24.0,27,9,883.0,9.8,1.0,2.0,3.0,1.0,0.0,1.0,5.0,0.0,0.1,0.2,0.31,0.1,0.31,Matches,2018,brasileirao,24,2018 Internacional
Emerson Santos,br BRA,DF,22.0,9,9,809.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Willian Klaus,br BRA,DF,24.0,6,5,451.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Fernando Camilo Farias,br BRA,MF,31.0,15,4,507.0,5.6,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.18,0.36,0.53,0.18,0.53,Matches,2018,brasileirao,24,2018 Internacional
Gabriel Dias,br BRA,"MF,DF",23.0,8,4,368.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Uendel,br BRA,DF,29.0,3,3,227.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,Matches,2018,brasileirao,24,2018 Internacional
Juan Alano,br BRA,MF,21.0,9,2,278.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Wellington Silva,br BRA,MF,25.0,10,2,266.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.34,0.34,0.68,0.34,0.68,Matches,2018,brasileirao,24,2018 Internacional
Danilo da Silva,br BRA,DF,31.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Charles Rigon Matos,br BRA,MF,21.0,2,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Luis Eduardo Marques dos Santos,br BRA,DF,20.0,2,1,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Gabriel Pires,br BRA,MF,18.0,1,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Brenner,br BRA,MF,19.0,7,0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Daniel,br BRA,GK,23.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Fábio Gonçalves,br BRA,MF,31.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Martín Sarrafiore,ar ARG,MF,20.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Internacional
Keiller,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Internacional
Marcinho,br BRA,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Internacional
Nonato,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Internacional
Ramon,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Internacional
Richard,br BRA,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches,2018,brasileirao,24,2018 Internacional
Squad Total,,,26.7,38,418,3420.0,38.0,50.0,32.0,82.0,44.0,6.0,8.0,100.0,6.0,1.32,0.84,2.16,1.16,2.0,,2018,brasileirao,24,2018 Internacional
Opponent Total,,,27.0,38,418,3420.0,38.0,27.0,19.0,46.0,24.0,3.0,3.0,102.0,7.0,0.71,0.5,1.21,0.63,1.13,,2018,brasileirao,24,2018 Internacional
Bruno Cortez,br BRA,DF,30.0,26,26,2325.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Grêmio
Everton Soares,br BRA,MF,21.0,27,24,2129.0,23.7,10.0,2.0,12.0,10.0,0.0,0.0,5.0,0.0,0.42,0.08,0.51,0.42,0.51,Matches,2018,brasileirao,24,2018 Grêmio
Ramiro Benetti,br BRA,MF,24.0,21,21,1773.0,19.7,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2018,brasileirao,24,2018 Grêmio
Cícero Santos,br BRA,MF,33.0,24,20,1822.0,20.2,2.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,0.1,0.05,0.15,0.05,0.1,Matches,2018,brasileirao,24,2018 Grêmio
Pedro Geromel,br BRA,DF,32.0,20,20,1800.0,20.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,2018,brasileirao,24,2018 Grêmio
Bressan,br BRA,DF,25.0,21,20,1746.0,19.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2018,brasileirao,24,2018 Grêmio
Maicon Souza,br BRA,MF,32.0,21,20,1517.0,16.9,3.0,2.0,5.0,3.0,0.0,1.0,3.0,0.0,0.18,0.12,0.3,0.18,0.3,Matches,2018,brasileirao,24,2018 Grêmio
Paulo Victor Vidotti,br BRA,GK,31.0,20,19,1755.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Grêmio
André,br BRA,FW,27.0,24,19,1495.0,16.6,4.0,0.0,4.0,3.0,1.0,1.0,5.0,0.0,0.24,0.0,0.24,0.18,0.18,Matches,2018,brasileirao,24,2018 Grêmio
Walter Kannemann,ar ARG,DF,26.0,18,18,1602.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Grêmio
Marcelo Grohe,br BRA,GK,31.0,18,18,1575.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018,brasileirao,24,2018 Grêmio
Luan Vieira,br BRA,MF,24.0,18,18,1566.0,17.4,1.0,6.0,7.0,1.0,0.0,2.0,3.0,0.0,0.06,0.34,0.4,0.06,0.4,Matches,2018,brasileirao,24,2018 Grêmio
Léo Moura,br BRA,DF,39.0,18,18,1402.0,15.6,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches,2018,brasileirao,24,2018 Grêmio
