Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90,Matches,season,league_name,league_id,team_name
Igor Julião,br BRA,DF,25.0,20,17,1553.0,17.3,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.8,1.2,25.0,55.0,76.0,0.0,0.17,0.17,0.0,0.17,0.02,0.05,0.07,0.02,0.07,Matches,2020,brasileirao,24,2020 Fluminense
Danilo Barcelos,br BRA,DF,28.0,17,17,1529.0,17.0,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,0.9,0.9,2.2,3.2,15.0,72.0,68.0,0.06,0.12,0.18,0.06,0.18,0.05,0.13,0.19,0.05,0.19,Matches,2020,brasileirao,24,2020 Fluminense
Marcos Paulo,br BRA,"FW,MF",18.0,24,14,1210.0,13.4,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,3.3,3.3,2.6,5.9,28.0,51.0,99.0,0.22,0.22,0.45,0.22,0.45,0.25,0.19,0.44,0.25,0.44,Matches,2020,brasileirao,24,2020 Fluminense
Wellington Silva,br BRA,"FW,MF",27.0,22,14,1094.0,12.2,4.0,2.0,6.0,3.0,1.0,1.0,6.0,0.0,2.1,1.3,0.6,1.9,54.0,39.0,75.0,0.33,0.16,0.49,0.25,0.41,0.17,0.05,0.22,0.11,0.16,Matches,2020,brasileirao,24,2020 Fluminense
Luiz Henrique,br BRA,FW,19.0,26,13,1221.0,13.6,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.6,1.6,1.2,2.8,42.0,45.0,83.0,0.15,0.15,0.29,0.15,0.29,0.12,0.09,0.21,0.12,0.21,Matches,2020,brasileirao,24,2020 Fluminense
Yuri Oliveira Lima,br BRA,MF,25.0,16,13,1027.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.2,1.0,6.0,51.0,13.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,2020,brasileirao,24,2020 Fluminense
Matheus Ferraz,br BRA,DF,34.0,14,12,1102.0,12.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.8,1.5,8.0,20.0,4.0,0.08,0.08,0.16,0.08,0.16,0.06,0.06,0.12,0.06,0.12,Matches,2020,brasileirao,24,2020 Fluminense
Lucca,br BRA,FW,29.0,18,11,972.0,10.8,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.6,1.6,0.8,2.4,16.0,11.0,69.0,0.28,0.09,0.37,0.28,0.37,0.15,0.07,0.22,0.15,0.22,Matches,2020,brasileirao,24,2020 Fluminense
Martinelli,br BRA,MF,18.0,13,11,961.0,10.7,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.8,0.8,0.2,0.9,14.0,62.0,7.0,0.28,0.0,0.28,0.28,0.28,0.07,0.02,0.09,0.07,0.09,Matches,2020,brasileirao,24,2020 Fluminense
Digão,br BRA,DF,31.0,10,9,785.0,8.7,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,13.0,2.0,0.23,0.0,0.23,0.23,0.23,0.12,0.0,0.12,0.12,0.12,Matches,2020,brasileirao,24,2020 Fluminense
Evanilson,br BRA,FW,20.0,6,6,486.0,5.4,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,1.3,2.9,7.0,9.0,28.0,0.37,0.0,0.37,0.37,0.37,0.29,0.24,0.53,0.29,0.53,Matches,2020,brasileirao,24,2020 Fluminense
Fernando Pacheco Rivas,pe PER,"FW,MF",20.0,15,5,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.7,1.5,22.0,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.16,0.15,0.31,0.16,0.31,Matches,2020,brasileirao,24,2020 Fluminense
Caio Paulista,br BRA,"FW,MF",21.0,22,3,588.0,6.5,3.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,1.2,1.2,0.8,2.0,25.0,21.0,53.0,0.46,0.15,0.61,0.46,0.61,0.18,0.12,0.3,0.18,0.3,Matches,2020,brasileirao,24,2020 Fluminense
Felippe Cardoso,br BRA,FW,21.0,20,3,578.0,6.4,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.9,1.9,0.2,2.2,12.0,9.0,39.0,0.31,0.0,0.31,0.31,0.31,0.3,0.03,0.33,0.3,0.33,Matches,2020,brasileirao,24,2020 Fluminense
Ganso,br BRA,"MF,FW",30.0,18,3,575.0,6.4,1.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,1.3,0.5,1.7,2.2,6.0,58.0,23.0,0.16,0.31,0.47,0.0,0.31,0.21,0.26,0.47,0.09,0.35,Matches,2020,brasileirao,24,2020 Fluminense
André,br BRA,"MF,FW",18.0,10,2,281.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,2.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,2020,brasileirao,24,2020 Fluminense
John Kennedy,br BRA,FW,17.0,7,2,278.0,3.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,0.9,2.0,2.0,23.0,0.65,0.0,0.65,0.65,0.65,0.27,0.02,0.3,0.27,0.3,Matches,2020,brasileirao,24,2020 Fluminense
Miguel Silveira,br BRA,"FW,MF",16.0,4,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.08,0.46,0.55,0.08,0.55,Matches,2020,brasileirao,24,2020 Fluminense
Caio Vinícius,br BRA,"FW,MF",21.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Fluminense
Samuel Granada,br BRA,FW,19.0,2,0,24.0,0.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,3.75,0.0,3.75,3.75,3.75,0.39,0.0,0.39,0.39,0.39,Matches,2020,brasileirao,24,2020 Fluminense
Frazan,br BRA,DF,23.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Fluminense
Wisney,br BRA,"DF,MF",20.0,2,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Fluminense
Nascimento,br BRA,MF,20.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Fluminense
Dani Bolt,br BRA,DF,20.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Fluminense
Christian,br BRA,FW,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Fluminense
Lucas Barcellos,br BRA,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Fluminense
Denilson,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Fluminense
Guilherme Eulalio,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Fluminense
Luan Freitas,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Fluminense
Higor Gabriel,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Fluminense
Guilherme,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Fluminense
João Lopes,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Fluminense
Orinho,br BRA,DF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Fluminense
Pedro Rangel,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Fluminense
Squad Total,,,26.8,38,418,3420.0,38.0,52.0,34.0,86.0,46.0,6.0,7.0,85.0,4.0,41.3,35.9,27.9,63.8,545.0,1349.0,1335.0,1.37,0.89,2.26,1.21,2.11,1.09,0.73,1.82,0.94,1.68,,2020,brasileirao,24,2020 Fluminense
Opponent Total,,,26.5,38,418,3420.0,38.0,41.0,24.0,65.0,36.0,5.0,5.0,79.0,6.0,44.9,41.2,30.7,71.9,655.0,1632.0,1614.0,1.08,0.63,1.71,0.95,1.58,1.18,0.81,1.99,1.09,1.89,,2020,brasileirao,24,2020 Fluminense
Matheus Henrique,br BRA,MF,22.0,29,28,2432.0,27.0,2.0,1.0,3.0,2.0,0.0,0.0,9.0,1.0,1.0,1.0,1.4,2.4,51.0,171.0,45.0,0.07,0.04,0.11,0.07,0.11,0.04,0.05,0.09,0.04,0.09,Matches,2020,brasileirao,24,2020 Grêmio
Vanderlei,br BRA,GK,35.0,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Grêmio
Pepê,br BRA,"FW,MF",22.0,31,27,2421.0,26.9,9.0,5.0,14.0,8.0,1.0,1.0,1.0,0.0,7.3,6.5,5.6,12.0,80.0,70.0,207.0,0.33,0.19,0.52,0.3,0.48,0.27,0.21,0.48,0.24,0.45,Matches,2020,brasileirao,24,2020 Grêmio
Diego Souza,br BRA,FW,34.0,25,25,1986.0,22.1,13.0,3.0,16.0,11.0,2.0,3.0,7.0,1.0,8.7,6.3,3.0,9.3,27.0,42.0,91.0,0.59,0.14,0.73,0.5,0.63,0.39,0.14,0.53,0.29,0.42,Matches,2020,brasileirao,24,2020 Grêmio
Alisson,br BRA,FW,26.0,24,24,1943.0,21.6,2.0,5.0,7.0,2.0,0.0,0.0,3.0,0.0,5.7,5.7,3.5,9.2,94.0,113.0,195.0,0.09,0.23,0.32,0.09,0.32,0.26,0.16,0.43,0.26,0.43,Matches,2020,brasileirao,24,2020 Grêmio
Bruno Cortez,br BRA,DF,32.0,23,21,1782.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.3,0.3,0.4,0.7,59.0,71.0,103.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,Matches,2020,brasileirao,24,2020 Grêmio
Lucas Silva,br BRA,MF,26.0,32,21,1761.0,19.6,1.0,1.0,2.0,0.0,1.0,1.0,7.0,0.0,2.0,1.2,0.4,1.5,16.0,130.0,15.0,0.05,0.05,0.1,0.0,0.05,0.1,0.02,0.12,0.06,0.08,Matches,2020,brasileirao,24,2020 Grêmio
Rodrigues,br BRA,DF,22.0,24,18,1727.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.5,1.0,21.0,66.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,2020,brasileirao,24,2020 Grêmio
Diogo Barbosa,br BRA,DF,27.0,21,17,1608.0,17.9,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.8,2.1,61.0,65.0,93.0,0.0,0.17,0.17,0.0,0.17,0.02,0.1,0.12,0.02,0.12,Matches,2020,brasileirao,24,2020 Grêmio
Luis Manuel Orejuela,co COL,DF,24.0,18,17,1527.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,1.1,2.4,49.0,78.0,119.0,0.06,0.0,0.06,0.06,0.06,0.08,0.07,0.14,0.08,0.14,Matches,2020,brasileirao,24,2020 Grêmio
Jean Pyerre,br BRA,MF,21.0,20,17,1467.0,16.3,5.0,3.0,8.0,5.0,0.0,1.0,0.0,0.0,4.2,3.4,4.6,8.0,9.0,138.0,53.0,0.31,0.18,0.49,0.31,0.49,0.26,0.28,0.54,0.21,0.49,Matches,2020,brasileirao,24,2020 Grêmio
Victor Ferraz,br BRA,DF,32.0,17,16,1402.0,15.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.1,1.4,25.0,63.0,83.0,0.0,0.13,0.13,0.0,0.13,0.02,0.07,0.09,0.02,0.09,Matches,2020,brasileirao,24,2020 Grêmio
Walter Kannemann,ar ARG,DF,28.0,16,16,1397.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.9,0.9,0.0,0.9,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,2020,brasileirao,24,2020 Grêmio
David Braz,br BRA,DF,32.0,21,15,1444.0,16.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.4,1.4,0.1,1.5,8.0,36.0,6.0,0.12,0.0,0.12,0.12,0.12,0.09,0.01,0.09,0.09,0.09,Matches,2020,brasileirao,24,2020 Grêmio
Darlan Mendes,br BRA,MF,21.0,21,15,1258.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.5,2.5,6.0,68.0,11.0,0.07,0.0,0.07,0.07,0.07,0.07,0.11,0.18,0.07,0.18,Matches,2020,brasileirao,24,2020 Grêmio
Paulo Miranda,br BRA,DF,31.0,14,13,1041.0,11.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.6,1.0,33.0,1.0,0.09,0.0,0.09,0.09,0.09,0.02,0.04,0.05,0.02,0.05,Matches,2020,brasileirao,24,2020 Grêmio
Pedro Geromel,br BRA,DF,34.0,13,12,1059.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.8,1.7,1.0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.15,0.08,0.15,Matches,2020,brasileirao,24,2020 Grêmio
Isaque,br BRA,"MF,FW",22.0,24,11,1072.0,11.9,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,4.3,4.3,0.9,5.2,27.0,58.0,74.0,0.17,0.25,0.42,0.17,0.42,0.36,0.08,0.44,0.36,0.44,Matches,2020,brasileirao,24,2020 Grêmio
Maicon Souza,br BRA,MF,34.0,18,11,833.0,9.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.4,1.3,7.0,87.0,20.0,0.11,0.0,0.11,0.11,0.11,0.1,0.04,0.14,0.1,0.14,Matches,2020,brasileirao,24,2020 Grêmio
Luiz Fernando,br BRA,"FW,MF",23.0,23,10,1015.0,11.3,1.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,2.2,2.2,2.5,4.7,55.0,34.0,118.0,0.09,0.27,0.35,0.09,0.35,0.2,0.22,0.42,0.2,0.42,Matches,2020,brasileirao,24,2020 Grêmio
Paulo Victor Vidotti,br BRA,GK,33.0,10,10,900.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.04,0.04,0.0,0.04,Matches,2020,brasileirao,24,2020 Grêmio
Thaciano,br BRA,MF,24.0,25,7,913.0,10.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.7,2.7,0.6,3.3,15.0,25.0,33.0,0.2,0.0,0.2,0.2,0.2,0.26,0.06,0.32,0.26,0.32,Matches,2020,brasileirao,24,2020 Grêmio
Ferreira,br BRA,FW,22.0,22,7,780.0,8.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.9,3.9,0.7,4.5,53.0,20.0,94.0,0.23,0.0,0.23,0.23,0.23,0.44,0.08,0.52,0.44,0.52,Matches,2020,brasileirao,24,2020 Grêmio
Éverton,br BRA,"FW,MF",31.0,17,7,703.0,7.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.6,2.0,18.0,19.0,65.0,0.13,0.13,0.26,0.13,0.26,0.06,0.2,0.26,0.06,0.26,Matches,2020,brasileirao,24,2020 Grêmio
Diego Churín,ar ARG,FW,30.0,14,7,678.0,7.5,3.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,3.1,2.4,1.4,3.7,9.0,15.0,21.0,0.4,0.13,0.53,0.27,0.4,0.42,0.18,0.6,0.31,0.5,Matches,2020,brasileirao,24,2020 Grêmio
Robinho,br BRA,"MF,FW",32.0,11,6,490.0,5.4,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.5,1.8,10.0,48.0,31.0,0.0,0.37,0.37,0.0,0.37,0.05,0.27,0.32,0.05,0.32,Matches,2020,brasileirao,24,2020 Grêmio
Vanderson,br BRA,DF,18.0,5,5,373.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,1.1,1.3,10.0,16.0,23.0,0.24,0.0,0.24,0.24,0.24,0.04,0.27,0.31,0.04,0.31,Matches,2020,brasileirao,24,2020 Grêmio
César Pinares,cl CHI,MF,28.0,12,4,453.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.4,0.4,2.3,2.7,13.0,46.0,39.0,0.2,0.2,0.4,0.2,0.4,0.08,0.46,0.54,0.08,0.54,Matches,2020,brasileirao,24,2020 Grêmio
Ruan,br BRA,DF,20.0,4,2,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,2020,brasileirao,24,2020 Grêmio
Thiago Neves,br BRA,MF,34.0,5,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.21,0.11,0.31,0.21,0.31,Matches,2020,brasileirao,24,2020 Grêmio
Júlio César,br BRA,GK,33.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Grêmio
Gui Azevedo,br BRA,"FW,MF",18.0,9,0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.4,9.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.18,0.11,0.29,0.18,0.29,Matches,2020,brasileirao,24,2020 Grêmio
Patrick,br BRA,"FW,MF",21.0,2,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,2020,brasileirao,24,2020 Grêmio
Rildo,br BRA,MF,20.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Grêmio
Fabrício,br BRA,"FW,MF",19.0,2,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Grêmio
Luciano,br BRA,FW,26.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches,2020,brasileirao,24,2020 Grêmio
Marcelo Oliveira,br BRA,FW,32.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Grêmio
Lucas Araujo,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Grêmio
Brenno,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Grêmio
Emanuel,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Grêmio
Heitor,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Grêmio
Fernando Henrique,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Grêmio
Pedro Lucas,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Grêmio
Jhonata Varela,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Grêmio
Squad Total,,,27.8,38,418,3420.0,38.0,51.0,35.0,86.0,46.0,5.0,7.0,81.0,8.0,54.3,48.8,39.6,88.4,743.0,1598.0,1579.0,1.34,0.92,2.26,1.21,2.13,1.43,1.04,2.47,1.28,2.33,,2020,brasileirao,24,2020 Grêmio
Opponent Total,,,26.5,38,418,3420.0,38.0,40.0,28.0,68.0,30.0,10.0,10.0,93.0,8.0,41.8,34.0,29.1,63.1,592.0,1435.0,1423.0,1.05,0.74,1.79,0.79,1.53,1.1,0.77,1.86,0.9,1.66,,2020,brasileirao,24,2020 Grêmio
Wéverton,br BRA,GK,32.0,30,30,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Palmeiras
Gabriel Menino,br BRA,"MF,DF",19.0,27,24,1962.0,21.8,0.0,6.0,6.0,0.0,0.0,0.0,9.0,0.0,2.1,2.1,4.1,6.2,54.0,112.0,129.0,0.0,0.28,0.28,0.0,0.28,0.1,0.19,0.28,0.1,0.28,Matches,2020,brasileirao,24,2020 Palmeiras
Matías Viña,uy URU,DF,22.0,23,23,1932.0,21.5,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,1.8,2.6,49.0,73.0,137.0,0.05,0.09,0.14,0.05,0.14,0.04,0.08,0.12,0.04,0.12,Matches,2020,brasileirao,24,2020 Palmeiras
Lucas Lima,br BRA,"MF,FW",29.0,32,23,1893.0,21.0,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,1.3,1.3,4.1,5.4,45.0,169.0,114.0,0.05,0.1,0.14,0.05,0.14,0.06,0.2,0.26,0.06,0.26,Matches,2020,brasileirao,24,2020 Palmeiras
Luan Garcia,br BRA,DF,26.0,26,22,2010.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.3,0.9,11.0,90.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,2020,brasileirao,24,2020 Palmeiras
Patrick de Paula,br BRA,MF,20.0,27,22,1860.0,20.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.6,3.5,25.0,133.0,33.0,0.15,0.05,0.19,0.15,0.19,0.1,0.08,0.17,0.1,0.17,Matches,2020,brasileirao,24,2020 Palmeiras
Gustavo Gómez,py PAR,DF,26.0,21,21,1844.0,20.5,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.6,0.6,1.4,1.9,9.0,61.0,3.0,0.05,0.05,0.1,0.05,0.1,0.03,0.07,0.09,0.03,0.09,Matches,2020,brasileirao,24,2020 Palmeiras
Zé Rafael,br BRA,MF,26.0,26,21,1662.0,18.5,2.0,3.0,5.0,2.0,0.0,0.0,8.0,2.0,2.3,2.3,2.6,4.9,37.0,88.0,55.0,0.11,0.16,0.27,0.11,0.27,0.12,0.14,0.26,0.12,0.26,Matches,2020,brasileirao,24,2020 Palmeiras
Luiz Adriano,br BRA,FW,32.0,24,19,1538.0,17.1,10.0,3.0,13.0,8.0,2.0,3.0,2.0,0.0,7.5,5.0,1.6,6.6,16.0,35.0,59.0,0.59,0.18,0.76,0.47,0.64,0.44,0.09,0.54,0.29,0.39,Matches,2020,brasileirao,24,2020 Palmeiras
Raphael Veiga,br BRA,MF,24.0,26,19,1534.0,17.0,11.0,1.0,12.0,8.0,3.0,3.0,3.0,0.0,6.2,3.8,2.6,6.4,42.0,96.0,73.0,0.65,0.06,0.7,0.47,0.53,0.36,0.15,0.52,0.22,0.38,Matches,2020,brasileirao,24,2020 Palmeiras
Willian,br BRA,"FW,MF",33.0,32,18,1758.0,19.5,7.0,4.0,11.0,7.0,0.0,1.0,1.0,0.0,8.6,7.8,2.8,10.6,22.0,42.0,111.0,0.36,0.2,0.56,0.36,0.56,0.44,0.15,0.58,0.4,0.54,Matches,2020,brasileirao,24,2020 Palmeiras
Marcos Rocha,br BRA,DF,31.0,22,18,1543.0,17.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,1.9,2.0,26.0,111.0,86.0,0.0,0.06,0.06,0.0,0.06,0.01,0.11,0.12,0.01,0.12,Matches,2020,brasileirao,24,2020 Palmeiras
Mayke,br BRA,DF,27.0,21,16,1319.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.5,0.5,21.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,2020,brasileirao,24,2020 Palmeiras
Rony,br BRA,"FW,MF",24.0,23,15,1288.0,14.3,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,5.3,5.3,1.3,6.5,41.0,17.0,148.0,0.35,0.07,0.42,0.35,0.42,0.37,0.09,0.46,0.37,0.46,Matches,2020,brasileirao,24,2020 Palmeiras
