season,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,league_name,league_id,team_name,team_id,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90
2018-2019,Gerónimo Rulli,ar ARG,GK,26.0,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Joseba Zaldúa,es ESP,DF,26.0,26.0,25.0,2139.0,23.8,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.04,0.08,0.13,0.04,0.13,Matches,la_liga,12,real_sociedad,e31d1cd9,0.1,0.1,1.9,2.0,70.0,94.0,110.0,0.01,0.08,0.09,0.01,0.09
2018-2019,Aritz Elustondo,es ESP,DF,24.0,27.0,24.0,2254.0,25.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,la_liga,12,real_sociedad,e31d1cd9,1.5,1.5,0.6,2.1,25.0,71.0,24.0,0.06,0.02,0.08,0.06,0.08
2018-2019,Mikel Merino,es ESP,MF,22.0,29.0,24.0,2055.0,22.8,3.0,3.0,6.0,3.0,0.0,0.0,10.0,1.0,0.13,0.13,0.26,0.13,0.26,Matches,la_liga,12,real_sociedad,e31d1cd9,2.9,2.9,2.4,5.3,31.0,142.0,62.0,0.13,0.11,0.23,0.13,0.23
2018-2019,Theo Hernández,fr FRA,DF,20.0,24.0,22.0,1976.0,22.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,0.05,0.09,0.14,0.05,0.14,Matches,la_liga,12,real_sociedad,e31d1cd9,1.4,1.4,1.8,3.1,87.0,72.0,117.0,0.06,0.08,0.14,0.06,0.14
2018-2019,Héctor Moreno,mx MEX,DF,30.0,25.0,21.0,1933.0,21.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,la_liga,12,real_sociedad,e31d1cd9,0.6,0.6,0.5,1.1,27.0,94.0,6.0,0.03,0.03,0.05,0.03,0.05
2018-2019,Asier Illarramendi,es ESP,MF,28.0,23.0,20.0,1821.0,20.2,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,la_liga,12,real_sociedad,e31d1cd9,0.5,0.5,1.4,1.9,24.0,144.0,6.0,0.02,0.07,0.1,0.02,0.1
2018-2019,Diego Llorente,es ESP,DF,24.0,21.0,20.0,1752.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,0.5,0.5,0.1,0.6,21.0,58.0,7.0,0.03,0.0,0.03,0.03,0.03
2018-2019,Juanmi,es ESP,"FW,MF",25.0,30.0,16.0,1523.0,16.9,5.0,2.0,7.0,5.0,0.0,0.0,5.0,1.0,0.3,0.12,0.41,0.3,0.41,Matches,la_liga,12,real_sociedad,e31d1cd9,6.6,6.6,1.5,8.1,27.0,21.0,86.0,0.39,0.09,0.48,0.39,0.48
2018-2019,Rubén Pardo,es ESP,"MF,FW",25.0,24.0,16.0,1368.0,15.2,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.07,0.13,0.2,0.07,0.2,Matches,la_liga,12,real_sociedad,e31d1cd9,1.0,1.0,3.2,4.2,23.0,96.0,41.0,0.06,0.21,0.28,0.06,0.28
2018-2019,Raúl Navas,es ESP,DF,30.0,16.0,15.0,1310.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,0.3,0.3,0.3,0.6,13.0,45.0,1.0,0.02,0.02,0.04,0.02,0.04
2018-2019,Adnan Januzaj,be BEL,"FW,MF",23.0,20.0,13.0,1254.0,13.9,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.07,0.22,0.29,0.07,0.29,Matches,la_liga,12,real_sociedad,e31d1cd9,2.4,2.4,3.0,5.4,72.0,54.0,173.0,0.17,0.21,0.39,0.17,0.39
2018-2019,David Zurutuza,es ESP,MF,32.0,21.0,13.0,1222.0,13.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,la_liga,12,real_sociedad,e31d1cd9,1.6,1.6,0.6,2.2,23.0,63.0,37.0,0.12,0.04,0.16,0.12,0.16
2018-2019,Luca Sangalli,es ESP,"MF,FW",23.0,18.0,12.0,999.0,11.1,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.09,0.27,0.36,0.09,0.36,Matches,la_liga,12,real_sociedad,e31d1cd9,1.5,1.5,1.3,2.8,20.0,36.0,34.0,0.14,0.11,0.25,0.14,0.25
2018-2019,Miguel Ángel Moyá,es ESP,GK,34.0,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Aihen Muñoz,es ESP,DF,20.0,11.0,11.0,951.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,0.1,0.1,0.3,0.4,28.0,24.0,43.0,0.01,0.03,0.03,0.01,0.03
2018-2019,Sandro Ramírez,es ESP,"FW,MF",23.0,24.0,10.0,1055.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,2.5,2.5,1.2,3.8,30.0,40.0,89.0,0.22,0.11,0.32,0.22,0.32
2018-2019,Andoni Gorosabel,es ESP,DF,21.0,7.0,6.0,455.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,0.1,0.1,0.5,0.6,6.0,18.0,25.0,0.02,0.1,0.12,0.02,0.12
2018-2019,Kévin Rodrigues,pt POR,DF,24.0,7.0,5.0,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,0.1,0.1,0.3,0.3,10.0,18.0,30.0,0.01,0.05,0.06,0.01,0.06
2018-2019,Ander Barrenetxea,es ESP,"FW,MF",16.0,9.0,5.0,399.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches,la_liga,12,real_sociedad,e31d1cd9,0.5,0.5,0.3,0.8,14.0,9.0,30.0,0.11,0.07,0.18,0.11,0.18
2018-2019,Jon Bautista,es ESP,FW,23.0,18.0,4.0,597.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,la_liga,12,real_sociedad,e31d1cd9,2.7,2.7,0.9,3.6,4.0,6.0,27.0,0.41,0.13,0.55,0.41,0.55
2018-2019,Robin Le Normand,es ESP,DF,21.0,4.0,3.0,284.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches,la_liga,12,real_sociedad,e31d1cd9,0.2,0.2,0.9,1.1,0.0,12.0,0.0,0.06,0.28,0.34,0.06,0.34
2018-2019,Ander Guevara,es ESP,MF,21.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,0.1,0.1,0.0,0.1,1.0,1.0,0.0,0.07,0.02,0.09,0.07,0.09
2018-2019,Alex Sola,es ESP,DF,19.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,0.1,0.1,0.1,0.1,2.0,3.0,4.0,0.09,0.06,0.15,0.09,0.15
2018-2019,Roberto López,es ESP,MF,18.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Martín Zubimendi,es ESP,MF,19.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,5.61,5.61,0.0,5.61
2018-2019,Martín Merquelanz,es ESP,MF,23.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_sociedad,e31d1cd9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Naïs Djouahra,fr FRA,"FW,MF",18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_sociedad,e31d1cd9,,,,,,,,,,,,
2018-2019,Zourdine Mouhemed Thior,sn SEN,FW,21.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_sociedad,e31d1cd9,,,,,,,,,,,,
2018-2019,Andoni Zubiaurre,es ESP,GK,21.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_sociedad,e31d1cd9,,,,,,,,,,,,
2018-2019,Squad Total,,,24.9,38.0,418.0,3420.0,38.0,44.0,27.0,71.0,36.0,8.0,10.0,80.0,4.0,1.16,0.71,1.87,0.95,1.66,,la_liga,12,real_sociedad,e31d1cd9,49.7,42.2,33.0,75.2,695.0,1381.0,1367.0,1.31,0.87,2.18,1.11,1.98
2018-2019,Opponent Total,,,26.9,38.0,418.0,3420.0,38.0,44.0,30.0,74.0,42.0,2.0,3.0,107.0,3.0,1.16,0.79,1.95,1.11,1.89,,la_liga,12,real_sociedad,e31d1cd9,48.6,46.1,34.2,80.2,657.0,1407.0,1393.0,1.28,0.9,2.18,1.21,2.11
2018-2019,Aïssa Mandi,dz ALG,DF,26.0,35.0,34.0,3059.0,34.0,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,la_liga,12,real_betis,fc536746,0.6,0.6,1.5,2.2,23.0,172.0,17.0,0.02,0.04,0.06,0.02,0.06
2018-2019,Pau López,es ESP,GK,23.0,33.0,33.0,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_betis,fc536746,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Marc Bartra,es ESP,DF,27.0,33.0,33.0,2928.0,32.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,la_liga,12,real_betis,fc536746,0.7,0.7,0.1,0.8,32.0,109.0,10.0,0.02,0.0,0.02,0.02,0.02
2018-2019,Sergio Canales,es ESP,MF,27.0,32.0,30.0,2655.0,29.5,7.0,2.0,9.0,5.0,2.0,2.0,5.0,0.0,0.24,0.07,0.31,0.17,0.24,Matches,la_liga,12,real_betis,fc536746,7.0,5.4,4.8,10.2,113.0,181.0,182.0,0.24,0.16,0.4,0.18,0.34
2018-2019,Giovani Lo Celso,ar ARG,"MF,FW",22.0,32.0,27.0,2397.0,26.6,9.0,4.0,13.0,7.0,2.0,4.0,5.0,0.0,0.34,0.15,0.49,0.26,0.41,Matches,la_liga,12,real_betis,fc536746,8.2,5.0,4.0,9.0,127.0,175.0,125.0,0.31,0.15,0.46,0.19,0.34
2018-2019,Andrés Guardado,mx MEX,"MF,DF",31.0,31.0,27.0,2335.0,25.9,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,la_liga,12,real_betis,fc536746,1.4,1.4,3.6,5.1,57.0,151.0,85.0,0.06,0.14,0.2,0.06,0.2
2018-2019,William Carvalho,pt POR,MF,26.0,30.0,26.0,2385.0,26.5,0.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,la_liga,12,real_betis,fc536746,0.5,0.5,1.8,2.4,47.0,199.0,31.0,0.02,0.07,0.09,0.02,0.09
2018-2019,Loren Morón,es ESP,FW,24.0,33.0,22.0,1957.0,21.7,6.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches,la_liga,12,real_betis,fc536746,8.9,8.6,1.2,9.8,15.0,26.0,115.0,0.41,0.05,0.46,0.4,0.45
2018-2019,Junior Firpo,do DOM,"DF,FW",21.0,24.0,22.0,1937.0,21.5,3.0,4.0,7.0,3.0,0.0,0.0,7.0,0.0,0.14,0.19,0.33,0.14,0.33,Matches,la_liga,12,real_betis,fc536746,2.2,2.2,2.2,4.3,73.0,83.0,171.0,0.1,0.1,0.2,0.1,0.2
2018-2019,Francis Guerrero,es ESP,"DF,FW",22.0,22.0,22.0,1778.0,19.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,la_liga,12,real_betis,fc536746,0.4,0.4,1.4,1.8,59.0,44.0,153.0,0.02,0.07,0.09,0.02,0.09
2018-2019,Sidnei,br BRA,DF,28.0,24.0,20.0,1742.0,19.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,la_liga,12,real_betis,fc536746,1.1,1.1,0.1,1.2,34.0,67.0,16.0,0.06,0.0,0.06,0.06,0.06
2018-2019,Zouhair Feddal,ma MAR,DF,29.0,21.0,19.0,1702.0,18.9,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.05,0.05,0.11,0.05,0.11,Matches,la_liga,12,real_betis,fc536746,1.6,1.6,1.0,2.7,11.0,87.0,5.0,0.09,0.06,0.14,0.09,0.14
2018-2019,Joaquín,es ESP,"FW,MF",37.0,30.0,17.0,1696.0,18.8,6.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,la_liga,12,real_betis,fc536746,3.2,3.2,3.5,6.8,85.0,85.0,170.0,0.17,0.19,0.36,0.17,0.36
2018-2019,Cristian Tello,es ESP,"DF,FW",26.0,29.0,13.0,1573.0,17.5,4.0,6.0,10.0,4.0,0.0,0.0,3.0,0.0,0.23,0.34,0.57,0.23,0.57,Matches,la_liga,12,real_betis,fc536746,2.9,2.9,4.0,7.0,85.0,56.0,162.0,0.17,0.23,0.4,0.17,0.4
2018-2019,Antonio Barragán,es ESP,"DF,FW",31.0,14.0,12.0,934.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_betis,fc536746,0.1,0.1,0.5,0.6,21.0,44.0,99.0,0.01,0.05,0.06,0.01,0.06
2018-2019,Jesé,es ESP,"FW,MF",25.0,14.0,9.0,779.0,8.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches,la_liga,12,real_betis,fc536746,3.3,3.3,0.7,4.0,22.0,15.0,55.0,0.38,0.08,0.46,0.38,0.46
2018-2019,Wilfrid Kaptoum,cm CMR,MF,22.0,10.0,9.0,773.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_betis,fc536746,0.1,0.1,0.1,0.2,16.0,22.0,17.0,0.02,0.01,0.02,0.02,0.02
2018-2019,Antonio Sanabria,py PAR,FW,22.0,15.0,8.0,811.0,9.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.22,0.0,0.22,0.11,0.11,Matches,la_liga,12,real_betis,fc536746,3.3,2.5,0.0,2.5,12.0,9.0,27.0,0.37,0.0,0.37,0.28,0.28
2018-2019,Sergio León,es ESP,"FW,MF",29.0,16.0,6.0,638.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,la_liga,12,real_betis,fc536746,0.6,0.6,0.6,1.2,6.0,3.0,39.0,0.08,0.09,0.17,0.08,0.17
2018-2019,Ryad Boudebouz,dz ALG,"MF,FW",28.0,9.0,6.0,539.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_betis,fc536746,0.5,0.5,1.0,1.5,13.0,43.0,46.0,0.08,0.17,0.24,0.08,0.24
2018-2019,Javi García,es ESP,"DF,MF",31.0,13.0,6.0,524.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_betis,fc536746,0.0,0.0,0.0,0.0,1.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Joel Robles,es ESP,GK,28.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_betis,fc536746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Takashi Inui,jp JPN,MF,30.0,8.0,5.0,377.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_betis,fc536746,1.0,1.0,0.1,1.1,11.0,10.0,26.0,0.23,0.03,0.26,0.23,0.26
2018-2019,Emerson,br BRA,"FW,DF",19.0,6.0,4.0,317.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_betis,fc536746,0.2,0.2,0.3,0.4,7.0,13.0,26.0,0.05,0.07,0.12,0.05,0.12
2018-2019,Diego Lainez,mx MEX,"FW,MF",18.0,12.0,3.0,353.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches,la_liga,12,real_betis,fc536746,0.3,0.3,0.4,0.7,17.0,8.0,43.0,0.09,0.09,0.18,0.09,0.18
2018-2019,Paul Akouokou,ci CIV,MF,20.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_betis,fc536746,,,,,,,,,,,,
2018-2019,Julio Alonso,es ESP,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_betis,fc536746,,,,,,,,,,,,
2018-2019,Diego Altamirano,es ESP,FW,21.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_betis,fc536746,,,,,,,,,,,,
2018-2019,Darko Brašanac,rs SRB,MF,26.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_betis,fc536746,,,,,,,,,,,,
2018-2019,Roberto González,es ESP,"FW,MF",17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_betis,fc536746,,,,,,,,,,,,
2018-2019,Adrián Tellado,es ESP,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_betis,fc536746,,,,,,,,,,,,
2018-2019,Squad Total,,,26.7,38.0,418.0,3420.0,38.0,43.0,30.0,73.0,38.0,5.0,7.0,89.0,1.0,1.13,0.79,1.92,1.0,1.79,,la_liga,12,real_betis,fc536746,47.1,41.5,32.9,74.4,887.0,1631.0,1622.0,1.24,0.87,2.1,1.09,1.96
2018-2019,Opponent Total,,,26.8,38.0,418.0,3420.0,38.0,52.0,42.0,94.0,48.0,4.0,5.0,123.0,7.0,1.37,1.11,2.47,1.26,2.37,,la_liga,12,real_betis,fc536746,49.4,45.5,37.2,82.7,577.0,1153.0,1139.0,1.3,0.98,2.28,1.2,2.18
2018-2019,Víctor Laguardia,es ESP,DF,28.0,36.0,36.0,3240.0,36.0,1.0,2.0,3.0,1.0,0.0,0.0,13.0,0.0,0.03,0.06,0.08,0.03,0.08,Matches,la_liga,12,alaves,8d6fd021,1.7,1.7,1.0,2.7,11.0,92.0,11.0,0.05,0.03,0.08,0.05,0.08
2018-2019,Fernando Pacheco,es ESP,GK,26.0,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,alaves,8d6fd021,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Jony,es ESP,"MF,FW",27.0,36.0,34.0,2971.0,33.0,5.0,11.0,16.0,5.0,0.0,0.0,3.0,0.0,0.15,0.33,0.48,0.15,0.48,Matches,la_liga,12,alaves,8d6fd021,4.6,4.6,9.6,14.2,119.0,76.0,220.0,0.14,0.29,0.43,0.14,0.43
2018-2019,Jonathan Calleri,ar ARG,FW,24.0,34.0,33.0,2869.0,31.9,9.0,2.0,11.0,7.0,2.0,2.0,6.0,0.0,0.28,0.06,0.35,0.22,0.28,Matches,la_liga,12,alaves,8d6fd021,8.5,6.9,3.6,10.5,63.0,76.0,189.0,0.27,0.11,0.38,0.22,0.33
2018-2019,Rubén Duarte,es ESP,DF,22.0,33.0,33.0,2772.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,alaves,8d6fd021,0.7,0.7,1.7,2.3,34.0,105.0,81.0,0.02,0.05,0.08,0.02,0.08
2018-2019,Ximo Navarro,es ESP,DF,28.0,31.0,28.0,2533.0,28.1,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,la_liga,12,alaves,8d6fd021,0.7,0.7,1.5,2.2,35.0,68.0,38.0,0.02,0.05,0.08,0.02,0.08
2018-2019,Tomás Pina Isla,es ESP,MF,30.0,28.0,27.0,2340.0,26.0,2.0,0.0,2.0,2.0,0.0,0.0,13.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,la_liga,12,alaves,8d6fd021,1.4,1.4,1.2,2.7,12.0,132.0,14.0,0.05,0.05,0.1,0.05,0.1
2018-2019,Manu García,es ESP,MF,32.0,34.0,25.0,2330.0,25.9,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,la_liga,12,alaves,8d6fd021,2.9,2.9,0.7,3.6,19.0,97.0,35.0,0.11,0.03,0.14,0.11,0.14
2018-2019,Martin Agirregabiria,es ESP,DF,22.0,27.0,23.0,2032.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,alaves,8d6fd021,0.0,0.0,0.5,0.5,36.0,89.0,56.0,0.0,0.02,0.02,0.0,0.02
2018-2019,Guillermo Maripán,cl CHI,DF,24.0,23.0,22.0,2008.0,22.3,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches,la_liga,12,alaves,8d6fd021,2.5,2.5,1.0,3.5,10.0,48.0,1.0,0.11,0.04,0.16,0.11,0.16
2018-2019,Wakaso,gh GHA,MF,28.0,29.0,18.0,1669.0,18.5,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.05,0.05,0.11,0.05,0.11,Matches,la_liga,12,alaves,8d6fd021,1.2,1.2,0.4,1.6,18.0,80.0,34.0,0.06,0.02,0.09,0.06,0.09
2018-2019,Borja Bastón,es ESP,FW,25.0,27.0,18.0,1439.0,16.0,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,0.31,0.06,0.38,0.31,0.38,Matches,la_liga,12,alaves,8d6fd021,6.2,6.2,1.3,7.5,10.0,16.0,75.0,0.39,0.08,0.47,0.39,0.47
2018-2019,Darko Brašanac,rs SRB,MF,26.0,24.0,17.0,1580.0,17.6,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,la_liga,12,alaves,8d6fd021,0.6,0.6,0.4,1.0,24.0,67.0,28.0,0.03,0.03,0.06,0.03,0.06
2018-2019,Ibai Gómez,es ESP,"MF,FW",28.0,18.0,17.0,1449.0,16.1,3.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,0.19,0.12,0.31,0.19,0.31,Matches,la_liga,12,alaves,8d6fd021,3.3,2.5,2.1,4.6,19.0,41.0,73.0,0.21,0.13,0.34,0.16,0.29
2018-2019,Rubén Sobrino,es ESP,"FW,MF",26.0,20.0,10.0,965.0,10.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.28,0.09,0.37,0.28,0.37,Matches,la_liga,12,alaves,8d6fd021,1.9,1.9,1.2,3.1,28.0,19.0,44.0,0.17,0.11,0.29,0.17,0.29
2018-2019,Takashi Inui,jp JPN,"MF,FW",30.0,12.0,10.0,828.0,9.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches,la_liga,12,alaves,8d6fd021,2.2,2.2,0.6,2.8,21.0,20.0,53.0,0.24,0.07,0.31,0.24,0.31
2018-2019,Carlos Vigaray,es ESP,DF,23.0,8.0,7.0,647.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,alaves,8d6fd021,0.0,0.0,0.2,0.3,5.0,17.0,10.0,0.0,0.03,0.04,0.0,0.04
2018-2019,John Guidetti,se SWE,FW,26.0,22.0,6.0,631.0,7.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.29,0.14,0.43,0.29,0.43,Matches,la_liga,12,alaves,8d6fd021,1.4,1.4,1.0,2.3,8.0,12.0,57.0,0.2,0.14,0.34,0.2,0.34
2018-2019,Burgui,es ESP,"MF,FW",24.0,16.0,5.0,555.0,6.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,la_liga,12,alaves,8d6fd021,0.8,0.8,0.5,1.3,13.0,28.0,39.0,0.13,0.09,0.21,0.13,0.21
2018-2019,Rodrigo Ely,br BRA,DF,24.0,5.0,5.0,430.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,alaves,8d6fd021,0.1,0.1,0.1,0.2,0.0,6.0,2.0,0.02,0.03,0.04,0.02,0.04
2018-2019,Diego Rolán,uy URU,"MF,FW",25.0,9.0,3.0,298.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,alaves,8d6fd021,0.9,0.9,0.2,1.2,16.0,9.0,18.0,0.28,0.07,0.35,0.28,0.35
