season,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,league_name,league_id,team_name,team_id,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90
2021-2022,Lorenzo De Silvestri,it ITA,DF,33.0,31.0,27.0,2294.0,25.5,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,0.12,0.08,0.2,0.12,0.2,Matches,serie_a,11,bologna,1d8099f8,1.8,1.8,2.4,4.2,47.0,121.0,75.0,0.07,0.09,0.17,0.07,0.17
2021-2022,Adama Soumaoro,fr FRA,DF,29.0,28.0,26.0,2266.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.9,0.9,0.0,0.9,16.0,61.0,10.0,0.03,0.0,0.04,0.03,0.04
2021-2022,Musa Barrow,gm GAM,"FW,MF",22.0,34.0,25.0,2134.0,23.7,6.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.25,0.25,0.51,0.25,0.51,Matches,serie_a,11,bologna,1d8099f8,5.9,5.9,4.4,10.3,61.0,82.0,158.0,0.25,0.18,0.43,0.25,0.43
2021-2022,Nicolás Domínguez,ar ARG,MF,23.0,28.0,23.0,2015.0,22.4,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,serie_a,11,bologna,1d8099f8,1.2,1.2,2.4,3.6,18.0,113.0,44.0,0.05,0.11,0.16,0.05,0.16
2021-2022,Riccardo Orsolini,it ITA,"FW,MF",24.0,29.0,21.0,1785.0,19.8,6.0,3.0,9.0,4.0,2.0,2.0,2.0,0.0,0.3,0.15,0.45,0.2,0.35,Matches,serie_a,11,bologna,1d8099f8,6.4,4.8,2.1,6.9,38.0,60.0,125.0,0.32,0.11,0.43,0.24,0.35
2021-2022,Jerdy Schouten,nl NED,MF,24.0,17.0,16.0,1392.0,15.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.06,0.06,0.13,0.06,0.13,Matches,serie_a,11,bologna,1d8099f8,0.2,0.2,0.7,0.9,9.0,82.0,13.0,0.01,0.05,0.06,0.01,0.06
2021-2022,Kevin Bonifazi,it ITA,DF,25.0,22.0,14.0,1210.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.7,0.7,0.8,1.5,18.0,51.0,4.0,0.05,0.06,0.11,0.05,0.11
2021-2022,Mitchell Dijks,nl NED,"DF,FW",28.0,16.0,7.0,694.0,7.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches,serie_a,11,bologna,1d8099f8,0.7,0.7,1.1,1.8,21.0,15.0,24.0,0.09,0.15,0.23,0.09,0.23
2021-2022,Luis Binks,eng ENG,DF,19.0,15.0,7.0,646.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.0,0.1,1.0,17.0,1.0,0.01,0.0,0.01,0.01,0.01
2021-2022,Nicola Sansone,it ITA,"FW,MF",29.0,27.0,6.0,896.0,10.0,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,0.2,0.3,0.5,0.2,0.5,Matches,serie_a,11,bologna,1d8099f8,3.5,3.5,2.0,5.5,21.0,22.0,64.0,0.35,0.21,0.55,0.35,0.55
2021-2022,Andreas Skov Olsen,dk DEN,"FW,DF",21.0,18.0,6.0,747.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches,serie_a,11,bologna,1d8099f8,0.9,0.9,0.4,1.2,29.0,19.0,52.0,0.11,0.05,0.15,0.11,0.15
2021-2022,Michel Aebischer,ch SUI,MF,24.0,12.0,4.0,443.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.1,0.1,0.4,0.5,2.0,19.0,9.0,0.02,0.08,0.1,0.02,0.1
2021-2022,Emanuel Vignato,it ITA,"MF,DF",20.0,24.0,3.0,594.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,serie_a,11,bologna,1d8099f8,0.3,0.3,2.2,2.4,22.0,55.0,37.0,0.04,0.33,0.36,0.04,0.36
2021-2022,Francesco Bardi,it ITA,GK,29.0,2.0,2.0,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Denso Kasius,nl NED,"DF,FW",18.0,7.0,1.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.1,0.1,0.5,0.6,6.0,3.0,20.0,0.07,0.25,0.32,0.07,0.32
2021-2022,Ibrahima Mbaye,sn SEN,DF,26.0,6.0,1.0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Nicolas Viola,it ITA,MF,31.0,6.0,1.0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.03,0.0,0.03,0.03,0.03
2021-2022,Kingsley Michael,ng NGA,MF,21.0,2.0,1.0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.02,0.0,0.02,0.02,0.02
2021-2022,Antonio Raimondo,it ITA,FW,17.0,1.0,1.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.13,0.0,0.13,0.13,0.13
2021-2022,Wisdom Amey,it ITA,DF,15.0,1.0,1.0,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Federico Santander,py PAR,"FW,DF",30.0,7.0,0.0,67.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.34,0.0,1.34,1.34,1.34,Matches,serie_a,11,bologna,1d8099f8,0.6,0.6,0.1,0.7,0.0,3.0,7.0,0.83,0.1,0.94,0.83,0.94
2021-2022,Diego Falcinelli,it ITA,FW,30.0,6.0,0.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.6,0.6,0.0,0.6,1.0,2.0,9.0,0.78,0.0,0.78,0.78,0.78
2021-2022,Riccardo Stivanello,it ITA,DF,17.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Kacper Urbanski,pl POL,MF,16.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Sydney van Hooijdonk,nl NED,"FW,MF",21.0,4.0,0.0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ebenezer Annan,gh GHA,DF,18.0,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Niklas Pyyhtiä,fi FIN,MF,17.0,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Takehiro Tomiyasu,jp JPN,DF,22.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.73
2021-2022,Nicola Bagnolini,it ITA,GK,17.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,bologna,1d8099f8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Gianmarco Cangiano,it ITA,FW,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,bologna,1d8099f8,,,,,,,,,,,,
2021-2022,Gabriele Corbo,it ITA,DF,21.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,bologna,1d8099f8,,,,,,,,,,,,
2021-2022,Davide Franzini,it ITA,GK,16.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,bologna,1d8099f8,,,,,,,,,,,,
2021-2022,Omar Khailoti,it ITA,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,bologna,1d8099f8,,,,,,,,,,,,
2021-2022,Marco Molla,al ALB,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,bologna,1d8099f8,,,,,,,,,,,,
2021-2022,Mattia Pagliuca,it ITA,FW,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,bologna,1d8099f8,,,,,,,,,,,,
2021-2022,Squad Total,,,26.6,38.0,418.0,3420.0,38.0,43.0,34.0,77.0,39.0,4.0,5.0,92.0,7.0,1.13,0.89,2.03,1.03,1.92,,serie_a,11,bologna,1d8099f8,44.9,41.0,33.6,74.6,540.0,1276.0,1264.0,1.18,0.88,2.06,1.08,1.96
2021-2022,Opponent Total,,,26.5,38.0,418.0,3420.0,38.0,53.0,32.0,85.0,45.0,8.0,9.0,83.0,4.0,1.39,0.84,2.24,1.18,2.03,,serie_a,11,bologna,1d8099f8,52.6,45.3,35.9,81.2,790.0,1454.0,1446.0,1.38,0.95,2.33,1.19,2.14
2021-2022,Guglielmo Vicario,it ITA,GK,24.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,empoli,a3d88bd8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Andrea Pinamonti,it ITA,FW,22.0,36.0,32.0,2869.0,31.9,13.0,2.0,15.0,9.0,4.0,4.0,4.0,0.0,0.41,0.06,0.47,0.28,0.35,Matches,serie_a,11,empoli,a3d88bd8,12.7,9.5,2.9,12.4,36.0,51.0,233.0,0.4,0.09,0.49,0.3,0.39
2021-2022,Petar Stojanović,si SVN,DF,25.0,33.0,32.0,2735.0,30.4,1.0,1.0,2.0,1.0,0.0,0.0,11.0,1.0,0.03,0.03,0.07,0.03,0.07,Matches,serie_a,11,empoli,a3d88bd8,0.6,0.6,3.2,3.8,94.0,174.0,110.0,0.02,0.11,0.13,0.02,0.13
2021-2022,Szymon Żurkowski,pl POL,MF,23.0,35.0,29.0,2307.0,25.6,6.0,2.0,8.0,6.0,0.0,0.0,5.0,0.0,0.23,0.08,0.31,0.23,0.31,Matches,serie_a,11,empoli,a3d88bd8,3.7,3.7,1.6,5.3,70.0,101.0,107.0,0.14,0.06,0.21,0.14,0.21
2021-2022,Filippo Bandinelli,it ITA,MF,26.0,35.0,24.0,1955.0,21.7,2.0,3.0,5.0,2.0,0.0,0.0,10.0,0.0,0.09,0.14,0.23,0.09,0.23,Matches,serie_a,11,empoli,a3d88bd8,2.2,2.2,3.4,5.6,57.0,104.0,101.0,0.1,0.16,0.26,0.1,0.26
2021-2022,Nedim Bajrami,al ALB,"MF,FW",22.0,35.0,23.0,2054.0,22.8,6.0,5.0,11.0,3.0,3.0,3.0,3.0,0.0,0.26,0.22,0.48,0.13,0.35,Matches,serie_a,11,empoli,a3d88bd8,6.4,4.0,4.7,8.8,72.0,117.0,177.0,0.28,0.21,0.49,0.18,0.38
2021-2022,Liam Henderson,sct SCO,MF,25.0,38.0,23.0,2020.0,22.4,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,0.09,0.13,0.22,0.09,0.22,Matches,serie_a,11,empoli,a3d88bd8,2.5,2.5,3.0,5.6,22.0,100.0,133.0,0.11,0.13,0.25,0.11,0.25
2021-2022,Sebastiano Luperto,it ITA,DF,24.0,24.0,22.0,1958.0,21.8,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.05,0.05,0.0,0.05,Matches,serie_a,11,empoli,a3d88bd8,0.7,0.7,0.5,1.1,21.0,76.0,3.0,0.03,0.02,0.05,0.03,0.05
2021-2022,Samuele Ricci,it ITA,MF,19.0,21.0,17.0,1530.0,17.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.06,0.06,0.12,0.06,0.12,Matches,serie_a,11,empoli,a3d88bd8,0.2,0.2,0.3,0.5,24.0,103.0,13.0,0.01,0.02,0.03,0.01,0.03
2021-2022,Simone Romagnoli,it ITA,DF,31.0,19.0,17.0,1497.0,16.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,serie_a,11,empoli,a3d88bd8,1.5,1.5,0.4,1.9,14.0,61.0,1.0,0.09,0.02,0.11,0.09,0.11
2021-2022,Federico Di Francesco,it ITA,"FW,MF",27.0,26.0,17.0,1367.0,15.2,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,serie_a,11,empoli,a3d88bd8,2.3,2.3,1.0,3.3,27.0,45.0,126.0,0.15,0.07,0.22,0.15,0.22
2021-2022,Mattia Viti,it ITA,DF,19.0,20.0,16.0,1491.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,empoli,a3d88bd8,0.4,0.4,0.0,0.4,10.0,45.0,3.0,0.02,0.0,0.03,0.02,0.03
2021-2022,Fabiano Parisi,it ITA,DF,20.0,25.0,16.0,1477.0,16.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,serie_a,11,empoli,a3d88bd8,0.7,0.7,0.3,1.0,58.0,74.0,49.0,0.04,0.02,0.06,0.04,0.06
2021-2022,Riccardo Marchizza,it ITA,DF,23.0,19.0,16.0,1346.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,serie_a,11,empoli,a3d88bd8,0.3,0.3,1.4,1.7,27.0,58.0,47.0,0.02,0.09,0.11,0.02,0.11
2021-2022,Patrick Cutrone,it ITA,FW,23.0,28.0,15.0,1401.0,15.6,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,serie_a,11,empoli,a3d88bd8,3.7,3.7,0.9,4.6,20.0,16.0,139.0,0.24,0.06,0.3,0.24,0.3
2021-2022,Kristjan Asllani,al ALB,MF,19.0,23.0,14.0,1353.0,15.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.07,0.07,0.13,0.07,0.13,Matches,serie_a,11,empoli,a3d88bd8,0.8,0.8,0.9,1.7,10.0,62.0,19.0,0.05,0.06,0.11,0.05,0.11
2021-2022,Ardian Ismajli,al ALB,DF,24.0,20.0,13.0,1272.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,empoli,a3d88bd8,0.3,0.3,0.1,0.4,18.0,51.0,3.0,0.02,0.01,0.03,0.02,0.03
2021-2022,Nicolas Haas,ch SUI,MF,25.0,16.0,11.0,1001.0,11.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,serie_a,11,empoli,a3d88bd8,0.3,0.3,1.0,1.3,8.0,57.0,49.0,0.03,0.09,0.12,0.03,0.12
2021-2022,Lorenzo Tonelli,it ITA,DF,31.0,14.0,8.0,870.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,empoli,a3d88bd8,0.4,0.4,0.3,0.7,7.0,43.0,3.0,0.04,0.03,0.07,0.04,0.07
2021-2022,Leo Štulac,si SVN,MF,26.0,23.0,8.0,833.0,9.3,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.22,0.22,0.43,0.22,0.43,Matches,serie_a,11,empoli,a3d88bd8,0.2,0.2,0.4,0.6,5.0,43.0,6.0,0.03,0.04,0.07,0.03,0.07
2021-2022,Riccardo Fiamozzi,it ITA,DF,28.0,10.0,7.0,620.0,6.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,serie_a,11,empoli,a3d88bd8,0.0,0.0,0.6,0.6,10.0,23.0,14.0,0.0,0.09,0.09,0.0,0.09
2021-2022,Liberato Cacace,nz NZL,DF,20.0,10.0,5.0,466.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,empoli,a3d88bd8,0.0,0.0,0.0,0.1,13.0,12.0,16.0,0.01,0.0,0.01,0.01,0.01
2021-2022,Leonardo Mancuso,it ITA,FW,29.0,8.0,5.0,425.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,serie_a,11,empoli,a3d88bd8,1.9,1.9,0.3,2.2,5.0,5.0,28.0,0.4,0.06,0.46,0.4,0.46
2021-2022,Valerio Verre,it ITA,MF,27.0,8.0,4.0,310.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.29,0.29,0.0,0.29,Matches,serie_a,11,empoli,a3d88bd8,0.6,0.6,0.6,1.2,14.0,25.0,23.0,0.18,0.16,0.34,0.18,0.34
2021-2022,Andrea La Mantia,it ITA,"FW,MF",30.0,18.0,3.0,488.0,5.4,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,Matches,serie_a,11,empoli,a3d88bd8,1.8,1.8,0.5,2.4,3.0,7.0,30.0,0.34,0.1,0.44,0.34,0.44
2021-2022,Marco Benassi,it ITA,MF,26.0,12.0,3.0,382.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,empoli,a3d88bd8,0.9,0.9,0.5,1.4,13.0,23.0,29.0,0.21,0.12,0.33,0.21,0.33
2021-2022,Tommaso Baldanzi,it ITA,FW,18.0,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,empoli,a3d88bd8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13,0.13,0.0,0.13
2021-2022,Giovanni Crociata,it ITA,FW,23.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,empoli,a3d88bd8,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.89,0.0,0.89,0.89,0.89
2021-2022,Valerio Biagini,it ITA,GK,17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2021-2022,Alberto Brignoli,it ITA,GK,29.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2021-2022,Simone Canestrelli,it ITA,DF,20.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2021-2022,Samuele Damiani,it ITA,MF,23.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2021-2022,Duccio Degl'Innocenti,it ITA,MF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2021-2022,Emmanuel Ekong,se SWE,FW,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2021-2022,Jacopo Fazzini,it ITA,MF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2021-2022,Jacopo Furlan,it ITA,GK,28.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2021-2022,Klemen Hvalič,si SVN,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2021-2022,Leonardo Pezzola,it ITA,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2021-2022,Alessio Rizza,it ITA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2021-2022,Samir Ujkani,xk KVX,GK,33.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2021-2022,Squad Total,,,24.5,38.0,418.0,3420.0,38.0,47.0,27.0,74.0,40.0,7.0,7.0,87.0,5.0,1.24,0.71,1.95,1.05,1.76,,serie_a,11,empoli,a3d88bd8,44.9,39.3,28.9,68.3,658.0,1477.0,1465.0,1.18,0.76,1.94,1.04,1.8
2021-2022,Opponent Total,,,27.0,38.0,418.0,3420.0,38.0,64.0,44.0,108.0,59.0,5.0,10.0,80.0,1.0,1.68,1.16,2.84,1.55,2.71,,serie_a,11,empoli,a3d88bd8,66.0,58.4,48.2,106.6,823.0,1678.0,1665.0,1.74,1.27,3.01,1.54,2.81
2021-2022,Antonio Candreva,it ITA,"MF,FW",34.0,36.0,36.0,3119.0,34.7,7.0,10.0,17.0,6.0,1.0,2.0,6.0,1.0,0.2,0.29,0.49,0.17,0.46,Matches,serie_a,11,sampdoria,8ff9e3b3,5.8,4.2,7.2,11.4,105.0,201.0,223.0,0.17,0.21,0.38,0.12,0.33
2021-2022,Bartosz Bereszyński,pl POL,DF,29.0,35.0,35.0,2946.0,32.7,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,serie_a,11,sampdoria,8ff9e3b3,0.5,0.5,1.8,2.3,52.0,105.0,108.0,0.01,0.05,0.07,0.01,0.07
2021-2022,Morten Thorsby,no NOR,MF,25.0,35.0,35.0,2943.0,32.7,3.0,1.0,4.0,3.0,0.0,0.0,10.0,0.0,0.09,0.03,0.12,0.09,0.12,Matches,serie_a,11,sampdoria,8ff9e3b3,3.2,3.2,1.1,4.3,18.0,88.0,51.0,0.1,0.03,0.13,0.1,0.13
2021-2022,Francesco Caputo,it ITA,FW,33.0,36.0,31.0,2790.0,31.0,11.0,3.0,14.0,11.0,0.0,1.0,0.0,0.0,0.35,0.1,0.45,0.35,0.45,Matches,serie_a,11,sampdoria,8ff9e3b3,10.3,9.3,3.2,12.5,30.0,32.0,196.0,0.33,0.1,0.43,0.3,0.4
2021-2022,Omar Colley,gm GAM,DF,28.0,32.0,31.0,2745.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,1.2,1.2,0.0,1.2,12.0,83.0,4.0,0.04,0.0,0.04,0.04,0.04
2021-2022,Emil Audero,it ITA,GK,24.0,29.0,29.0,2560.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
2021-2022,Tommaso Augello,it ITA,DF,26.0,36.0,25.0,2395.0,26.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,serie_a,11,sampdoria,8ff9e3b3,0.4,0.4,1.9,2.3,60.0,90.0,100.0,0.01,0.07,0.09,0.01,0.09
2021-2022,Alex Ferrari,it ITA,DF,27.0,23.0,20.0,1643.0,18.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,serie_a,11,sampdoria,8ff9e3b3,0.6,0.6,0.0,0.6,7.0,39.0,5.0,0.03,0.0,0.03,0.03,0.03
2021-2022,Maya Yoshida,jp JPN,DF,32.0,26.0,19.0,1823.0,20.3,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.1,0.15,0.25,0.1,0.25,Matches,serie_a,11,sampdoria,8ff9e3b3,1.0,1.0,1.9,2.9,7.0,57.0,5.0,0.05,0.09,0.14,0.05,0.14
2021-2022,Fabio Quagliarella,it ITA,FW,38.0,33.0,19.0,1664.0,18.5,4.0,2.0,6.0,3.0,1.0,1.0,2.0,0.0,0.22,0.11,0.32,0.16,0.27,Matches,serie_a,11,sampdoria,8ff9e3b3,4.3,3.5,1.6,5.1,17.0,39.0,140.0,0.23,0.09,0.32,0.19,0.28
2021-2022,Albin Ekdal,se SWE,MF,32.0,26.0,19.0,1637.0,18.2,1.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches,serie_a,11,sampdoria,8ff9e3b3,0.9,0.9,0.3,1.2,10.0,62.0,20.0,0.05,0.01,0.06,0.05,0.06
2021-2022,Manolo Gabbiadini,it ITA,"FW,MF",29.0,18.0,15.0,1140.0,12.7,6.0,2.0,8.0,6.0,0.0,0.0,3.0,0.0,0.47,0.16,0.63,0.47,0.63,Matches,serie_a,11,sampdoria,8ff9e3b3,3.9,3.9,2.0,5.9,13.0,29.0,57.0,0.31,0.16,0.46,0.31,0.46
