Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90,Matches,season,league_name,league_id,team_name
Fagner,br BRA,DF,31.0,35,35,3043.0,33.8,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.5,0.5,3.7,4.3,71.0,213.0,86.0,0.0,0.03,0.03,0.0,0.03,0.02,0.11,0.13,0.02,0.13,Matches,2021,brasileirao,24,2021 Corinthians
Fábio Santos,br BRA,DF,35.0,32,32,2880.0,32.0,3.0,3.0,6.0,0.0,3.0,3.0,4.0,0.0,2.7,0.3,1.4,1.8,45.0,197.0,70.0,0.09,0.09,0.19,0.0,0.09,0.08,0.04,0.13,0.01,0.05,Matches,2021,brasileirao,24,2021 Corinthians
Gabriel,br BRA,MF,28.0,31,29,2411.0,26.8,2.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,0.4,1.5,23.0,109.0,37.0,0.07,0.04,0.11,0.07,0.11,0.04,0.02,0.05,0.04,0.05,Matches,2021,brasileirao,24,2021 Corinthians
Jô,br BRA,FW,33.0,32,24,2147.0,23.9,7.0,4.0,11.0,6.0,1.0,1.0,0.0,0.0,7.2,6.4,2.6,9.0,16.0,39.0,114.0,0.29,0.17,0.46,0.25,0.42,0.3,0.11,0.41,0.27,0.38,Matches,2021,brasileirao,24,2021 Corinthians
Gustavo Mosquito,br BRA,"FW,MF",23.0,37,21,2066.0,23.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,4.1,4.1,2.5,6.6,109.0,48.0,272.0,0.09,0.13,0.22,0.09,0.22,0.18,0.11,0.29,0.18,0.29,Matches,2021,brasileirao,24,2021 Corinthians
Giuliano de Paula,br BRA,MF,30.0,21,21,1774.0,19.7,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,3.7,3.7,2.1,5.8,27.0,94.0,65.0,0.15,0.15,0.3,0.15,0.3,0.19,0.11,0.29,0.19,0.29,Matches,2021,brasileirao,24,2021 Corinthians
Roger Guedes,br BRA,"FW,MF",24.0,19,19,1679.0,18.7,7.0,2.0,9.0,6.0,1.0,1.0,3.0,0.0,4.7,3.9,2.1,6.0,58.0,82.0,161.0,0.38,0.11,0.48,0.32,0.43,0.25,0.11,0.37,0.21,0.32,Matches,2021,brasileirao,24,2021 Corinthians
Víctor Cantillo,co COL,MF,27.0,21,18,1441.0,16.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.4,0.4,2.0,2.4,13.0,110.0,11.0,0.12,0.06,0.19,0.12,0.19,0.02,0.13,0.15,0.02,0.15,Matches,2021,brasileirao,24,2021 Corinthians
Gabriel Pereira,br BRA,"FW,MF",19.0,21,17,1326.0,14.7,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.9,1.9,2.3,4.2,57.0,42.0,168.0,0.14,0.07,0.2,0.14,0.2,0.13,0.16,0.29,0.13,0.29,Matches,2021,brasileirao,24,2021 Corinthians
Renato Augusto,br BRA,"MF,FW",32.0,21,16,1483.0,16.5,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,2.7,2.7,1.2,3.9,36.0,113.0,113.0,0.24,0.06,0.3,0.24,0.3,0.17,0.07,0.24,0.17,0.24,Matches,2021,brasileirao,24,2021 Corinthians
Budiga Roni,br BRA,MF,21.0,21,14,1101.0,12.2,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,1.3,1.3,1.1,2.4,12.0,41.0,34.0,0.25,0.08,0.33,0.25,0.33,0.1,0.09,0.2,0.1,0.2,Matches,2021,brasileirao,24,2021 Corinthians
Du Queiroz,br BRA,"MF,DF",21.0,16,10,987.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.5,1.2,20.0,49.0,42.0,0.0,0.09,0.09,0.0,0.09,0.06,0.05,0.11,0.06,0.11,Matches,2021,brasileirao,24,2021 Corinthians
Mateus Vital,br BRA,"FW,MF",22.0,16,10,890.0,9.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.3,1.4,0.7,2.1,41.0,26.0,86.0,0.0,0.0,0.0,0.0,0.0,0.23,0.07,0.3,0.14,0.21,Matches,2021,brasileirao,24,2021 Corinthians
Vitinho,br BRA,"MF,FW",21.0,22,7,801.0,8.9,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,1.7,2.9,14.0,48.0,43.0,0.11,0.22,0.34,0.11,0.34,0.13,0.19,0.32,0.13,0.32,Matches,2021,brasileirao,24,2021 Corinthians
Luan Vieira,br BRA,"FW,MF",27.0,18,6,575.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.4,1.2,9.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.18,0.11,0.18,Matches,2021,brasileirao,24,2021 Corinthians
Adson,br BRA,"FW,MF",20.0,16,6,555.0,6.2,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.2,1.2,0.4,1.7,16.0,27.0,54.0,0.49,0.16,0.65,0.49,0.65,0.2,0.07,0.27,0.2,0.27,Matches,2021,brasileirao,24,2021 Corinthians
Lucas Piton,br BRA,DF,20.0,7,6,534.0,5.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,11.0,31.0,22.0,0.0,0.17,0.17,0.0,0.17,0.02,0.05,0.07,0.02,0.07,Matches,2021,brasileirao,24,2021 Corinthians
Willian,br BRA,"FW,MF",32.0,9,6,450.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.2,1.7,37.0,21.0,53.0,0.0,0.4,0.4,0.0,0.4,0.1,0.24,0.34,0.1,0.34,Matches,2021,brasileirao,24,2021 Corinthians
Raul Bicalho,br BRA,DF,21.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2021,brasileirao,24,2021 Corinthians
Ángelo Araos,cl CHI,"MF,FW",24.0,11,2,333.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,8.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,2021,brasileirao,24,2021 Corinthians
Xavier,br BRA,MF,20.0,16,2,290.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.2,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,2021,brasileirao,24,2021 Corinthians
Ramiro Benetti,br BRA,"MF,FW",27.0,6,2,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.2,1.2,0.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.4,0.08,0.48,0.4,0.48,Matches,2021,brasileirao,24,2021 Corinthians
Matheus Donelli,br BRA,GK,18.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021,brasileirao,24,2021 Corinthians
Guilherme Camacho,br BRA,MF,30.0,2,1,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021,brasileirao,24,2021 Corinthians
Marquinhos,br BRA,"FW,MF",24.0,10,0,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.9,5.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.12,0.3,0.42,0.12,0.42,Matches,2021,brasileirao,24,2021 Corinthians
Gustavo Mantuan,br BRA,"FW,MF",19.0,3,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021,brasileirao,24,2021 Corinthians
Léo Natel,br BRA,"FW,MF",23.0,3,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.0,0.57,Matches,2021,brasileirao,24,2021 Corinthians
Felipe Augusto,br BRA,FW,16.0,3,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021,brasileirao,24,2021 Corinthians
Cauê,br BRA,FW,18.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021,brasileirao,24,2021 Corinthians
João Pedro,br BRA,DF,24.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021,brasileirao,24,2021 Corinthians
Matheus Alexandre,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Corinthians
Lucas Belezi,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Corinthians
Caíque França,br BRA,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Corinthians
Jemerson,br BRA,DF,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Corinthians
Luis Mandaca,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Corinthians
Bruno Méndez,uy URU,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Corinthians
Reginaldo,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Corinthians
Léo Santos,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Corinthians
Rodrigo Varanda,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Corinthians
Guilherme Vicentini,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Corinthians
Squad Total,,,28.3,38,418,3420.0,38.0,39.0,29.0,68.0,34.0,5.0,6.0,62.0,3.0,40.2,35.5,28.6,64.1,656.0,1554.0,1540.0,1.03,0.76,1.79,0.89,1.66,1.06,0.75,1.81,0.94,1.69,,2021,brasileirao,24,2021 Corinthians
Opponent Total,,,26.8,38,418,3420.0,38.0,36.0,24.0,60.0,33.0,3.0,3.0,73.0,6.0,37.0,35.0,26.4,61.4,665.0,1432.0,1419.0,0.95,0.63,1.58,0.87,1.5,0.97,0.69,1.67,0.92,1.62,,2021,brasileirao,24,2021 Corinthians
Cleiton Schwengber,br BRA,GK,23.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Fabrício Bruno,br BRA,DF,24.0,33,30,2775.0,30.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.7,1.7,1.1,2.8,22.0,107.0,3.0,0.0,0.03,0.03,0.0,0.03,0.06,0.04,0.09,0.06,0.09,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Aderlan Silva,br BRA,DF,30.0,29,29,2538.0,28.2,2.0,4.0,6.0,2.0,0.0,0.0,7.0,0.0,1.1,1.1,3.9,5.1,54.0,110.0,97.0,0.07,0.14,0.21,0.07,0.21,0.04,0.14,0.18,0.04,0.18,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Artur,br BRA,"FW,MF",22.0,30,28,2494.0,27.7,12.0,8.0,20.0,10.0,2.0,2.0,5.0,1.0,8.7,7.1,6.4,13.5,104.0,117.0,226.0,0.43,0.29,0.72,0.36,0.65,0.31,0.23,0.54,0.26,0.48,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Ytalo,br BRA,FW,33.0,30,27,2300.0,25.6,12.0,5.0,17.0,12.0,0.0,0.0,2.0,0.0,8.7,8.7,3.1,11.8,17.0,30.0,109.0,0.47,0.2,0.67,0.47,0.67,0.34,0.12,0.46,0.34,0.46,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Helinho,br BRA,"FW,MF",20.0,33,24,2084.0,23.2,5.0,4.0,9.0,5.0,0.0,1.0,7.0,0.0,4.0,3.2,4.2,7.4,81.0,91.0,177.0,0.22,0.17,0.39,0.22,0.39,0.17,0.18,0.36,0.14,0.32,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Eric Ramires,br BRA,MF,20.0,31,23,2068.0,23.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,1.7,1.7,1.2,2.9,32.0,74.0,66.0,0.09,0.04,0.13,0.09,0.13,0.07,0.05,0.13,0.07,0.13,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Leo Ortiz,br BRA,DF,25.0,24,23,2065.0,22.9,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.8,0.8,0.7,1.4,37.0,129.0,4.0,0.0,0.09,0.09,0.0,0.09,0.03,0.03,0.06,0.03,0.06,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Tomás Cuello,ar ARG,"FW,MF",20.0,30,23,1982.0,22.0,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,2.3,2.3,2.3,4.5,81.0,92.0,202.0,0.14,0.09,0.23,0.14,0.23,0.1,0.1,0.21,0.1,0.21,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Jadsom,br BRA,MF,19.0,26,20,1842.0,20.5,1.0,1.0,2.0,1.0,0.0,0.0,14.0,0.0,1.3,1.3,0.6,2.0,14.0,93.0,24.0,0.05,0.05,0.1,0.05,0.1,0.07,0.03,0.1,0.07,0.1,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Natan,br BRA,DF,19.0,24,19,1714.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.1,12.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Luan Cândido,br BRA,DF,19.0,18,16,1410.0,15.7,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.2,1.2,0.3,1.5,14.0,53.0,44.0,0.19,0.0,0.19,0.19,0.19,0.08,0.02,0.09,0.08,0.09,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Bruno Praxedes,br BRA,MF,18.0,20,16,1215.0,13.5,2.0,3.0,5.0,2.0,0.0,1.0,4.0,0.0,2.2,1.4,1.5,2.9,33.0,64.0,71.0,0.15,0.22,0.37,0.15,0.37,0.16,0.11,0.27,0.11,0.21,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Edimar Fraga,br BRA,DF,34.0,20,14,1247.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.9,1.2,25.0,49.0,46.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Lucas Evangelista,br BRA,MF,25.0,14,13,1095.0,12.2,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.7,0.7,0.8,1.5,13.0,63.0,36.0,0.16,0.16,0.33,0.16,0.33,0.06,0.06,0.12,0.06,0.12,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Raul,br BRA,MF,24.0,12,11,951.0,10.6,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.9,11.0,76.0,11.0,0.0,0.19,0.19,0.0,0.19,0.02,0.06,0.08,0.02,0.08,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Weverson,br BRA,"DF,FW",20.0,17,9,867.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,15.0,36.0,46.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Pedrinho,br BRA,"MF,FW",21.0,17,9,745.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.9,2.9,0.9,3.8,30.0,23.0,53.0,0.0,0.24,0.24,0.0,0.24,0.35,0.11,0.46,0.35,0.46,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Weverton,br BRA,DF,21.0,11,8,683.0,7.6,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.3,0.3,0.7,1.0,11.0,44.0,35.0,0.13,0.0,0.13,0.13,0.13,0.04,0.09,0.13,0.04,0.13,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Alerrandro,br BRA,FW,21.0,24,7,776.0,8.6,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,2.4,2.4,1.0,3.4,4.0,10.0,34.0,0.46,0.23,0.7,0.46,0.7,0.27,0.12,0.39,0.27,0.39,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Emiliano Martínez,uy URU,MF,21.0,13,6,566.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.5,7.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.07,0.02,0.07,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Claudinho,br BRA,MF,24.0,5,5,447.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.8,3.1,8.0,30.0,45.0,0.0,0.2,0.2,0.0,0.2,0.26,0.36,0.62,0.26,0.62,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Gabriel Novaes,br BRA,"FW,MF",21.0,16,4,536.0,6.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,1.6,1.6,0.6,2.2,12.0,10.0,44.0,0.17,0.5,0.67,0.17,0.67,0.27,0.1,0.37,0.27,0.37,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Júlio César,br BRA,GK,36.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Jan Carlos Hurtado,ve VEN,FW,20.0,13,3,316.0,3.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,0.5,2.3,5.0,2.0,17.0,0.28,0.28,0.57,0.28,0.57,0.51,0.15,0.66,0.51,0.66,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Leonardo Realpe,ec ECU,DF,19.0,8,3,261.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.5,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.13,0.19,0.06,0.19,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Vitinho,br BRA,MF,22.0,5,3,185.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Luciano,br BRA,MF,17.0,7,2,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Rafael Luiz,br BRA,DF,18.0,4,1,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Cristiano Japa,br BRA,"MF,FW",20.0,3,1,143.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Guilherme,br BRA,"DF,MF",18.0,4,1,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Leandrinho,br BRA,"FW,MF",22.0,4,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.3,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Cesar Haydar,co COL,DF,19.0,2,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Bruninho,br BRA,"MF,FW",17.0,5,0,67.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.8,2.0,1.0,7.0,1.34,0.0,1.34,1.34,1.34,0.84,0.14,0.99,0.84,0.99,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Gonzalo,br BRA,"FW,MF",21.0,3,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.42,0.42,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Bruno Tubarão,br BRA,FW,25.0,2,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,2.04,2.04,2.04,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Ricardo,br BRA,MF,26.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Chrigor Moraes,br BRA,"FW,MF",20.0,2,0,8.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.0,1.0,0.0,11.25,0.0,11.25,11.25,11.25,3.89,0.0,3.89,3.89,3.89,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Ligger,br BRA,FW,32.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Maycon,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Reginaldo Ramires,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Miguel Silveira,br BRA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021,brasileirao,24,2021 Red Bull Bragantino
Squad Total,,,23.8,38,418,3420.0,38.0,53.0,44.0,97.0,51.0,2.0,4.0,89.0,2.0,47.2,44.1,34.6,78.7,661.0,1467.0,1448.0,1.39,1.16,2.55,1.34,2.5,1.24,0.91,2.15,1.16,2.07,,2021,brasileirao,24,2021 Red Bull Bragantino
Opponent Total,,,26.9,38,418,3420.0,38.0,45.0,31.0,76.0,42.0,3.0,5.0,95.0,1.0,48.5,45.0,33.9,79.0,635.0,1556.0,1544.0,1.18,0.82,2.0,1.11,1.92,1.28,0.89,2.17,1.18,2.08,,2021,brasileirao,24,2021 Red Bull Bragantino
Marcos Felipe,br BRA,GK,24.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021,brasileirao,24,2021 Fluminense
Yago,br BRA,MF,25.0,35,32,2684.0,29.8,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,2.2,2.2,2.2,4.4,26.0,127.0,82.0,0.1,0.07,0.17,0.1,0.17,0.07,0.07,0.15,0.07,0.15,Matches,2021,brasileirao,24,2021 Fluminense
Luccas Claro,br BRA,DF,29.0,28,27,2432.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.1,1.1,0.2,1.3,5.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,2021,brasileirao,24,2021 Fluminense
Samuel Xavier,br BRA,DF,30.0,30,26,2377.0,26.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.6,1.5,40.0,137.0,79.0,0.0,0.04,0.04,0.0,0.04,0.03,0.02,0.06,0.03,0.06,Matches,2021,brasileirao,24,2021 Fluminense
Nino,br BRA,DF,23.0,25,25,2231.0,24.8,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,1.3,1.3,1.2,2.5,13.0,63.0,2.0,0.08,0.08,0.16,0.08,0.16,0.05,0.05,0.1,0.05,0.1,Matches,2021,brasileirao,24,2021 Fluminense
Luiz Henrique,br BRA,FW,20.0,33,24,1873.0,20.8,6.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,4.3,4.3,3.0,7.3,72.0,53.0,183.0,0.29,0.1,0.38,0.29,0.38,0.21,0.14,0.35,0.21,0.35,Matches,2021,brasileirao,24,2021 Fluminense
Caio Paulista,br BRA,FW,22.0,27,24,1810.0,20.1,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,4.3,4.3,1.7,6.1,86.0,50.0,121.0,0.1,0.05,0.15,0.1,0.15,0.22,0.09,0.3,0.22,0.3,Matches,2021,brasileirao,24,2021 Fluminense
