Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90,Matches,season,league_name,league_id,team_name
Walter Kannemann,ar ARG,DF,27.0,17,17,1530.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,5.0,45.0,2.0,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06,Matches,2019,brasileirao,24,2019 Grêmio
Léo Moura,br BRA,DF,40.0,19,17,1478.0,16.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.4,1.5,37.0,71.0,109.0,0.0,0.06,0.06,0.0,0.06,0.0,0.09,0.09,0.0,0.09,Matches,2019,brasileirao,24,2019 Grêmio
Juninho Capixaba,br BRA,DF,21.0,17,16,1467.0,16.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,0.7,0.9,57.0,80.0,172.0,0.0,0.06,0.06,0.0,0.06,0.02,0.04,0.06,0.02,0.06,Matches,2019,brasileirao,24,2019 Grêmio
Luciano,br BRA,"FW,MF",25.0,19,16,1232.0,13.7,5.0,3.0,8.0,3.0,2.0,2.0,3.0,0.0,3.7,2.2,1.3,3.5,19.0,48.0,64.0,0.37,0.22,0.58,0.22,0.44,0.27,0.09,0.37,0.16,0.25,Matches,2019,brasileirao,24,2019 Grêmio
Luan Vieira,br BRA,MF,25.0,20,15,1312.0,14.6,4.0,6.0,10.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.9,6.9,56.0,97.0,78.0,0.27,0.41,0.69,0.27,0.69,0.21,0.27,0.48,0.21,0.48,Matches,2019,brasileirao,24,2019 Grêmio
Rafael Galhardo,br BRA,"DF,FW",27.0,16,15,1173.0,13.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.3,0.5,2.0,2.5,13.0,48.0,69.0,0.15,0.23,0.38,0.08,0.31,0.1,0.15,0.25,0.04,0.19,Matches,2019,brasileirao,24,2019 Grêmio
Maicon Souza,br BRA,MF,33.0,15,15,1163.0,12.9,3.0,3.0,6.0,1.0,2.0,2.0,6.0,0.0,2.5,0.9,2.2,3.1,15.0,169.0,36.0,0.23,0.23,0.46,0.08,0.31,0.19,0.17,0.36,0.07,0.24,Matches,2019,brasileirao,24,2019 Grêmio
Pepê,br BRA,"FW,MF",21.0,32,14,1696.0,18.8,8.0,3.0,11.0,7.0,1.0,1.0,2.0,0.0,8.2,7.4,2.6,10.0,60.0,43.0,164.0,0.42,0.16,0.58,0.37,0.53,0.44,0.14,0.58,0.4,0.53,Matches,2019,brasileirao,24,2019 Grêmio
Thaciano,br BRA,"MF,FW",23.0,22,13,1323.0,14.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,3.8,3.8,1.2,4.9,27.0,69.0,37.0,0.14,0.07,0.2,0.14,0.2,0.26,0.08,0.34,0.26,0.34,Matches,2019,brasileirao,24,2019 Grêmio
Rômulo,br BRA,MF,28.0,14,11,975.0,10.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,0.3,1.9,5.0,50.0,12.0,0.18,0.0,0.18,0.18,0.18,0.15,0.03,0.18,0.15,0.18,Matches,2019,brasileirao,24,2019 Grêmio
Paulo Miranda,br BRA,DF,30.0,12,10,946.0,10.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.0,0.6,1.0,31.0,4.0,0.1,0.0,0.1,0.1,0.1,0.05,0.0,0.06,0.05,0.06,Matches,2019,brasileirao,24,2019 Grêmio
André,br BRA,FW,28.0,17,10,894.0,9.9,2.0,2.0,4.0,2.0,0.0,1.0,4.0,0.0,5.3,4.5,1.4,5.9,7.0,19.0,57.0,0.2,0.2,0.4,0.2,0.4,0.53,0.14,0.67,0.46,0.6,Matches,2019,brasileirao,24,2019 Grêmio
Jean Pyerre,br BRA,MF,20.0,10,10,809.0,9.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.7,1.7,1.2,2.9,13.0,116.0,38.0,0.33,0.11,0.44,0.33,0.44,0.19,0.13,0.32,0.19,0.32,Matches,2019,brasileirao,24,2019 Grêmio
Leonardo Gomes,br BRA,DF,22.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,1.2,25.0,68.0,60.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,Matches,2019,brasileirao,24,2019 Grêmio
Júlio César,br BRA,GK,32.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Grêmio
Rodrigues,br BRA,DF,21.0,8,7,602.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,12.0,1.0,0.0,0.15,0.15,0.0,0.15,0.01,0.01,0.02,0.01,0.02,Matches,2019,brasileirao,24,2019 Grêmio
Darlan Mendes,br BRA,MF,20.0,13,6,601.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.8,2.0,9.0,33.0,9.0,0.0,0.15,0.15,0.0,0.15,0.04,0.26,0.3,0.04,0.3,Matches,2019,brasileirao,24,2019 Grêmio
Felipe Vizeu,br BRA,FW,21.0,11,4,388.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,1.5,2.7,7.0,4.0,20.0,0.23,0.0,0.23,0.23,0.23,0.27,0.34,0.62,0.27,0.62,Matches,2019,brasileirao,24,2019 Grêmio
Walter Montoya,ar ARG,FW,25.0,3,3,215.0,2.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,5.0,10.0,15.0,0.0,0.42,0.42,0.0,0.42,0.07,0.11,0.18,0.07,0.18,Matches,2019,brasileirao,24,2019 Grêmio
Phelipe Megiolaro,br BRA,GK,19.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Grêmio
Patrick,br BRA,"MF,FW",20.0,18,1,348.0,3.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.7,0.7,0.4,1.1,19.0,25.0,21.0,0.52,0.0,0.52,0.52,0.52,0.19,0.1,0.28,0.19,0.28,Matches,2019,brasileirao,24,2019 Grêmio
Ferreira,br BRA,"FW,MF",21.0,4,1,150.0,1.7,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1.6,7.0,1.0,11.0,0.6,1.8,2.4,0.6,2.4,0.57,0.4,0.97,0.57,0.97,Matches,2019,brasileirao,24,2019 Grêmio
Isaque,br BRA,"FW,MF",21.0,2,1,102.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,8.0,4.0,6.0,0.88,0.0,0.88,0.88,0.88,0.65,0.0,0.65,0.65,0.65,Matches,2019,brasileirao,24,2019 Grêmio
Felipe Albuquerque,br BRA,DF,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Grêmio
Ruan,br BRA,DF,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Grêmio
Matheus Frizzo,br BRA,MF,20.0,1,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.34,0.37,0.03,0.37,Matches,2019,brasileirao,24,2019 Grêmio
Marinho,br BRA,"MF,FW",28.0,2,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,2019,brasileirao,24,2019 Grêmio
Gui Azevedo,br BRA,FW,17.0,2,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,2019,brasileirao,24,2019 Grêmio
Da Silva,br BRA,FW,19.0,3,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,2019,brasileirao,24,2019 Grêmio
Emanuel,br BRA,DF,19.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Grêmio
Jhonata Robert,br BRA,MF,19.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,1.42,1.42,1.42,Matches,2019,brasileirao,24,2019 Grêmio
Lucas Araujo,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Grêmio
Brenno,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Grêmio
Léo Chú,br BRA,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Grêmio
Vinícius Machado,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Grêmio
Jhonata Varela,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Grêmio
Vico,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Grêmio
Squad Total,,,27.6,38,418,3420.0,38.0,63.0,48.0,111.0,56.0,7.0,9.0,81.0,2.0,57.0,50.0,38.9,89.0,846.0,1759.0,1740.0,1.66,1.26,2.92,1.47,2.74,1.5,1.02,2.53,1.32,2.34,,2019,brasileirao,24,2019 Grêmio
Opponent Total,,,27.6,38,418,3420.0,38.0,36.0,17.0,53.0,27.0,9.0,9.0,90.0,7.0,42.4,35.5,27.3,62.8,691.0,1380.0,1363.0,0.95,0.45,1.39,0.71,1.16,1.12,0.72,1.83,0.93,1.65,,2019,brasileirao,24,2019 Grêmio
Léo Pereira,br BRA,DF,23.0,29,29,2581.0,28.7,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,2.2,2.2,0.8,3.1,33.0,140.0,12.0,0.07,0.0,0.07,0.07,0.07,0.08,0.03,0.11,0.08,0.11,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Santos,br BRA,GK,28.0,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Rony,br BRA,"FW,MF",23.0,30,28,2443.0,27.1,6.0,8.0,14.0,6.0,0.0,0.0,6.0,0.0,8.2,8.2,7.1,15.2,124.0,48.0,290.0,0.22,0.29,0.52,0.22,0.52,0.3,0.26,0.56,0.3,0.56,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Wellington Martins,br BRA,MF,28.0,29,28,2408.0,26.8,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.4,0.4,1.9,2.3,10.0,146.0,24.0,0.0,0.04,0.04,0.0,0.04,0.02,0.07,0.09,0.02,0.09,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Mádson,br BRA,DF,27.0,27,26,2339.0,26.0,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,2.2,2.2,2.9,5.1,40.0,85.0,179.0,0.19,0.04,0.23,0.19,0.23,0.08,0.11,0.2,0.08,0.2,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Bruno Guimarães,br BRA,MF,21.0,25,23,1963.0,21.8,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.9,2.9,3.7,6.7,77.0,281.0,68.0,0.09,0.05,0.14,0.09,0.14,0.13,0.17,0.31,0.13,0.31,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Márcio Azevedo,br BRA,DF,32.0,26,20,1867.0,20.7,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,0.3,0.3,3.7,4.0,45.0,110.0,120.0,0.05,0.14,0.19,0.05,0.19,0.01,0.18,0.19,0.01,0.19,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Nikão,br BRA,"FW,MF",26.0,23,20,1702.0,18.9,5.0,2.0,7.0,4.0,1.0,1.0,3.0,0.0,6.3,5.5,4.5,10.1,53.0,123.0,198.0,0.26,0.11,0.37,0.21,0.32,0.33,0.24,0.57,0.29,0.53,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Marcelo Cirino,br BRA,"FW,MF",27.0,30,19,1877.0,20.9,9.0,2.0,11.0,8.0,1.0,2.0,0.0,0.0,9.2,7.6,2.3,10.0,42.0,46.0,149.0,0.43,0.1,0.53,0.38,0.48,0.44,0.11,0.55,0.37,0.48,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Marco Ruben,ar ARG,FW,32.0,23,19,1671.0,18.6,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,8.7,8.7,1.3,10.0,8.0,18.0,62.0,0.22,0.05,0.27,0.22,0.27,0.47,0.07,0.54,0.47,0.54,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Thiago Heleno,br BRA,DF,30.0,16,16,1419.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,0.6,1.2,5.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Thonny Anderson,br BRA,"FW,MF",21.0,23,16,1372.0,15.2,3.0,4.0,7.0,3.0,0.0,0.0,6.0,0.0,3.8,3.8,3.9,7.7,30.0,56.0,96.0,0.2,0.26,0.46,0.2,0.46,0.25,0.26,0.5,0.25,0.5,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Léo Cittadini,br BRA,MF,24.0,21,16,1323.0,14.7,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,4.2,4.2,2.8,6.9,35.0,59.0,58.0,0.27,0.07,0.34,0.27,0.34,0.28,0.19,0.47,0.28,0.47,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Pedro Henrique,br BRA,DF,23.0,13,13,1141.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,12.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Braian Romero,ar ARG,"FW,MF",27.0,16,10,921.0,10.2,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.6,2.6,1.5,4.1,13.0,23.0,60.0,0.2,0.1,0.29,0.2,0.29,0.26,0.14,0.4,0.26,0.4,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Lucho González,ar ARG,MF,38.0,17,10,816.0,9.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.4,1.4,0.7,2.1,10.0,51.0,35.0,0.11,0.0,0.11,0.11,0.11,0.15,0.08,0.24,0.15,0.24,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Guilherme Camacho,br BRA,MF,28.0,11,8,696.0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,0.8,8.0,68.0,8.0,0.0,0.13,0.13,0.0,0.13,0.01,0.09,0.1,0.01,0.1,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Erick,br BRA,"MF,DF",21.0,14,7,765.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.5,2.5,0.2,2.8,16.0,33.0,13.0,0.12,0.0,0.12,0.12,0.12,0.3,0.03,0.32,0.3,0.32,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Lucas Halter,br BRA,DF,18.0,9,7,673.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.6,1.7,3.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.09,0.23,0.15,0.23,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Léo,br BRA,GK,28.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Adriano,br BRA,"DF,FW",34.0,11,7,607.0,6.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,1.2,1.3,25.0,49.0,31.0,0.15,0.15,0.3,0.15,0.3,0.03,0.17,0.2,0.03,0.2,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Robson Bambu,br BRA,DF,21.0,8,7,599.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.0,0.6,5.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Vitinho,br BRA,"FW,MF",19.0,16,6,700.0,7.8,2.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,3.2,3.2,2.0,5.2,35.0,18.0,67.0,0.26,0.26,0.51,0.26,0.51,0.41,0.26,0.66,0.41,0.66,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Bruno Nazário,br BRA,MF,23.0,14,6,662.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,1.0,2.0,16.0,43.0,53.0,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.27,0.13,0.27,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Abner,br BRA,DF,18.0,8,6,549.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,8.0,15.0,33.0,0.0,0.16,0.16,0.0,0.16,0.03,0.05,0.08,0.03,0.08,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Matheus Rossetto,br BRA,MF,22.0,7,6,549.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.6,16.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Jonathan Moreira,br BRA,DF,32.0,7,6,497.0,5.5,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.9,0.1,0.8,0.9,7.0,36.0,34.0,0.18,0.0,0.18,0.0,0.0,0.16,0.14,0.3,0.02,0.16,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Tomás Andrade,ar ARG,"MF,FW",22.0,12,5,483.0,5.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.6,25.0,34.0,31.0,0.0,0.19,0.19,0.0,0.19,0.15,0.16,0.31,0.15,0.31,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Khellven,br BRA,DF,17.0,5,4,406.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,6.0,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.13,0.02,0.13,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Paulo André,br BRA,DF,35.0,5,4,354.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,4.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Caio Alan,br BRA,GK,22.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Renan Lodi,br BRA,DF,20.0,3,3,261.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,6.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.22,0.04,0.22,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Abner,br BRA,DF,22.0,4,2,219.0,2.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,9.0,9.0,18.0,0.0,0.41,0.41,0.0,0.41,0.0,0.18,0.18,0.0,0.18,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Everton Felipe,br BRA,"FW,MF",21.0,5,2,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.9,4.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.06,0.38,0.44,0.06,0.44,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Pedrinho,br BRA,"FW,MF",19.0,6,1,130.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,10.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.51,0.13,0.65,0.51,0.65,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Jáderson,br BRA,FW,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Anderson,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Demethryus,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Gabriel Fornari,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Kawan,br BRA,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Gabriel Mesquita,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Vinicius Mingotti,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Mota,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Luan Patrick,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Gabriel Poveda,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Giva Santos,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Athletico Paranaense
Squad Total,,,26.2,38,418,3420.0,38.0,49.0,32.0,81.0,46.0,3.0,4.0,83.0,1.0,64.0,61.0,48.2,109.2,741.0,1772.0,1748.0,1.29,0.84,2.13,1.21,2.05,1.68,1.27,2.95,1.6,2.87,,2019,brasileirao,24,2019 Athletico Paranaense
Opponent Total,,,27.2,38,418,3420.0,38.0,32.0,19.0,51.0,26.0,6.0,8.0,92.0,4.0,49.8,43.7,35.4,79.2,641.0,1213.0,1184.0,0.84,0.5,1.34,0.68,1.18,1.31,0.93,2.24,1.15,2.08,,2019,brasileirao,24,2019 Athletico Paranaense
Tiago Volpi,br BRA,GK,28.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2019,brasileirao,24,2019 São Paulo
Reinaldo,br BRA,DF,29.0,35,35,3112.0,34.6,5.0,1.0,6.0,2.0,3.0,4.0,8.0,0.0,6.7,3.5,4.2,7.8,97.0,147.0,140.0,0.14,0.03,0.17,0.06,0.09,0.19,0.12,0.32,0.1,0.22,Matches,2019,brasileirao,24,2019 São Paulo
Tchê Tchê,br BRA,MF,26.0,35,35,3104.0,34.5,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,3.1,3.1,1.8,4.9,66.0,162.0,70.0,0.03,0.0,0.03,0.03,0.03,0.09,0.05,0.14,0.09,0.14,Matches,2019,brasileirao,24,2019 São Paulo
Bruno Fabiano Alves,br BRA,DF,27.0,33,33,2925.0,32.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.6,1.6,1.1,2.7,24.0,89.0,4.0,0.03,0.03,0.06,0.03,0.06,0.05,0.03,0.09,0.05,0.08,Matches,2019,brasileirao,24,2019 São Paulo
Robert Arboleda,ec ECU,DF,27.0,29,29,2564.0,28.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.9,1.9,0.7,2.6,11.0,84.0,5.0,0.04,0.04,0.07,0.04,0.07,0.07,0.03,0.09,0.07,0.09,Matches,2019,brasileirao,24,2019 São Paulo
Antony,br BRA,"MF,FW",18.0,29,27,2379.0,26.4,4.0,6.0,10.0,4.0,0.0,0.0,5.0,1.0,4.9,4.9,4.1,9.0,128.0,105.0,241.0,0.15,0.23,0.38,0.15,0.38,0.19,0.16,0.34,0.19,0.34,Matches,2019,brasileirao,24,2019 São Paulo
Dani Alves,br BRA,"MF,DF",35.0,20,20,1754.0,19.5,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,2.4,2.4,4.6,7.1,59.0,145.0,99.0,0.1,0.15,0.26,0.1,0.26,0.12,0.24,0.36,0.12,0.36,Matches,2019,brasileirao,24,2019 São Paulo
Vitor Bueno,br BRA,"MF,FW",24.0,28,18,1650.0,18.3,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,5.0,5.0,1.9,6.9,56.0,65.0,108.0,0.33,0.05,0.38,0.33,0.38,0.27,0.1,0.38,0.27,0.38,Matches,2019,brasileirao,24,2019 São Paulo
