Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90,Matches,season,league_name,league_id,team_name
Thiago Maia,br BRA,MF,24.0,24.0,18.0,1544.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.4,0.7,13.0,92.0,25.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,2022,brasileirao,24,2022 Flamengo
David Luiz,br BRA,DF,34.0,19.0,17.0,1424.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.5,1.5,15.0,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.1,0.06,0.1,Matches,2022,brasileirao,24,2022 Flamengo
Victor Hugo,br BRA,MF,17.0,21.0,17.0,1251.0,13.9,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,2.7,2.7,2.0,4.7,33.0,59.0,54.0,0.14,0.14,0.29,0.14,0.29,0.2,0.15,0.34,0.2,0.34,Matches,2022,brasileirao,24,2022 Flamengo
Giorgian De Arrascaeta,uy URU,MF,27.0,24.0,16.0,1477.0,16.4,3.0,10.0,13.0,3.0,0.0,0.0,1.0,0.0,6.9,6.9,8.1,15.0,37.0,127.0,160.0,0.18,0.61,0.79,0.18,0.79,0.42,0.5,0.92,0.42,0.92,Matches,2022,brasileirao,24,2022 Flamengo
Marinho,br BRA,FW,31.0,25.0,16.0,1381.0,15.3,4.0,5.0,9.0,3.0,1.0,1.0,6.0,1.0,3.1,2.3,2.7,5.0,65.0,52.0,168.0,0.26,0.33,0.59,0.2,0.52,0.2,0.17,0.38,0.15,0.32,Matches,2022,brasileirao,24,2022 Flamengo
Everton Soares,br BRA,"FW,MF",25.0,20.0,15.0,1416.0,15.7,2.0,5.0,7.0,2.0,0.0,0.0,0.0,1.0,3.2,3.2,5.5,8.8,80.0,58.0,173.0,0.13,0.32,0.44,0.13,0.44,0.2,0.35,0.56,0.2,0.56,Matches,2022,brasileirao,24,2022 Flamengo
Hugo Souza,br BRA,GK,23.0,15.0,14.0,1286.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Flamengo
Fabrício Bruno,br BRA,DF,25.0,13.0,13.0,1170.0,13.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.7,0.7,0.4,1.1,8.0,55.0,0.0,0.15,0.08,0.23,0.15,0.23,0.06,0.03,0.08,0.06,0.08,Matches,2022,brasileirao,24,2022 Flamengo
Pedro,br BRA,FW,24.0,24.0,12.0,1174.0,13.0,11.0,3.0,14.0,11.0,0.0,1.0,3.0,0.0,12.1,11.3,2.9,14.2,8.0,20.0,78.0,0.84,0.23,1.07,0.84,1.07,0.93,0.22,1.15,0.86,1.09,Matches,2022,brasileirao,24,2022 Flamengo
Léo Pereira,br BRA,DF,26.0,13.0,11.0,1112.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,1.6,2.3,22.0,76.0,9.0,0.0,0.08,0.08,0.0,0.08,0.06,0.13,0.19,0.06,0.19,Matches,2022,brasileirao,24,2022 Flamengo
Diego,br BRA,MF,36.0,19.0,11.0,883.0,9.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.2,0.8,18.0,46.0,27.0,0.1,0.0,0.1,0.1,0.1,0.06,0.02,0.08,0.06,0.08,Matches,2022,brasileirao,24,2022 Flamengo
Willian Arão,br BRA,"MF,DF",29.0,14.0,10.0,922.0,10.2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.2,1.2,0.4,1.6,2.0,78.0,11.0,0.2,0.0,0.2,0.2,0.2,0.11,0.04,0.15,0.11,0.15,Matches,2022,brasileirao,24,2022 Flamengo
Rodinei,br BRA,DF,30.0,16.0,10.0,881.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.7,1.1,55.0,66.0,97.0,0.0,0.1,0.1,0.0,0.1,0.04,0.07,0.11,0.04,0.11,Matches,2022,brasileirao,24,2022 Flamengo
Lázaro,br BRA,"FW,MF",19.0,21.0,10.0,821.0,9.1,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,3.7,3.7,1.5,5.2,31.0,40.0,103.0,0.44,0.22,0.66,0.44,0.66,0.41,0.16,0.57,0.41,0.57,Matches,2022,brasileirao,24,2022 Flamengo
Arturo Vidal,cl CHI,MF,34.0,15.0,9.0,836.0,9.3,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.8,1.0,0.9,2.0,13.0,73.0,32.0,0.22,0.11,0.32,0.11,0.22,0.2,0.1,0.3,0.11,0.21,Matches,2022,brasileirao,24,2022 Flamengo
Andreas Pereira,br BRA,MF,26.0,13.0,9.0,792.0,8.8,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.9,0.9,0.7,1.6,15.0,64.0,26.0,0.23,0.11,0.34,0.23,0.34,0.1,0.08,0.18,0.1,0.18,Matches,2022,brasileirao,24,2022 Flamengo
Filipe Luís,br BRA,DF,36.0,10.0,8.0,635.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.7,1.3,22.0,65.0,44.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.19,0.09,0.19,Matches,2022,brasileirao,24,2022 Flamengo
Bruno Henrique,br BRA,"FW,MF",31.0,8.0,8.0,612.0,6.8,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,1.5,2.8,32.0,20.0,77.0,0.15,0.29,0.44,0.15,0.44,0.19,0.22,0.41,0.19,0.41,Matches,2022,brasileirao,24,2022 Flamengo
Matheus França,br BRA,"FW,MF",17.0,17.0,7.0,672.0,7.5,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,3.2,3.2,0.8,4.0,15.0,35.0,56.0,0.54,0.0,0.54,0.54,0.54,0.43,0.1,0.53,0.43,0.53,Matches,2022,brasileirao,24,2022 Flamengo
Rodrigo Caio,br BRA,DF,28.0,8.0,7.0,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2022,brasileirao,24,2022 Flamengo
Diego Alves,br BRA,GK,36.0,5.0,5.0,424.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Flamengo
Vitinho,br BRA,"FW,MF",28.0,11.0,4.0,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1,2.1,0.6,2.8,18.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0,0.4,0.12,0.52,0.4,0.52,Matches,2022,brasileirao,24,2022 Flamengo
Erick Pulgar,cl CHI,MF,28.0,6.0,4.0,355.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Matches,2022,brasileirao,24,2022 Flamengo
Mauricio Isla,cl CHI,DF,33.0,6.0,4.0,341.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,5.0,16.0,36.0,0.26,0.0,0.26,0.26,0.26,0.01,0.07,0.08,0.01,0.08,Matches,2022,brasileirao,24,2022 Flamengo
Gustavo Henrique,br BRA,DF,28.0,5.0,3.0,345.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,2.0,9.0,1.0,0.26,0.0,0.26,0.26,0.26,0.04,0.0,0.04,0.04,0.04,Matches,2022,brasileirao,24,2022 Flamengo
Guillermo Varela,uy URU,DF,28.0,5.0,3.0,261.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2022,brasileirao,24,2022 Flamengo
Mateusão,br BRA,"FW,MF",17.0,8.0,2.0,227.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches,2022,brasileirao,24,2022 Flamengo
André Inácio,br BRA,FW,19.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.06,0.56,0.5,0.56,Matches,2022,brasileirao,24,2022 Flamengo
Marcos Paulo,br BRA,DF,19.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2022,brasileirao,24,2022 Flamengo
Petterson,br BRA,"FW,MF",18.0,2.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Flamengo
Werton,br BRA,FW,18.0,2.0,0.0,29.0,0.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,3.0,5.0,3.1,0.0,3.1,3.1,3.1,0.71,0.0,0.71,0.71,0.71,Matches,2022,brasileirao,24,2022 Flamengo
Matheus Gonçalves,br BRA,FW,16.0,3.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,2022,brasileirao,24,2022 Flamengo
Kayke David,br BRA,"FW,MF",19.0,2.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,2022,brasileirao,24,2022 Flamengo
Igor,br BRA,"MF,FW",18.0,3.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Flamengo
Pedrinho,br BRA,FW,18.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Flamengo
Daniel Cabral,br BRA,FW,19.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Flamengo
Cleiton,br BRA,DF,18.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Flamengo
Matheus Cunha,br BRA,GK,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Flamengo
Diegão,br BRA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Flamengo
Ryan Luka,br BRA,FW,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Flamengo
Renê,br BRA,DF,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Flamengo
Kauã Santos,br BRA,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Flamengo
Zé Welinton,br BRA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Flamengo
Wesley,br BRA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Flamengo
Squad Total,,,27.2,38.0,418.0,3420.0,38.0,59.0,49.0,108.0,56.0,3.0,6.0,84.0,4.0,65.4,60.6,50.6,111.2,787.0,1966.0,1947.0,1.55,1.29,2.84,1.47,2.76,1.72,1.33,3.05,1.6,2.93,,2022,brasileirao,24,2022 Flamengo
Opponent Total,,,27.4,38.0,418.0,3420.0,38.0,38.0,23.0,61.0,33.0,5.0,5.0,112.0,9.0,35.8,32.0,23.2,55.2,506.0,1230.0,1209.0,1.0,0.61,1.61,0.87,1.47,0.94,0.61,1.55,0.84,1.45,,2022,brasileirao,24,2022 Flamengo
Bento,br BRA,GK,22.0,33.0,33.0,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Pedro Henrique,br BRA,DF,26.0,28.0,26.0,2305.0,25.6,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.2,1.2,0.3,1.6,12.0,71.0,2.0,0.0,0.04,0.04,0.0,0.04,0.05,0.01,0.06,0.05,0.06,Matches,2022,brasileirao,24,2022 Athletico Paranaense
David Terans,uy URU,MF,27.0,31.0,26.0,2009.0,22.3,12.0,4.0,16.0,6.0,6.0,7.0,3.0,0.0,9.8,4.3,4.4,8.7,45.0,78.0,105.0,0.54,0.18,0.72,0.27,0.45,0.44,0.2,0.63,0.19,0.39,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Abner,br BRA,DF,21.0,28.0,25.0,2106.0,23.4,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,1.2,1.2,2.2,3.4,29.0,139.0,68.0,0.04,0.09,0.13,0.04,0.13,0.05,0.09,0.15,0.05,0.15,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Khellven,br BRA,DF,20.0,28.0,22.0,2103.0,23.4,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.3,0.5,3.5,4.0,39.0,66.0,111.0,0.04,0.09,0.13,0.0,0.09,0.05,0.15,0.2,0.02,0.17,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Hugo Moura,br BRA,MF,24.0,25.0,21.0,1750.0,19.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.5,0.5,0.5,1.0,22.0,56.0,14.0,0.05,0.0,0.05,0.05,0.05,0.02,0.03,0.05,0.02,0.05,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Erick,br BRA,MF,24.0,31.0,20.0,1849.0,20.5,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.7,2.7,0.9,3.6,13.0,80.0,25.0,0.15,0.0,0.15,0.15,0.15,0.13,0.04,0.17,0.13,0.17,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Matheus Felipe,br BRA,DF,23.0,23.0,19.0,1779.0,19.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.7,0.7,0.2,0.8,11.0,56.0,3.0,0.1,0.0,0.1,0.1,0.1,0.03,0.01,0.04,0.03,0.04,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Tomás Cuello,ar ARG,FW,21.0,31.0,19.0,1616.0,18.0,2.0,4.0,6.0,2.0,0.0,0.0,6.0,1.0,2.3,2.3,2.4,4.7,76.0,73.0,163.0,0.11,0.22,0.33,0.11,0.33,0.13,0.13,0.26,0.13,0.26,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Nicolás Hernández,co COL,DF,24.0,20.0,18.0,1619.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,16.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Agustín Canobbio,uy URU,FW,23.0,25.0,18.0,1408.0,15.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.2,3.2,28.0,35.0,98.0,0.13,0.0,0.13,0.13,0.13,0.13,0.08,0.21,0.13,0.21,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Pablo,br BRA,FW,29.0,25.0,17.0,1493.0,16.6,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,4.9,4.9,1.9,6.7,9.0,31.0,66.0,0.24,0.06,0.3,0.24,0.3,0.29,0.11,0.41,0.29,0.41,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Vitinho,br BRA,FW,22.0,25.0,17.0,1427.0,15.9,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,3.2,3.2,0.8,4.0,47.0,42.0,138.0,0.13,0.0,0.13,0.13,0.13,0.2,0.05,0.26,0.2,0.26,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Luis Manuel Orejuela,co COL,DF,26.0,15.0,15.0,1166.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.6,0.9,34.0,28.0,57.0,0.08,0.08,0.15,0.08,0.15,0.02,0.05,0.07,0.02,0.07,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Vitor Roque,br BRA,FW,16.0,29.0,14.0,1315.0,14.6,5.0,2.0,7.0,5.0,0.0,0.0,6.0,0.0,5.7,5.7,1.2,6.8,13.0,7.0,67.0,0.34,0.14,0.48,0.34,0.48,0.39,0.08,0.47,0.39,0.47,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Pedrinho,br BRA,"DF,FW",19.0,21.0,13.0,1387.0,15.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.2,1.5,28.0,62.0,67.0,0.0,0.13,0.13,0.0,0.13,0.02,0.08,0.1,0.02,0.1,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Thiago Heleno,br BRA,DF,33.0,13.0,13.0,1140.0,12.7,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.4,0.6,0.2,0.8,1.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.05,0.07,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Vitor Bueno,br BRA,"MF,FW",27.0,21.0,13.0,1124.0,12.5,4.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,3.7,2.2,1.2,3.3,26.0,41.0,47.0,0.32,0.08,0.4,0.16,0.24,0.3,0.1,0.39,0.17,0.27,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Fernandinho,br BRA,MF,36.0,13.0,12.0,970.0,10.8,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.3,0.3,1.8,2.2,27.0,108.0,31.0,0.09,0.19,0.28,0.09,0.28,0.03,0.17,0.2,0.03,0.2,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Rômulo,br BRA,FW,19.0,26.0,10.0,1194.0,13.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.8,1.8,0.8,2.6,16.0,20.0,59.0,0.08,0.08,0.15,0.08,0.15,0.14,0.06,0.2,0.14,0.2,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Alex Santana,br BRA,MF,26.0,13.0,9.0,889.0,9.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.4,1.4,0.4,1.7,28.0,52.0,18.0,0.2,0.0,0.2,0.2,0.2,0.14,0.04,0.18,0.14,0.18,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Matheus Fernandes,br BRA,MF,23.0,14.0,8.0,687.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.3,0.6,3.0,29.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.08,0.04,0.08,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Marcelo Cirino,br BRA,FW,30.0,11.0,6.0,472.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.5,10.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.09,0.05,0.09,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Anderson,br BRA,GK,23.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Léo Cittadini,br BRA,"MF,FW",27.0,20.0,4.0,724.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.6,1.4,5.0,22.0,29.0,0.12,0.12,0.25,0.12,0.25,0.1,0.08,0.17,0.1,0.17,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Christian,br BRA,MF,21.0,9.0,4.0,428.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.3,0.9,3.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.18,0.11,0.18,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Bryan García,ec ECU,MF,21.0,7.0,4.0,276.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,3.0,12.0,2.0,0.0,0.33,0.33,0.0,0.33,0.03,0.02,0.05,0.03,0.05,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Pedro Rocha Neves,br BRA,FW,27.0,6.0,3.0,281.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,10.0,7.0,21.0,0.0,0.32,0.32,0.0,0.32,0.02,0.31,0.33,0.02,0.33,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Pablo Siles,uy URU,MF,24.0,5.0,2.0,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Lucas Halter,br BRA,DF,21.0,2.0,1.0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Lucas Fasson,br BRA,DF,20.0,1.0,1.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Marlos,ua UKR,"MF,FW",33.0,6.0,0.0,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,6.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.16,0.24,0.4,0.16,0.4,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Matheus Babi,br BRA,"FW,MF",24.0,6.0,0.0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,1.1,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.08,0.13,1.21,1.08,1.21,Matches,2022,brasileirao,24,2022 Athletico Paranaense
João Vialle,br BRA,DF,19.0,1.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Athletico Paranaense
John Mercado,ec ECU,FW,19.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Ataíde,br BRA,MF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Dedé,br BRA,DF,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Derik,br BRA,DF,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Dourado,br BRA,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Emersonn,br BRA,FW,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Leonardo Linck,br BRA,GK,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Murilo,br BRA,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Mycael,br BRA,GK,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Athletico Paranaense
João Pedro,br BRA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Gabriel Pereira,br BRA,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Athletico Paranaense
João Vitor,br BRA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Athletico Paranaense
Squad Total,,,24.4,38.0,418.0,3420.0,38.0,45.0,26.0,71.0,36.0,9.0,11.0,92.0,4.0,47.1,38.7,28.6,67.3,565.0,1274.0,1264.0,1.18,0.68,1.87,0.95,1.63,1.24,0.75,1.99,1.02,1.77,,2022,brasileirao,24,2022 Athletico Paranaense
Opponent Total,,,27.2,38.0,418.0,3420.0,38.0,47.0,32.0,79.0,44.0,3.0,4.0,78.0,5.0,48.4,45.9,34.4,80.4,679.0,1568.0,1544.0,1.24,0.84,2.08,1.16,2.0,1.27,0.91,2.18,1.21,2.11,,2022,brasileirao,24,2022 Athletico Paranaense
